Spike.time.sec	Comment.time.sec	Comment	UnitName	UnitType	StimNumber	Stimulus	isi.sec
947.8395001	942.685	happiness	SC-21-1	Field	9	happiness	0.09114999999997053
947.9482501	942.685	happiness	SC-21-1	Field	9	happiness	0.10874999999998636
948.1645501	942.685	happiness	SC-21-1	Field	9	happiness	0.21630000000004657
948.8348501	942.685	happiness	SC-21-1	Field	9	happiness	0.6702999999999975
948.8640501	942.685	happiness	SC-21-1	Field	9	happiness	0.029199999999946158
948.8682001	942.685	happiness	SC-21-1	Field	9	happiness	0.004149999999981446
949.1461001	942.685	happiness	SC-21-1	Field	9	happiness	0.2779000000000451
949.1572501	942.685	happiness	SC-21-1	Field	9	happiness	0.011150000000043292
949.2700001	942.685	happiness	SC-21-1	Field	9	happiness	0.11274999999989177
949.3707501	942.685	happiness	SC-21-1	Field	9	happiness	0.10075000000006185
949.4643501	942.685	happiness	SC-21-1	Field	9	happiness	0.09360000000003765
949.6143001	942.685	happiness	SC-21-1	Field	9	happiness	0.1499499999999898
949.6176501	942.685	happiness	SC-21-1	Field	9	happiness	0.003349999999954889
949.6286501	942.685	happiness	SC-21-1	Field	9	happiness	0.010999999999967258
949.7014501	942.685	happiness	SC-21-1	Field	9	happiness	0.07280000000002929
950.5208001	942.685	happiness	SC-21-1	Field	9	happiness	0.8193499999999858
950.5252501	942.685	happiness	SC-21-1	Field	9	happiness	0.004450000000019827
950.7082001	942.685	happiness	SC-21-1	Field	9	happiness	0.18295000000000528
950.8940001	942.685	happiness	SC-21-1	Field	9	happiness	0.185799999999972
950.8980001	942.685	happiness	SC-21-1	Field	9	happiness	0.004000000000019099
951.0072001	942.685	happiness	SC-21-1	Field	9	happiness	0.10919999999998709
951.0152001	942.685	happiness	SC-21-1	Field	9	happiness	0.008000000000038199
951.1816501	942.685	happiness	SC-21-1	Field	9	happiness	0.1664499999999407
951.1953501	942.685	happiness	SC-21-1	Field	9	happiness	0.01370000000008531
951.2982001	942.685	happiness	SC-21-1	Field	9	happiness	0.10284999999998945
951.6752501	942.685	happiness	SC-21-1	Field	9	happiness	0.37704999999994016
951.7402501	942.685	happiness	SC-21-1	Field	9	happiness	0.06500000000005457
952.0343501	942.685	happiness	SC-21-1	Field	9	happiness	0.2940999999999576
952.0781501	942.685	happiness	SC-21-1	Field	9	happiness	0.043800000000032924
952.2543501	942.685	happiness	SC-21-1	Field	9	happiness	0.17619999999999436
960.3079001	958.75	love	SC-21-1	Field	10	love	NA
960.3257501	958.75	love	SC-21-1	Field	10	love	0.017850000000066757
960.3360501	958.75	love	SC-21-1	Field	10	love	0.010299999999915599
960.3475501	958.75	love	SC-21-1	Field	10	love	0.011500000000069122
960.3572501	958.75	love	SC-21-1	Field	10	love	0.009699999999952524
960.4009001	958.75	love	SC-21-1	Field	10	love	0.04364999999995689
962.1529501	958.75	love	SC-21-1	Field	10	love	1.7520500000000538
962.2310501	958.75	love	SC-21-1	Field	10	love	0.07809999999994943
962.2495501	958.75	love	SC-21-1	Field	10	love	0.01850000000001728
962.2583501	958.75	love	SC-21-1	Field	10	love	0.008800000000064756
962.3330501	958.75	love	SC-21-1	Field	10	love	0.0747000000000071
962.4505001	958.75	love	SC-21-1	Field	10	love	0.11744999999996253
963.9977001	958.75	love	SC-21-1	Field	10	love	1.5471999999999753
964.1119001	958.75	love	SC-21-1	Field	10	love	0.11419999999998254
964.6252001	958.75	love	SC-21-1	Field	10	love	0.513300000000072
964.6651001	958.75	love	SC-21-1	Field	10	love	0.03989999999998872
966.6683001	958.75	love	SC-21-1	Field	10	love	2.0031999999999925
966.6837501	958.75	love	SC-21-1	Field	10	love	0.015449999999987085
966.6934501	958.75	love	SC-21-1	Field	10	love	0.009699999999952524
966.7136501	958.75	love	SC-21-1	Field	10	love	0.020200000000045293
966.7666001	958.75	love	SC-21-1	Field	10	love	0.05295000000000982
966.7907001	958.75	love	SC-21-1	Field	10	love	0.024099999999975807
966.8085001	958.75	love	SC-21-1	Field	10	love	0.01779999999996562
966.8277501	958.75	love	SC-21-1	Field	10	love	0.01925000000005639
966.8441001	958.75	love	SC-21-1	Field	10	love	0.01634999999998854
966.8576501	958.75	love	SC-21-1	Field	10	love	0.013550000000009277
966.8632501	958.75	love	SC-21-1	Field	10	love	0.005599999999958527
966.8852501	958.75	love	SC-21-1	Field	10	love	0.022000000000048203
966.9007501	958.75	love	SC-21-1	Field	10	love	0.015499999999974534
967.0935501	958.75	love	SC-21-1	Field	10	love	0.19280000000003383
968.7056001	958.75	love	SC-21-1	Field	10	love	1.6120499999999538
969.4013501	958.75	love	SC-21-1	Field	10	love	0.6957499999999754
969.4171001	958.75	love	SC-21-1	Field	10	love	0.015750000000025466
969.4275501	958.75	love	SC-21-1	Field	10	love	0.010449999999991633
969.4483001	958.75	love	SC-21-1	Field	10	love	0.02075000000002092
969.4641001	958.75	love	SC-21-1	Field	10	love	0.015800000000012915
969.6616501	958.75	love	SC-21-1	Field	10	love	0.19754999999997835
977.1835001	976.48	gratitude	SC-21-1	Field	11	gratitude	NA
978.4241001	976.48	gratitude	SC-21-1	Field	11	gratitude	1.2406000000000859
978.8203001	976.48	gratitude	SC-21-1	Field	11	gratitude	0.39620000000002165
978.9613501	976.48	gratitude	SC-21-1	Field	11	gratitude	0.14104999999995016
979.0387501	976.48	gratitude	SC-21-1	Field	11	gratitude	0.07740000000001146
979.1677001	976.48	gratitude	SC-21-1	Field	11	gratitude	0.12895000000003165
979.2630001	976.48	gratitude	SC-21-1	Field	11	gratitude	0.09529999999995198
979.3391501	976.48	gratitude	SC-21-1	Field	11	gratitude	0.07614999999998417
979.7417001	976.48	gratitude	SC-21-1	Field	11	gratitude	0.4025500000000193
979.8776501	976.48	gratitude	SC-21-1	Field	11	gratitude	0.1359499999999798
979.9168501	976.48	gratitude	SC-21-1	Field	11	gratitude	0.03920000000005075
979.9363501	976.48	gratitude	SC-21-1	Field	11	gratitude	0.019499999999993634
980.0518501	976.48	gratitude	SC-21-1	Field	11	gratitude	0.11549999999999727
980.55625010000006	976.48	gratitude	SC-21-1	Field	11	gratitude	0.5044000000000324
980.9835501	976.48	gratitude	SC-21-1	Field	11	gratitude	0.4272999999999456
981.0104001	976.48	gratitude	SC-21-1	Field	11	gratitude	0.026849999999967622
981.3883001	976.48	gratitude	SC-21-1	Field	11	gratitude	0.37790000000006785
981.4083501	976.48	gratitude	SC-21-1	Field	11	gratitude	0.02004999999996926
981.4297501	976.48	gratitude	SC-21-1	Field	11	gratitude	0.021399999999971442
982.0049501	976.48	gratitude	SC-21-1	Field	11	gratitude	0.5751999999999953
982.1013001	976.48	gratitude	SC-21-1	Field	11	gratitude	0.09635000000002947
982.3737501	976.48	gratitude	SC-21-1	Field	11	gratitude	0.27245000000004893
982.4022001	976.48	gratitude	SC-21-1	Field	11	gratitude	0.02844999999990705
982.7114501	976.48	gratitude	SC-21-1	Field	11	gratitude	0.30925000000002
982.7404001	976.48	gratitude	SC-21-1	Field	11	gratitude	0.028950000000008913
982.8343001	976.48	gratitude	SC-21-1	Field	11	gratitude	0.09389999999996235
983.6102001	976.48	gratitude	SC-21-1	Field	11	gratitude	0.7759000000000924
983.6473501	976.48	gratitude	SC-21-1	Field	11	gratitude	0.03714999999999691
983.7305501	976.48	gratitude	SC-21-1	Field	11	gratitude	0.08319999999991978
983.7600501	976.48	gratitude	SC-21-1	Field	11	gratitude	0.02949999999998454
983.7772001	976.48	gratitude	SC-21-1	Field	11	gratitude	0.017150000000015098
983.8075501	976.48	gratitude	SC-21-1	Field	11	gratitude	0.030349999999998545
983.8870001	976.48	gratitude	SC-21-1	Field	11	gratitude	0.0794500000000653
983.9076001	976.48	gratitude	SC-21-1	Field	11	gratitude	0.020599999999944885
983.9284001	976.48	gratitude	SC-21-1	Field	11	gratitude	0.020800000000008367
983.9933501	976.48	gratitude	SC-21-1	Field	11	gratitude	0.06495000000006712
984.1339501	976.48	gratitude	SC-21-1	Field	11	gratitude	0.14059999999994943
984.6148501	976.48	gratitude	SC-21-1	Field	11	gratitude	0.48090000000001965
984.6883501	976.48	gratitude	SC-21-1	Field	11	gratitude	0.07349999999996726
985.6292001	976.48	gratitude	SC-21-1	Field	11	gratitude	0.9408500000000686
985.6560501	976.48	gratitude	SC-21-1	Field	11	gratitude	0.026849999999967622
985.7775001	976.48	gratitude	SC-21-1	Field	11	gratitude	0.12144999999998163
986.2141001	976.48	gratitude	SC-21-1	Field	11	gratitude	0.43659999999999854
986.2306501	976.48	gratitude	SC-21-1	Field	11	gratitude	0.016550000000052023
986.2918501	976.48	gratitude	SC-21-1	Field	11	gratitude	0.061199999999985266
994.3110001	993.4	attention	SC-21-1	Field	12	attention	NA
994.3873001	993.4	attention	SC-21-1	Field	12	attention	0.07629999999994652
994.3989501	993.4	attention	SC-21-1	Field	12	attention	0.011650000000031469
994.5527501	993.4	attention	SC-21-1	Field	12	attention	0.15380000000004657
994.7315501	993.4	attention	SC-21-1	Field	12	attention	0.17880000000002383
994.7442001	993.4	attention	SC-21-1	Field	12	attention	0.012649999999894135
994.7854001	993.4	attention	SC-21-1	Field	12	attention	0.041200000000003456
994.9654001	993.4	attention	SC-21-1	Field	12	attention	0.18000000000006366
996.4393001	993.4	attention	SC-21-1	Field	12	attention	1.4738999999999578
996.4423501	993.4	attention	SC-21-1	Field	12	attention	0.0030500000000301952
996.8522501	993.4	attention	SC-21-1	Field	12	attention	0.40989999999999327
996.8559501	993.4	attention	SC-21-1	Field	12	attention	0.0036999999999807187
996.8888501	993.4	attention	SC-21-1	Field	12	attention	0.032900000000040563
996.9153001	993.4	attention	SC-21-1	Field	12	attention	0.026449999999954343
996.9467001	993.4	attention	SC-21-1	Field	12	attention	0.031400000000076034
997.0769501	993.4	attention	SC-21-1	Field	12	attention	0.1302499999999327
997.0800501	993.4	attention	SC-21-1	Field	12	attention	0.003100000000017644
998.6032001	993.4	attention	SC-21-1	Field	12	attention	1.523149999999987
998.6062001	993.4	attention	SC-21-1	Field	12	attention	0.0030000000000427463
998.6107501	993.4	attention	SC-21-1	Field	12	attention	0.004549999999994725
998.6437501	993.4	attention	SC-21-1	Field	12	attention	0.03300000000001546
998.8244501	993.4	attention	SC-21-1	Field	12	attention	0.18070000000000164
998.8276001	993.4	attention	SC-21-1	Field	12	attention	0.003150000000005093
999.0419501	993.4	attention	SC-21-1	Field	12	attention	0.21434999999996762
999.0452001	993.4	attention	SC-21-1	Field	12	attention	0.003249999999979991
999.0478001	993.4	attention	SC-21-1	Field	12	attention	0.0026000000000294676
999.2608501	993.4	attention	SC-21-1	Field	12	attention	0.2130499999999529
999.2638001	993.4	attention	SC-21-1	Field	12	attention	0.0029500000000552973
1000.83565	993.4	attention	SC-21-1	Field	12	attention	1.571849899999961
1000.8413	993.4	attention	SC-21-1	Field	12	attention	0.005650000000059663
1001.06915	993.4	attention	SC-21-1	Field	12	attention	0.22784999999998945
1001.107	993.4	attention	SC-21-1	Field	12	attention	0.03784999999993488
1001.14615	993.4	attention	SC-21-1	Field	12	attention	0.0391500000000633
1001.28445	993.4	attention	SC-21-1	Field	12	attention	0.13829999999995835
1001.2878	993.4	attention	SC-21-1	Field	12	attention	0.003349999999954889
1001.2904	993.4	attention	SC-21-1	Field	12	attention	0.0026000000000294676
1001.35625	993.4	attention	SC-21-1	Field	12	attention	0.06585000000006858
1003.04085	993.4	attention	SC-21-1	Field	12	attention	1.6845999999999322
1003.0438	993.4	attention	SC-21-1	Field	12	attention	0.0029500000000552973
1003.3474	993.4	attention	SC-21-1	Field	12	attention	0.30359999999996035
1003.5028	993.4	attention	SC-21-1	Field	12	attention	0.155399999999986
1003.54265	993.4	attention	SC-21-1	Field	12	attention	0.03985000000000127
1003.7654	993.4	attention	SC-21-1	Field	12	attention	0.2227500000000191
1003.7693	993.4	attention	SC-21-1	Field	12	attention	0.0039000000000442014
1014.3235	1010.41	sadness	SC-21-1	Field	13	sadness	NA
1017.47905	1010.41	sadness	SC-21-1	Field	13	sadness	3.155550000000062
1018.99745	1010.41	sadness	SC-21-1	Field	13	sadness	1.5183999999999287
1019.0149	1010.41	sadness	SC-21-1	Field	13	sadness	0.01745000000005348
1020.8671	1010.41	sadness	SC-21-1	Field	13	sadness	1.852200000000039
1028.0126	1027.2775	happiness	SC-21-1	Field	14	happiness	NA
1028.0694	1027.2775	happiness	SC-21-1	Field	14	happiness	0.056800000000066575
1028.07245	1027.2775	happiness	SC-21-1	Field	14	happiness	0.0030499999998028215
1028.085	1027.2775	happiness	SC-21-1	Field	14	happiness	0.01255000000014661
1028.3232	1027.2775	happiness	SC-21-1	Field	14	happiness	0.23820000000000618
1028.3479	1027.2775	happiness	SC-21-1	Field	14	happiness	0.024699999999938882
1028.63325	1027.2775	happiness	SC-21-1	Field	14	happiness	0.2853500000001077
1028.6374	1027.2775	happiness	SC-21-1	Field	14	happiness	0.004149999999981446
1028.73115	1027.2775	happiness	SC-21-1	Field	14	happiness	0.09375
1029.3916	1027.2775	happiness	SC-21-1	Field	14	happiness	0.6604499999998552
1029.6664	1027.2775	happiness	SC-21-1	Field	14	happiness	0.27480000000014115
1029.67175	1027.2775	happiness	SC-21-1	Field	14	happiness	0.005349999999907595
1029.6799	1027.2775	happiness	SC-21-1	Field	14	happiness	0.008150000000114233
1029.7272	1027.2775	happiness	SC-21-1	Field	14	happiness	0.04729999999995016
1029.7632	1027.2775	happiness	SC-21-1	Field	14	happiness	0.03600000000005821
1029.9459	1027.2775	happiness	SC-21-1	Field	14	happiness	0.18269999999984066
1029.98525	1027.2775	happiness	SC-21-1	Field	14	happiness	0.0393500000000131
1030.0802	1027.2775	happiness	SC-21-1	Field	14	happiness	0.09495000000015352
1030.2466	1027.2775	happiness	SC-21-1	Field	14	happiness	0.16639999999983957
1030.9256	1027.2775	happiness	SC-21-1	Field	14	happiness	0.6790000000000873
1031.27365	1027.2775	happiness	SC-21-1	Field	14	happiness	0.3480500000000575
1032.12175	1027.2775	happiness	SC-21-1	Field	14	happiness	0.8480999999999312
1032.16785	1027.2775	happiness	SC-21-1	Field	14	happiness	0.04610000000002401
1032.22105	1027.2775	happiness	SC-21-1	Field	14	happiness	0.053200000000060754
1032.9895	1027.2775	happiness	SC-21-1	Field	14	happiness	0.7684499999998025
1033.0829	1027.2775	happiness	SC-21-1	Field	14	happiness	0.09340000000020154
1033.19595	1027.2775	happiness	SC-21-1	Field	14	happiness	0.11304999999993015
1033.2447	1027.2775	happiness	SC-21-1	Field	14	happiness	0.04874999999992724
1033.3158	1027.2775	happiness	SC-21-1	Field	14	happiness	0.07110000000011496
1033.5024	1027.2775	happiness	SC-21-1	Field	14	happiness	0.18659999999999854
1034.41775	1027.2775	happiness	SC-21-1	Field	14	happiness	0.9153499999999894
1034.42155	1027.2775	happiness	SC-21-1	Field	14	happiness	0.0037999999999556167
1034.49735	1027.2775	happiness	SC-21-1	Field	14	happiness	0.07580000000007203
1034.537	1027.2775	happiness	SC-21-1	Field	14	happiness	0.03964999999993779
1034.7591	1027.2775	happiness	SC-21-1	Field	14	happiness	0.2220999999999549
1034.9815	1027.2775	happiness	SC-21-1	Field	14	happiness	0.22240000000010696
1034.98785	1027.2775	happiness	SC-21-1	Field	14	happiness	0.0063499999998839485
1035.06315	1027.2775	happiness	SC-21-1	Field	14	happiness	0.07529999999997017
1035.15635	1027.2775	happiness	SC-21-1	Field	14	happiness	0.09320000000002437
1036.363	1027.2775	happiness	SC-21-1	Field	14	happiness	1.2066500000000815
1036.6641	1027.2775	happiness	SC-21-1	Field	14	happiness	0.3010999999999058
1036.78175	1027.2775	happiness	SC-21-1	Field	14	happiness	0.1176500000001397
1036.82385	1027.2775	happiness	SC-21-1	Field	14	happiness	0.042099999999891224
1036.8382	1027.2775	happiness	SC-21-1	Field	14	happiness	0.014349999999922147
1036.93135	1027.2775	happiness	SC-21-1	Field	14	happiness	0.09315000000015061
1036.9401	1027.2775	happiness	SC-21-1	Field	14	happiness	0.00874999999996362
1036.97895	1027.2775	happiness	SC-21-1	Field	14	happiness	0.03884999999991123
1036.99215	1027.2775	happiness	SC-21-1	Field	14	happiness	0.013200000000097134
1037.23375	1027.2775	happiness	SC-21-1	Field	14	happiness	0.2416000000000622
1045.2159	1044.69	sadness	SC-21-1	Field	15	sadness	NA
1051.8057	1044.69	sadness	SC-21-1	Field	15	sadness	6.589799999999968
1061.923	1059.925	love	SC-21-1	Field	16	love	NA
1061.946	1059.925	love	SC-21-1	Field	16	love	0.02299999999991087
1061.95715	1059.925	love	SC-21-1	Field	16	love	0.011150000000043292
1062.0149	1059.925	love	SC-21-1	Field	16	love	0.05774999999994179
1063.7767	1059.925	love	SC-21-1	Field	16	love	1.7617999999999938
1063.7949	1059.925	love	SC-21-1	Field	16	love	0.018200000000206273
1063.81405	1059.925	love	SC-21-1	Field	16	love	0.019149999999854117
1063.83	1059.925	love	SC-21-1	Field	16	love	0.015949999999975262
1063.85455	1059.925	love	SC-21-1	Field	16	love	0.024550000000090222
1063.86985	1059.925	love	SC-21-1	Field	16	love	0.015300000000024738
1063.8935	1059.925	love	SC-21-1	Field	16	love	0.023649999999861393
1063.90095	1059.925	love	SC-21-1	Field	16	love	0.007450000000062573
1063.90995	1059.925	love	SC-21-1	Field	16	love	0.009000000000014552
1063.9191	1059.925	love	SC-21-1	Field	16	love	0.009150000000090586
1063.9331	1059.925	love	SC-21-1	Field	16	love	0.013999999999896318
1063.95805	1059.925	love	SC-21-1	Field	16	love	0.024949999999989814
1065.29955	1059.925	love	SC-21-1	Field	16	love	1.3414999999999964
1065.42095	1059.925	love	SC-21-1	Field	16	love	0.12139999999999418
1065.43595	1059.925	love	SC-21-1	Field	16	love	0.015000000000100044
1065.765	1059.925	love	SC-21-1	Field	16	love	0.329050000000052
1065.783	1059.925	love	SC-21-1	Field	16	love	0.01799999999980173
1065.7936	1059.925	love	SC-21-1	Field	16	love	0.010600000000067666
1065.81765	1059.925	love	SC-21-1	Field	16	love	0.02404999999998836
1066.3321	1059.925	love	SC-21-1	Field	16	love	0.5144500000001244
1067.60325	1059.925	love	SC-21-1	Field	16	love	1.2711499999998068
1067.6288	1059.925	love	SC-21-1	Field	16	love	0.025550000000066575
1067.67025	1059.925	love	SC-21-1	Field	16	love	0.0414499999999407
1067.6769	1059.925	love	SC-21-1	Field	16	love	0.006650000000036016
1067.6871	1059.925	love	SC-21-1	Field	16	love	0.010200000000168075
1067.70345	1059.925	love	SC-21-1	Field	16	love	0.016349999999874854
1067.71765	1059.925	love	SC-21-1	Field	16	love	0.014200000000073487
1067.74775	1059.925	love	SC-21-1	Field	16	love	0.030099999999947613
1067.759	1059.925	love	SC-21-1	Field	16	love	0.01125000000001819
1067.76365	1059.925	love	SC-21-1	Field	16	love	0.00465000000008331
1067.77425	1059.925	love	SC-21-1	Field	16	love	0.010599999999840293
1067.7807	1059.925	love	SC-21-1	Field	16	love	0.00645000000008622
1067.7848	1059.925	love	SC-21-1	Field	16	love	0.0040999999998803105
1067.7892	1059.925	love	SC-21-1	Field	16	love	0.004400000000032378
1067.79575	1059.925	love	SC-21-1	Field	16	love	0.006550000000061118
1067.8057	1059.925	love	SC-21-1	Field	16	love	0.00994999999988977
1067.826	1059.925	love	SC-21-1	Field	16	love	0.020300000000133878
1067.92695	1059.925	love	SC-21-1	Field	16	love	0.10095000000001164
1069.01935	1059.925	love	SC-21-1	Field	16	love	1.0923999999999978
1069.3727	1059.925	love	SC-21-1	Field	16	love	0.35334999999986394
1069.39415	1059.925	love	SC-21-1	Field	16	love	0.021450000000186265
1069.5804	1059.925	love	SC-21-1	Field	16	love	0.18624999999997272
1069.70965	1059.925	love	SC-21-1	Field	16	love	0.12924999999995634
1070.0329	1059.925	love	SC-21-1	Field	16	love	0.3232499999999163
1078.59575	1077.125	calming	SC-21-1	Field	17	calming	NA
1078.61615	1077.125	calming	SC-21-1	Field	17	calming	0.020400000000108776
1078.6766	1077.125	calming	SC-21-1	Field	17	calming	0.06044999999994616
1078.6976	1077.125	calming	SC-21-1	Field	17	calming	0.020999999999958163
1078.7746	1077.125	calming	SC-21-1	Field	17	calming	0.07699999999999818
1079.1933	1077.125	calming	SC-21-1	Field	17	calming	0.41869999999994434
1079.21685	1077.125	calming	SC-21-1	Field	17	calming	0.02355000000011387
1079.2376	1077.125	calming	SC-21-1	Field	17	calming	0.02074999999990723
1079.27735	1077.125	calming	SC-21-1	Field	17	calming	0.03975000000014006
1079.2953	1077.125	calming	SC-21-1	Field	17	calming	0.017949999999927968
1079.3168	1077.125	calming	SC-21-1	Field	17	calming	0.021500000000060027
1079.4442	1077.125	calming	SC-21-1	Field	17	calming	0.1273999999998523
1079.6085	1077.125	calming	SC-21-1	Field	17	calming	0.16430000000013933
1079.726	1077.125	calming	SC-21-1	Field	17	calming	0.11750000000006366
1079.86175	1077.125	calming	SC-21-1	Field	17	calming	0.13574999999991633
1079.96755	1077.125	calming	SC-21-1	Field	17	calming	0.10580000000004475
1080.1288	1077.125	calming	SC-21-1	Field	17	calming	0.16124999999988177
1080.2325	1077.125	calming	SC-21-1	Field	17	calming	0.10370000000011714
1080.29055	1077.125	calming	SC-21-1	Field	17	calming	0.058049999999866486
1083.40135	1077.125	calming	SC-21-1	Field	17	calming	3.110800000000154
1083.4717	1077.125	calming	SC-21-1	Field	17	calming	0.07034999999996217
1083.5407	1077.125	calming	SC-21-1	Field	17	calming	0.06899999999995998
1083.60835	1077.125	calming	SC-21-1	Field	17	calming	0.0676499999999578
1083.70855	1077.125	calming	SC-21-1	Field	17	calming	0.10020000000008622
1083.8383	1077.125	calming	SC-21-1	Field	17	calming	0.12974999999983083
1084.16185	1077.125	calming	SC-21-1	Field	17	calming	0.3235500000000684
1084.2173	1077.125	calming	SC-21-1	Field	17	calming	0.05545000000006439
1087.97235	1077.125	calming	SC-21-1	Field	17	calming	3.755049999999983
1088.0037	1077.125	calming	SC-21-1	Field	17	calming	0.0313499999999749
1088.1466	1077.125	calming	SC-21-1	Field	17	calming	0.1429000000000542
1088.24455	1077.125	calming	SC-21-1	Field	17	calming	0.09794999999985521
1088.26455	1077.125	calming	SC-21-1	Field	17	calming	0.020000000000209184
1094.83155	1094.1	gratitude	SC-21-1	Field	18	gratitude	NA
1094.8434	1094.1	gratitude	SC-21-1	Field	18	gratitude	0.011849999999867578
1097.0666	1094.1	gratitude	SC-21-1	Field	18	gratitude	2.2232000000001335
1097.1014500000001	1094.1	gratitude	SC-21-1	Field	18	gratitude	0.03485000000000582
1097.13825	1094.1	gratitude	SC-21-1	Field	18	gratitude	0.03679999999985739
1097.1641	1094.1	gratitude	SC-21-1	Field	18	gratitude	0.02584999999999127
1097.22865	1094.1	gratitude	SC-21-1	Field	18	gratitude	0.06455000000005384
1097.36595	1094.1	gratitude	SC-21-1	Field	18	gratitude	0.13730000000009568
1097.3818	1094.1	gratitude	SC-21-1	Field	18	gratitude	0.015850000000000364
1097.4129	1094.1	gratitude	SC-21-1	Field	18	gratitude	0.031099999999923966
1097.4273	1094.1	gratitude	SC-21-1	Field	18	gratitude	0.014400000000023283
1097.8014	1094.1	gratitude	SC-21-1	Field	18	gratitude	0.37409999999999854
1097.8822	1094.1	gratitude	SC-21-1	Field	18	gratitude	0.0807999999999538
1098.0281	1094.1	gratitude	SC-21-1	Field	18	gratitude	0.14589999999998327
1098.04245	1094.1	gratitude	SC-21-1	Field	18	gratitude	0.014349999999922147
1098.06485	1094.1	gratitude	SC-21-1	Field	18	gratitude	0.022400000000061482
1098.4585	1094.1	gratitude	SC-21-1	Field	18	gratitude	0.3936499999999796
1098.57225	1094.1	gratitude	SC-21-1	Field	18	gratitude	0.11374999999998181
1098.5862	1094.1	gratitude	SC-21-1	Field	18	gratitude	0.013950000000022555
1098.6034	1094.1	gratitude	SC-21-1	Field	18	gratitude	0.017200000000002547
1098.62135	1094.1	gratitude	SC-21-1	Field	18	gratitude	0.017949999999927968
1098.6493	1094.1	gratitude	SC-21-1	Field	18	gratitude	0.027950000000146247
1098.84295	1094.1	gratitude	SC-21-1	Field	18	gratitude	0.19364999999993415
1098.86295	1094.1	gratitude	SC-21-1	Field	18	gratitude	0.01999999999998181
1098.87715	1094.1	gratitude	SC-21-1	Field	18	gratitude	0.014200000000073487
1098.89945	1094.1	gratitude	SC-21-1	Field	18	gratitude	0.02229999999985921
1099.06555	1094.1	gratitude	SC-21-1	Field	18	gratitude	0.16610000000014224
1100.20575	1094.1	gratitude	SC-21-1	Field	18	gratitude	1.1402000000000498
1100.25795	1094.1	gratitude	SC-21-1	Field	18	gratitude	0.05219999999985703
1100.6604	1094.1	gratitude	SC-21-1	Field	18	gratitude	0.4024500000000444
1100.67885	1094.1	gratitude	SC-21-1	Field	18	gratitude	0.01845000000002983
1100.7292	1094.1	gratitude	SC-21-1	Field	18	gratitude	0.050349999999980355
1100.76165	1094.1	gratitude	SC-21-1	Field	18	gratitude	0.03244999999992615
1100.7717	1094.1	gratitude	SC-21-1	Field	18	gratitude	0.010050000000092041
1100.8038	1094.1	gratitude	SC-21-1	Field	18	gratitude	0.03209999999990032
1100.8415	1094.1	gratitude	SC-21-1	Field	18	gratitude	0.03770000000008622
1100.89965	1094.1	gratitude	SC-21-1	Field	18	gratitude	0.05815000000006876
1100.9079	1094.1	gratitude	SC-21-1	Field	18	gratitude	0.008249999999861757
1100.917	1094.1	gratitude	SC-21-1	Field	18	gratitude	0.00909999999998945
1100.94345	1094.1	gratitude	SC-21-1	Field	18	gratitude	0.02645000000006803
1100.9546	1094.1	gratitude	SC-21-1	Field	18	gratitude	0.011150000000043292
1101.01525	1094.1	gratitude	SC-21-1	Field	18	gratitude	0.060649999999895954
1101.08215	1094.1	gratitude	SC-21-1	Field	18	gratitude	0.06690000000003238
1101.22325	1094.1	gratitude	SC-21-1	Field	18	gratitude	0.1411000000000513
1101.40075	1094.1	gratitude	SC-21-1	Field	18	gratitude	0.1775000000000091
1101.41445	1094.1	gratitude	SC-21-1	Field	18	gratitude	0.013699999999971624
1101.60305	1094.1	gratitude	SC-21-1	Field	18	gratitude	0.18859999999995125
1101.65135	1094.1	gratitude	SC-21-1	Field	18	gratitude	0.048300000000153887
1101.7474	1094.1	gratitude	SC-21-1	Field	18	gratitude	0.0960499999998774
1101.84215	1094.1	gratitude	SC-21-1	Field	18	gratitude	0.09474999999997635
1101.8845	1094.1	gratitude	SC-21-1	Field	18	gratitude	0.042349999999942156
1101.91885	1094.1	gratitude	SC-21-1	Field	18	gratitude	0.03435000000013133
1101.96495	1094.1	gratitude	SC-21-1	Field	18	gratitude	0.04610000000002401
1101.98885	1094.1	gratitude	SC-21-1	Field	18	gratitude	0.023899999999912325
1102.2021	1094.1	gratitude	SC-21-1	Field	18	gratitude	0.21325000000001637
1102.3243	1094.1	gratitude	SC-21-1	Field	18	gratitude	0.12220000000002074
1102.34025	1094.1	gratitude	SC-21-1	Field	18	gratitude	0.015949999999975262
1102.7773	1094.1	gratitude	SC-21-1	Field	18	gratitude	0.4370499999999993
1102.8562	1094.1	gratitude	SC-21-1	Field	18	gratitude	0.07889999999997599
1103.6573	1094.1	gratitude	SC-21-1	Field	18	gratitude	0.80110000000013315
1103.75095	1094.1	gratitude	SC-21-1	Field	18	gratitude	0.0936500000000251
1103.77615	1094.1	gratitude	SC-21-1	Field	18	gratitude	0.02519999999981337
1103.8067	1094.1	gratitude	SC-21-1	Field	18	gratitude	0.030550000000175714
1104.24005	1094.1	gratitude	SC-21-1	Field	18	gratitude	0.43335000000001855
1104.3238	1094.1	gratitude	SC-21-1	Field	18	gratitude	0.08374999999978172
1104.36275	1094.1	gratitude	SC-21-1	Field	18	gratitude	0.038950000000113505
1104.3792	1094.1	gratitude	SC-21-1	Field	18	gratitude	0.016450000000077125
