"UnitName"	"UnitType"	"StimNumber"	"Stimulus"	"n.spikes"	"mean.freq"	"peak.freq"	"mean.isi.sec"	"sd.isi.sec"	"cv.isi.sec"
"SC-28-4"	"MS"	3	"happiness"	7	0.63733508954558	4.78697941598851	1.56903333333333	2.26688133912357	1.44476302125953
"SC-28-4"	"MS"	4	"gratitude"	12	1.18373122844399	11.9047619047615	0.844786363636363	1.28372558381667	1.51958606231628
"SC-28-4"	"MS"	5	"attention"	13	1.36503241951996	5.63539025077463	0.732583333333334	0.784624504962647	1.07103788642381
"SC-28-4"	"MS"	6	"calming"	5	0.424635211813352	3.26477309826959	2.3549625	3.67158549706958	1.55908448523897
"SC-28-4"	"MS"	7	"attention"	8	0.815375655212579	4.51875282422024	1.22642857142857	1.51944787254481	1.23892080463758
"SC-28-4"	"MS"	8	"calming"	3	0.513169204716026	3.57845768473792	1.94867499999999	2.36064063365223	1.21140807659165
"SC-28-4"	"MS"	9	"gratitude"	6	0.881515501450091	12.8122998078171	1.13441	0.980172335229886	0.86403710759768
"SC-28-4"	"MS"	10	"happiness"	11	1.04349277902997	7.6452599388383	0.958320000000001	0.673032691215255	0.702304753334225
"SC-28-4"	"MS"	11	"sadness"	1	0	0	NA	NA	NA
"SC-28-4"	"MS"	12	"love"	8	0.760799273980121	8.84955752212393	1.31440714285714	1.85590618800911	1.41197208041254
"SC-28-4"	"MS"	13	"attention"	14	1.75420841345343	4.99999999999957	0.570057692307693	0.559377130478685	0.981264068579144
"SC-28-4"	"MS"	14	"calming"	4	0.346120565330258	1.47264560783456	2.88916666666665	2.17649268108886	0.753328877215647
"SC-28-4"	"MS"	15	"happiness"	11	1.00107615686864	15.2439024390203	0.998924999999997	0.822564655766741	0.823449864370942
"SC-28-4"	"MS"	16	"sadness"	1	0	0	NA	NA	NA
"SC-28-4"	"MS"	17	"gratitude"	11	1.522324894579	19.065776930402	0.656889999999999	0.59057569361503	0.899048080523423
"SC-28-4"	"MS"	18	"love"	14	1.41435021487243	55.2486187845182	0.707038461538463	0.865206316713402	1.22370473995259
"SC-28-6"	"MS"	1	"sadness"	19	2.49374831152458	16.5837479270311	0.401002777777778	0.463059616753934	1.15475413741534
"SC-28-6"	"MS"	2	"attention"	44	4.9839759378278	215.053763440622	0.200643023255814	0.307728153760479	1.5337097137344
"SC-28-6"	"MS"	3	"love"	6	0.669886588200617	8.24742268041214	1.49279	1.22564615478938	0.821043920973063
"SC-28-6"	"MS"	4	"calming"	12	1.52656924379311	14.6092037983933	0.655063636363636	0.861226342517144	1.3147216464311
"SC-28-6"	"MS"	5	"gratitude"	19	2.01148783049863	87.7192982455451	0.497144444444444	0.449810187709571	0.904787718612104
"SC-28-6"	"MS"	6	"happiness"	58	5.82890626198377	192.307692307615	0.171558771929825	0.127645722790382	0.744034952888303
"SC-28-6"	"MS"	7	"calming"	14	2.38534298479802	25.3164556962001	0.419226923076923	0.770529988226557	1.83797830199272
"SC-28-6"	"MS"	8	"happiness"	33	3.46434699765615	143.884892086556	0.2886546875	0.251933560545101	0.872785274083243
"SC-28-6"	"MS"	9	"gratitude"	16	2.98296725696273	13.2450331125868	0.335236666666668	0.39280057484077	1.17171125326615
"SC-28-6"	"MS"	10	"sadness"	3	2.58047867879484	9.67585873246194	0.387525000000011	0.401884139087381	1.03705345226081
"SC-29-1"	"CT"	1	"happiness"	3	0.405584904129915	3.13430496787277	2.46557499999972	3.03564476697242	1.23121169178499
"SC-29-1"	"CT"	2	"love"	10	1.13285208098631	24.7218788625374	0.882727777777796	1.09843366325377	1.24436286124245
"SC-29-1"	"CT"	3	"sadness"	11	2.64368423835489	13.3067198936052	0.378259999999955	0.434993838270466	1.14998635401712
"SC-29-1"	"CT"	4	"attention"	5	0.427101740973461	1.20670930372869	2.34136250000006	1.26879481817395	0.541904475780199
"SC-29-1"	"CT"	5	"gratitude"	11	1.62891652617268	26.6311584547406	0.613904999999977	1.02335504142231	1.66695993911493
"SC-29-1"	"CT"	6	"calming"	20	2.10598654385446	46.0829493063206	0.474836842105249	1.03594706520199	2.18169057946092
"SC-29-1"	"CT"	7	"sadness"	5	3.18281281082038	15.4918667697146	0.314187500000116	0.279368193056604	0.889176663796301
"SC-29-1"	"CT"	8	"love"	2	0.445315283220481	0.445315283220481	2.24560000000019	NA	NA
"SC-29-1"	"CT"	9	"calming"	14	1.45814288678635	43.7636761465	0.685803846153878	1.44807106444837	2.11149452218653
"SC-29-1"	"CT"	10	"gratitude"	18	1.8744452469027	18.5185185184886	0.533491176470681	1.27420733806782	2.38843188840977
"SC-29-1"	"CT"	11	"attention"	6	0.604540096121899	5.19076044638203	1.65414999999994	1.37140993461059	0.829072293692012
"SC-29-1"	"CT"	12	"happiness"	7	0.859303391384179	21.2765957444635	1.16373333333316	1.66650102150194	1.43202997952182
"SC-29-1"	"CT"	13	"gratitude"	34	4.06584199891538	28.2885431399421	0.245951515151539	0.371764750355408	1.51153673571131
"SC-29-1"	"CT"	14	"love"	14	2.00459514887978	38.0228136888819	0.498853846153837	0.794224837095104	1.59209925556068
"SC-29-1"	"CT"	15	"calming"	28	2.7193481621743	33.2225913621841	0.367735185185127	0.754237932747478	2.051035536259
"SC-29-1"	"CT"	16	"happiness"	4	0.378474872422422	0.543345377489292	2.64218333333338	1.33577901459661	0.505558792134002
"SC-29-1"	"CT"	17	"sadness"	25	4.22747329205711	33.8409475473446	0.236547916666647	0.664887788420777	2.81079536776375
"SC-29-1"	"CT"	18	"attention"	14	1.5267085924334	9.87654320990493	0.655003846153844	0.683136762314713	1.04295076483301
"SC-29-2"	"MS"	1	"attention"	12	3.46276738073127	15.9362549800798	0.288786363636364	0.262412220648076	0.908672477965415
"SC-29-2"	"MS"	2	"love"	1	0	0	NA	NA	NA
"SC-29-2"	"MS"	3	"calming"	2	3.50631136044886	3.50631136044886	0.285199999999996	NA	NA
"SC-29-2"	"MS"	4	"sadness"	11	1.19913422508949	8.50340136054349	0.833935	1.57416531534263	1.88763550557614
"SC-29-2"	"MS"	5	"happiness"	84	8.22506961580008	227.272727272523	0.121579518072289	0.0742790515704388	0.610950370162463
"SC-29-2"	"MS"	6	"love"	9	0.950265480418592	9.79911807937369	1.0523375	0.963987231965682	0.916043790101258
"SC-29-2"	"MS"	7	"calming"	15	1.93944767300912	36.630036630041	0.515610714285714	0.913208833681998	1.77112074745593
"SC-29-2"	"MS"	8	"sadness"	26	2.77583469349233	15.4798761609876	0.360252	0.564129630396832	1.56593059968253
"SC-29-2"	"MS"	9	"happiness"	21	2.25316569780541	42.7350427350255	0.443820000000001	0.345138651162563	0.777654569786315
"SC-29-2"	"MS"	10	"gratitude"	39	4.02235583029892	136.054421768137	0.24861052631579	0.328716194060396	1.32221349969251
"SC-29-2"	"MS"	11	"attention"	17	2.60960334029226	17.6366843033401	0.383200000000002	0.484114472344438	1.26334674411387
"SC-29-2"	"MS"	12	"attention"	31	4.10029317096175	20.2020202020107	0.243884999999998	0.358159257379381	1.46855795714941
"SC-29-2"	"MS"	13	"gratitude"	37	4.24130679374878	66.4451827243681	0.235776388888889	0.181733076038975	0.770785730052967
"SC-29-2"	"MS"	14	"calming"	7	0.971306001861667	15.8856235107226	1.02954166666667	1.41125800242787	1.37076336793349
"SC-29-2"	"MS"	15	"love"	6	1.15760838108468	8.27814569536211	0.863850000000002	0.827939110079958	0.958429252856348
"SC-29-2"	"MS"	16	"sadness"	61	6.12144955925566	34.482758620694	0.163359999999999	0.154892910463532	0.948169138488814
"SC-29-2"	"MS"	17	"happiness"	34	3.68834594449599	35.7142857144052	0.271124242424242	0.269987900516283	0.995808777932218
"SC-29-2"	"MS"	18	"sadness"	43	4.48136233414962	41.8410041840549	0.223146428571427	0.515206288472944	2.30882605547967
"SC-29-2"	"MS"	19	"attention"	31	4.51409526245703	149.253731342761	0.221528333333333	0.38574496034057	1.74128949799004
"SC-29-2"	"MS"	20	"happiness"	46	4.92298267110105	151.515151514037	0.203128888888887	0.22794904097809	1.12218917862924
"SC-29-2"	"MS"	21	"love"	10	1.21928915442297	19.1387559808349	0.82015	0.924622702106095	1.12738243261122
"SC-29-2"	"MS"	22	"gratitude"	51	5.4006469975103	176.99115044417	0.185163	0.301988893870993	1.63093541296584
"SC-29-2"	"MS"	23	"calming"	5	0.718384353588768	5.07872016251833	1.39201250000002	1.36489563360168	0.980519667461075
"SC-39-4"	"CT"	1	"love"	1	0	0	NA	NA	NA
"SC-39-4"	"CT"	2	"calming"	1	0	0	NA	NA	NA
"SC-39-4"	"CT"	3	"gratitude"	1	0	0	NA	NA	NA
"SC-39-4"	"CT"	4	"sadness"	1	0	0	NA	NA	NA
"SC-39-4"	"CT"	5	"attention"	1	0	0	NA	NA	NA
"SC-39-4"	"CT"	6	"happiness"	1	0	0	NA	NA	NA
"SC-39-4"	"CT"	7	"sadness"	1	0	0	NA	NA	NA
"SC-39-4"	"CT"	8	"attention"	1	0	0	NA	NA	NA
"SC-39-4"	"CT"	9	"love"	1	0	0	NA	NA	NA
"SC-39-4"	"CT"	10	"calming"	1	0	0	NA	NA	NA
"SC-39-4"	"CT"	11	"happiness"	1	0	0	NA	NA	NA
"SC-39-4"	"CT"	12	"gratitude"	1	0	0	NA	NA	NA
"SC-39-4"	"CT"	13	"love"	1	0	0	NA	NA	NA
"SC-39-4"	"CT"	14	"happiness"	1	0	0	NA	NA	NA
"SC-39-4"	"CT"	15	"sadness"	1	0	0	NA	NA	NA
"SC-39-4"	"CT"	16	"gratitude"	1	0	0	NA	NA	NA
"SC-39-4"	"CT"	17	"attention"	1	0	0	NA	NA	NA
"SC-39-4"	"CT"	18	"calming"	1	0	0	NA	NA	NA
"SC-39-4"	"CT"	19	"sadness"	1	0	0	NA	NA	NA
"SC-39-4"	"CT"	20	"calming"	1	0	0	NA	NA	NA
"SC-39-4"	"CT"	21	"love"	1	0	0	NA	NA	NA
"SC-39-4"	"CT"	22	"happiness"	1	0	0	NA	NA	NA
"SC-39-4"	"CT"	23	"gratitude"	1	0	0	NA	NA	NA
"SC-39-4"	"CT"	24	"attention"	1	0	0	NA	NA	NA
"SC-39-4"	"CT"	25	"calming"	1	0	0	NA	NA	NA
"SC-39-4"	"CT"	26	"attention"	1	0	0	NA	NA	NA
"SC-39-4"	"CT"	27	"happiness"	1	0	0	NA	NA	NA
"SC-39-4"	"CT"	28	"sadness"	1	0	0	NA	NA	NA
"SC-39-4"	"CT"	29	"gratitude"	1	0	0	NA	NA	NA
"SC-39-4"	"CT"	30	"love"	1	0	0	NA	NA	NA
"SC-39-4"	"CT"	31	"attention"	1	0	0	NA	NA	NA
"SC-39-4"	"CT"	32	"gratitude"	1	0	0	NA	NA	NA
"SC-39-4"	"CT"	33	"calming"	1	0	0	NA	NA	NA
"SC-39-4"	"CT"	34	"happiness"	1	0	0	NA	NA	NA
"SC-39-4"	"CT"	35	"sadness"	1	0	0	NA	NA	NA
"SC-39-4"	"CT"	36	"love"	1	0	0	NA	NA	NA
"SC-42-1"	"CT"	2	"attention"	1	0	0	NA	NA	NA
"SC-42-1"	"CT"	3	"love"	1	0	0	NA	NA	NA
"SC-42-1"	"CT"	4	"calming"	1	0	0	NA	NA	NA
"SC-42-1"	"CT"	5	"gratitude"	1	0	0	NA	NA	NA
"SC-42-1"	"CT"	6	"sadness"	1	0	0	NA	NA	NA
"SC-42-1"	"CT"	7	"attention"	1	0	0	NA	NA	NA
"SC-42-1"	"CT"	8	"happiness"	1	0	0	NA	NA	NA
"SC-42-1"	"CT"	9	"love"	1	0	0	NA	NA	NA
"SC-42-1"	"CT"	10	"gratitude"	1	0	0	NA	NA	NA
"SC-42-1"	"CT"	11	"calming"	1	0	0	NA	NA	NA
"SC-42-1"	"CT"	12	"sadness"	1	0	0	NA	NA	NA
"SC-42-1"	"CT"	13	"gratitude"	1	0	0	NA	NA	NA
"SC-42-1"	"CT"	14	"attention"	1	0	0	NA	NA	NA
"SC-42-1"	"CT"	15	"love"	1	0	0	NA	NA	NA
"SC-42-1"	"CT"	16	"calming"	1	0	0	NA	NA	NA
"SC-42-1"	"CT"	17	"happiness"	1	0	0	NA	NA	NA
"SC-42-1"	"CT"	18	"happiness"	1	0	0	NA	NA	NA
"SC45-3"	"CT"	1	"calming"	1	0	0	NA	NA	NA
"SC45-3"	"CT"	2	"calming"	1	0	0	NA	NA	NA
"SC45-3"	"CT"	3	"attention"	1	0	0	NA	NA	NA
"SC45-3"	"CT"	4	"sadness"	1	0	0	NA	NA	NA
"SC45-3"	"CT"	5	"calming"	1	0	0	NA	NA	NA
"SC45-3"	"CT"	6	"happiness"	1	0	0	NA	NA	NA
"SC45-3"	"CT"	7	"calming"	1	0	0	NA	NA	NA
"SC45-3"	"CT"	8	"happiness"	1	0	0	NA	NA	NA
"SC45-3"	"CT"	9	"calming"	1	0	0	NA	NA	NA
"SC45-3"	"CT"	10	"calming"	1	0	0	NA	NA	NA
"SC45-3"	"CT"	11	"attention"	1	0	0	NA	NA	NA
"SC45-3"	"CT"	12	"sadness"	1	0	0	NA	NA	NA
"SC45-3"	"CT"	13	"sadness"	1	0	0	NA	NA	NA
"SC45-3"	"CT"	14	"calming"	1	0	0	NA	NA	NA
"SC45-3"	"CT"	15	"happiness"	1	0	0	NA	NA	NA
"SC45-3"	"CT"	16	"attention"	1	0	0	NA	NA	NA
"SC45-3"	"CT"	17	"calming"	1	0	0	NA	NA	NA
"SC45-3"	"CT"	18	"calming"	1	0	0	NA	NA	NA
