"UnitName"	"UnitType"	"StimNumber"	"Stimulus"	"isi.sec"
"SC-13-2"	"HFA"	1	"love"	0.0426500000000001
"SC-13-2"	"HFA"	1	"love"	0.0786499999999997
"SC-13-2"	"HFA"	1	"love"	0.0162999999999993
"SC-13-2"	"HFA"	1	"love"	0.0427
"SC-13-2"	"HFA"	1	"love"	0.00490000000000101
"SC-13-2"	"HFA"	1	"love"	0.0102999999999991
"SC-13-2"	"HFA"	1	"love"	0.0135000000000005
"SC-13-2"	"HFA"	1	"love"	0.0364000000000004
"SC-13-2"	"HFA"	1	"love"	0.0143500000000003
"SC-13-2"	"HFA"	1	"love"	0.011099999999999
"SC-13-2"	"HFA"	1	"love"	0.0548999999999999
"SC-13-2"	"HFA"	1	"love"	0.0123999999999995
"SC-13-2"	"HFA"	1	"love"	0.0531500000000005
"SC-13-2"	"HFA"	1	"love"	0.0223499999999994
"SC-13-2"	"HFA"	1	"love"	0.0063000000000013
"SC-13-2"	"HFA"	1	"love"	0.020249999999999
"SC-13-2"	"HFA"	1	"love"	0.0132500000000011
"SC-13-2"	"HFA"	1	"love"	0.00844999999999985
"SC-13-2"	"HFA"	1	"love"	0.0153499999999998
"SC-13-2"	"HFA"	1	"love"	0.0145
"SC-13-2"	"HFA"	1	"love"	0.0123999999999995
"SC-13-2"	"HFA"	1	"love"	0.00929999999999964
"SC-13-2"	"HFA"	1	"love"	0.0268000000000015
"SC-13-2"	"HFA"	1	"love"	0.0151499999999984
"SC-13-2"	"HFA"	1	"love"	0.0175000000000001
"SC-13-2"	"HFA"	1	"love"	0.0516500000000004
"SC-13-2"	"HFA"	1	"love"	0.00520000000000032
"SC-13-2"	"HFA"	1	"love"	0.0101999999999993
"SC-13-2"	"HFA"	1	"love"	0.0134500000000006
"SC-13-2"	"HFA"	1	"love"	0.0188500000000005
"SC-13-2"	"HFA"	1	"love"	0.00799999999999912
"SC-13-2"	"HFA"	1	"love"	0.030050000000001
"SC-13-2"	"HFA"	1	"love"	0.0945999999999998
"SC-13-2"	"HFA"	1	"love"	0.0452499999999993
"SC-13-2"	"HFA"	1	"love"	0.00380000000000003
"SC-13-2"	"HFA"	1	"love"	0.082650000000001
"SC-13-2"	"HFA"	1	"love"	0.0195999999999987
"SC-13-2"	"HFA"	1	"love"	0.0159000000000002
"SC-13-2"	"HFA"	1	"love"	0.0203500000000005
"SC-13-2"	"HFA"	2	"love"	NA
"SC-13-2"	"HFA"	2	"love"	0.0250000000000004
"SC-13-2"	"HFA"	2	"love"	0.0159000000000002
"SC-13-2"	"HFA"	2	"love"	0.0218000000000007
"SC-13-2"	"HFA"	2	"love"	0.0481999999999996
"SC-13-2"	"HFA"	2	"love"	0.0124999999999993
"SC-13-2"	"HFA"	2	"love"	0.0120500000000003
"SC-13-2"	"HFA"	2	"love"	0.00999999999999979
"SC-13-2"	"HFA"	2	"love"	0.0197000000000003
"SC-13-2"	"HFA"	2	"love"	0.00704999999999956
"SC-13-2"	"HFA"	2	"love"	0.00940000000000119
"SC-13-2"	"HFA"	2	"love"	0.00659999999999883
"SC-13-2"	"HFA"	2	"love"	0.0120500000000003
"SC-13-2"	"HFA"	2	"love"	0.00955000000000084
"SC-13-2"	"HFA"	2	"love"	0.00835000000000008
"SC-13-2"	"HFA"	2	"love"	0.0377499999999991
"SC-13-2"	"HFA"	2	"love"	0.01675
"SC-13-2"	"HFA"	2	"love"	0.0447500000000005
"SC-13-2"	"HFA"	2	"love"	0.0894499999999994
"SC-13-2"	"HFA"	2	"love"	0.0156000000000009
"SC-13-2"	"HFA"	2	"love"	0.0607999999999986
"SC-13-2"	"HFA"	2	"love"	0.0170500000000011
"SC-13-2"	"HFA"	2	"love"	0.0139999999999993
"SC-13-2"	"HFA"	2	"love"	0.0166500000000003
"SC-13-2"	"HFA"	2	"love"	0.0605499999999992
"SC-13-2"	"HFA"	2	"love"	0.0416000000000007
"SC-13-2"	"HFA"	2	"love"	0.0111000000000008
"SC-13-2"	"HFA"	2	"love"	0.0526499999999999
"SC-13-2"	"HFA"	2	"love"	0.0156999999999989
"SC-13-2"	"HFA"	2	"love"	0.00665000000000049
"SC-13-2"	"HFA"	2	"love"	0.00614999999999988
"SC-13-2"	"HFA"	2	"love"	0.0592000000000006
"SC-13-2"	"HFA"	2	"love"	0.01905
"SC-13-2"	"HFA"	2	"love"	0.161049999999999
"SC-13-2"	"HFA"	2	"love"	0.0251000000000001
"SC-13-2"	"HFA"	2	"love"	0.08995
"SC-13-2"	"HFA"	2	"love"	0.137549999999999
"SC-13-2"	"HFA"	2	"love"	0.0236000000000001
"SC-13-2"	"HFA"	2	"love"	0.0831499999999998
"SC-13-2"	"HFA"	2	"love"	0.0513000000000012
"SC-13-2"	"HFA"	2	"love"	4.1257
"SC-13-2"	"HFA"	2	"love"	0.0217500000000008
"SC-13-2"	"HFA"	2	"love"	0.0383999999999993
"SC-13-2"	"HFA"	2	"love"	0.020500000000002
"SC-13-2"	"HFA"	2	"love"	0.0215499999999977
"SC-13-2"	"HFA"	2	"love"	0.0250500000000002
"SC-13-2"	"HFA"	2	"love"	0.0394000000000005
"SC-13-2"	"HFA"	2	"love"	0.0367500000000014
"SC-13-2"	"HFA"	2	"love"	0.0180000000000007
"SC-13-2"	"HFA"	2	"love"	0.0249499999999969
"SC-13-2"	"HFA"	2	"love"	0.0332000000000008
"SC-13-2"	"HFA"	2	"love"	0.0418500000000002
"SC-13-2"	"HFA"	2	"love"	0.114750000000001
"SC-13-2"	"HFA"	2	"love"	0.0233999999999988
"SC-13-2"	"HFA"	2	"love"	0.11345
"SC-13-2"	"HFA"	2	"love"	0.00485000000000113
"SC-13-2"	"HFA"	2	"love"	0.0930499999999981
"SC-13-2"	"HFA"	2	"love"	0.0409500000000023
"SC-13-2"	"HFA"	2	"love"	0.0686999999999998
"SC-13-2"	"HFA"	2	"love"	0.0155999999999992
"SC-13-2"	"HFA"	2	"love"	0.0256000000000007
"SC-13-2"	"HFA"	2	"love"	0.0464999999999982
"SC-13-2"	"HFA"	2	"love"	0.0130499999999998
"SC-13-2"	"HFA"	2	"love"	0.017000000000003
"SC-13-2"	"HFA"	2	"love"	0.164849999999998
"SC-13-2"	"HFA"	2	"love"	0.0164500000000025
"SC-13-2"	"HFA"	2	"love"	0.0542499999999997
"SC-13-2"	"HFA"	2	"love"	0.00484999999999758
"SC-13-2"	"HFA"	2	"love"	0.0322500000000012
"SC-13-2"	"HFA"	2	"love"	0.01755
"SC-13-2"	"HFA"	2	"love"	0.00910000000000011
"SC-13-2"	"HFA"	2	"love"	0.291599999999999
"SC-13-2"	"HFA"	2	"love"	0.0243000000000002
"SC-13-2"	"HFA"	3	"attention"	NA
"SC-13-2"	"HFA"	3	"attention"	0.00450000000000017
"SC-13-2"	"HFA"	3	"attention"	0.0158000000000023
"SC-13-2"	"HFA"	3	"attention"	0.101299999999998
"SC-13-2"	"HFA"	3	"attention"	0.241700000000002
"SC-13-2"	"HFA"	3	"attention"	0.0559999999999974
"SC-13-2"	"HFA"	3	"attention"	0.004050000000003
"SC-13-2"	"HFA"	3	"attention"	0.0255499999999991
"SC-13-2"	"HFA"	3	"attention"	0.16865
"SC-13-2"	"HFA"	3	"attention"	0.0110500000000009
"SC-13-2"	"HFA"	3	"attention"	0.0100499999999997
"SC-13-2"	"HFA"	3	"attention"	0.161799999999999
"SC-13-2"	"HFA"	3	"attention"	0.8233
"SC-13-2"	"HFA"	3	"attention"	0.0229999999999997
"SC-13-2"	"HFA"	3	"attention"	0.0411500000000018
"SC-13-2"	"HFA"	3	"attention"	0.0383999999999993
"SC-13-2"	"HFA"	3	"attention"	0.0921500000000002
"SC-13-2"	"HFA"	3	"attention"	0.00404999999999944
"SC-13-2"	"HFA"	3	"attention"	0.0527000000000015
"SC-13-2"	"HFA"	3	"attention"	0.00629999999999953
"SC-13-2"	"HFA"	3	"attention"	0.154799999999998
"SC-13-2"	"HFA"	3	"attention"	0.3291
"SC-13-2"	"HFA"	3	"attention"	0.0254499999999993
"SC-13-2"	"HFA"	3	"attention"	0.0143000000000022
"SC-13-2"	"HFA"	3	"attention"	1.2336
"SC-13-2"	"HFA"	3	"attention"	0.0153500000000015
"SC-13-2"	"HFA"	3	"attention"	0.0248499999999972
"SC-13-2"	"HFA"	3	"attention"	0.15775
"SC-13-2"	"HFA"	3	"attention"	0.0281500000000001
"SC-13-2"	"HFA"	3	"attention"	0.40025
"SC-13-2"	"HFA"	3	"attention"	0.0110500000000009
"SC-13-2"	"HFA"	3	"attention"	0.119
"SC-13-2"	"HFA"	3	"attention"	0.00564999999999927
"SC-13-2"	"HFA"	3	"attention"	0.0427500000000016
"SC-13-2"	"HFA"	3	"attention"	0.0176499999999997
"SC-13-2"	"HFA"	3	"attention"	1.21465
"SC-13-2"	"HFA"	3	"attention"	0.169650000000004
"SC-13-2"	"HFA"	3	"attention"	0.00929999999999609
"SC-13-2"	"HFA"	3	"attention"	0.0288499999999985
"SC-13-2"	"HFA"	3	"attention"	0.161200000000001
"SC-13-2"	"HFA"	3	"attention"	0.00384999999999991
"SC-13-2"	"HFA"	3	"attention"	0.0291500000000013
"SC-13-2"	"HFA"	3	"attention"	0.0173500000000004
"SC-13-2"	"HFA"	3	"attention"	0.198399999999999
"SC-13-2"	"HFA"	3	"attention"	0.0069999999999979
"SC-13-2"	"HFA"	4	"calming"	NA
"SC-13-2"	"HFA"	4	"calming"	0.0206999999999979
"SC-13-2"	"HFA"	4	"calming"	0.0262500000000045
"SC-13-2"	"HFA"	4	"calming"	0.0647499999999965
"SC-13-2"	"HFA"	4	"calming"	0.0955500000000029
"SC-13-2"	"HFA"	4	"calming"	0.0302999999999969
"SC-13-2"	"HFA"	4	"calming"	0.0490500000000011
"SC-13-2"	"HFA"	4	"calming"	0.105400000000003
"SC-13-2"	"HFA"	4	"calming"	0.0034999999999954
"SC-13-2"	"HFA"	4	"calming"	0.215600000000002
"SC-13-2"	"HFA"	4	"calming"	0.158949999999997
"SC-13-2"	"HFA"	4	"calming"	0.054000000000002
"SC-13-2"	"HFA"	4	"calming"	0.0366500000000016
"SC-13-2"	"HFA"	4	"calming"	0.0343499999999963
"SC-13-2"	"HFA"	4	"calming"	0.0448500000000038
"SC-13-2"	"HFA"	4	"calming"	0.0744499999999988
"SC-13-2"	"HFA"	4	"calming"	0.0234499999999969
"SC-13-2"	"HFA"	4	"calming"	0.0171500000000009
"SC-13-2"	"HFA"	4	"calming"	0.0400500000000008
"SC-13-2"	"HFA"	4	"calming"	0.0382999999999996
"SC-13-2"	"HFA"	4	"calming"	0.0787499999999994
"SC-13-2"	"HFA"	4	"calming"	0.202850000000005
"SC-13-2"	"HFA"	4	"calming"	0.161649999999995
"SC-13-2"	"HFA"	4	"calming"	0.230850000000004
"SC-13-2"	"HFA"	4	"calming"	0.116199999999999
"SC-13-2"	"HFA"	4	"calming"	0.0210000000000008
"SC-13-2"	"HFA"	4	"calming"	0.0439000000000007
"SC-13-2"	"HFA"	4	"calming"	0.112049999999996
"SC-13-2"	"HFA"	4	"calming"	0.0598000000000027
"SC-13-2"	"HFA"	4	"calming"	0.0964999999999989
"SC-13-2"	"HFA"	4	"calming"	0.0829000000000022
"SC-13-2"	"HFA"	4	"calming"	0.147500000000001
"SC-13-2"	"HFA"	4	"calming"	0.0135999999999967
"SC-13-2"	"HFA"	4	"calming"	0.0159500000000037
"SC-13-2"	"HFA"	4	"calming"	0.0274499999999946
"SC-13-2"	"HFA"	4	"calming"	0.0130000000000052
"SC-13-2"	"HFA"	4	"calming"	0.00619999999999976
"SC-13-2"	"HFA"	4	"calming"	0.0337499999999977
"SC-13-2"	"HFA"	4	"calming"	0.0139999999999958
"SC-13-2"	"HFA"	4	"calming"	0.00655000000000427
"SC-13-2"	"HFA"	4	"calming"	0.0105000000000004
"SC-13-2"	"HFA"	4	"calming"	0.0116000000000014
"SC-13-2"	"HFA"	4	"calming"	0.00629999999999598
"SC-13-2"	"HFA"	4	"calming"	0.015349999999998
"SC-13-2"	"HFA"	4	"calming"	0.00650000000000261
"SC-13-2"	"HFA"	4	"calming"	0.0305499999999981
"SC-13-2"	"HFA"	4	"calming"	0.0141500000000008
"SC-13-2"	"HFA"	4	"calming"	0.0361499999999992
"SC-13-2"	"HFA"	4	"calming"	0.0158000000000058
"SC-13-2"	"HFA"	4	"calming"	0.0116999999999976
"SC-13-2"	"HFA"	4	"calming"	0.0171500000000009
"SC-13-2"	"HFA"	4	"calming"	0.0226499999999987
"SC-13-2"	"HFA"	4	"calming"	0.04495
"SC-13-2"	"HFA"	4	"calming"	0.0399499999999975
"SC-13-2"	"HFA"	4	"calming"	0.0155500000000046
"SC-13-2"	"HFA"	4	"calming"	0.0217999999999989
"SC-13-2"	"HFA"	4	"calming"	0.0234999999999985
"SC-13-2"	"HFA"	4	"calming"	0.011650000000003
"SC-13-2"	"HFA"	4	"calming"	0.0427999999999997
"SC-13-2"	"HFA"	4	"calming"	0.0522999999999954
"SC-13-2"	"HFA"	4	"calming"	0.0041000000000011
"SC-13-2"	"HFA"	4	"calming"	0.094300000000004
"SC-13-2"	"HFA"	4	"calming"	0.0567499999999939
"SC-13-2"	"HFA"	4	"calming"	0.0397500000000051
"SC-13-2"	"HFA"	4	"calming"	0.0225499999999954
"SC-13-2"	"HFA"	4	"calming"	0.0676500000000004
"SC-13-2"	"HFA"	4	"calming"	0.0350000000000037
"SC-13-2"	"HFA"	4	"calming"	0.0477999999999952
"SC-13-2"	"HFA"	4	"calming"	0.0353500000000011
"SC-13-2"	"HFA"	4	"calming"	0.0237000000000052
"SC-13-2"	"HFA"	4	"calming"	0.0262499999999974
"SC-13-2"	"HFA"	4	"calming"	0.0711000000000013
"SC-13-2"	"HFA"	4	"calming"	0.0188500000000005
"SC-13-2"	"HFA"	4	"calming"	0.0359499999999997
"SC-13-2"	"HFA"	4	"calming"	0.0169500000000014
"SC-13-2"	"HFA"	4	"calming"	0.00669999999999504
"SC-13-2"	"HFA"	4	"calming"	0.0521999999999991
"SC-13-2"	"HFA"	4	"calming"	0.00750000000000028
"SC-13-2"	"HFA"	4	"calming"	1.52305
"SC-13-2"	"HFA"	4	"calming"	0.338249999999995
"SC-13-2"	"HFA"	4	"calming"	0.0359499999999997
"SC-13-2"	"HFA"	4	"calming"	0.195750000000004
"SC-13-2"	"HFA"	4	"calming"	0.0147499999999994
"SC-13-2"	"HFA"	4	"calming"	0.0865500000000026
"SC-13-2"	"HFA"	4	"calming"	0.0319000000000003
"SC-13-2"	"HFA"	4	"calming"	0.278049999999993
"SC-13-2"	"HFA"	4	"calming"	0.0743000000000009
"SC-13-2"	"HFA"	4	"calming"	0.0188500000000005
"SC-13-2"	"HFA"	4	"calming"	0.0273000000000039
"SC-13-2"	"HFA"	4	"calming"	0.0558499999999995
"SC-13-2"	"HFA"	4	"calming"	0.0370999999999952
"SC-13-2"	"HFA"	4	"calming"	0.0130499999999998
"SC-13-2"	"HFA"	4	"calming"	0.114500000000007
"SC-13-2"	"HFA"	4	"calming"	0.0807999999999964
"SC-13-2"	"HFA"	4	"calming"	0.0807500000000019
"SC-13-2"	"HFA"	4	"calming"	0.209899999999998
"SC-13-2"	"HFA"	4	"calming"	0.117800000000003
"SC-13-2"	"HFA"	4	"calming"	0.0208000000000013
"SC-13-2"	"HFA"	4	"calming"	0.0274999999999963
"SC-13-2"	"HFA"	4	"calming"	0.00650000000000261
"SC-13-2"	"HFA"	4	"calming"	0.0150000000000006
"SC-13-2"	"HFA"	4	"calming"	0.0141999999999953
"SC-13-2"	"HFA"	4	"calming"	0.0209000000000046
"SC-13-2"	"HFA"	4	"calming"	0.0546499999999952
"SC-13-2"	"HFA"	4	"calming"	0.00680000000000547
"SC-13-2"	"HFA"	4	"calming"	0.00949999999999562
"SC-13-2"	"HFA"	4	"calming"	0.00515000000000043
"SC-13-2"	"HFA"	4	"calming"	0.0728500000000025
"SC-13-2"	"HFA"	4	"calming"	0.0642999999999958
"SC-13-2"	"HFA"	4	"calming"	0.0111000000000061
"SC-13-2"	"HFA"	4	"calming"	0.0350999999999999
"SC-13-2"	"HFA"	4	"calming"	0.0087999999999937
"SC-13-2"	"HFA"	4	"calming"	0.027150000000006
"SC-13-2"	"HFA"	4	"calming"	0.00750000000000028
"SC-13-2"	"HFA"	4	"calming"	0.0087999999999937
"SC-13-2"	"HFA"	4	"calming"	0.0317000000000007
"SC-13-2"	"HFA"	4	"calming"	0.0774000000000044
"SC-13-2"	"HFA"	4	"calming"	0.0777999999999963
"SC-13-2"	"HFA"	4	"calming"	0.00665000000000049
"SC-13-2"	"HFA"	4	"calming"	0.0236500000000035
"SC-13-2"	"HFA"	4	"calming"	0.0515499999999989
"SC-13-2"	"HFA"	4	"calming"	0.0422499999999957
"SC-13-2"	"HFA"	4	"calming"	0.0460000000000065
"SC-13-2"	"HFA"	4	"calming"	0.0413499999999942
"SC-13-2"	"HFA"	4	"calming"	0.00720000000000454
"SC-13-2"	"HFA"	4	"calming"	0.0069999999999979
"SC-13-2"	"HFA"	4	"calming"	0.0411000000000001
"SC-13-2"	"HFA"	4	"calming"	0.159550000000003
"SC-13-2"	"HFA"	4	"calming"	0.0699999999999932
"SC-13-2"	"HFA"	4	"calming"	0.0231500000000011
"SC-13-2"	"HFA"	4	"calming"	0.0487000000000037
"SC-13-2"	"HFA"	4	"calming"	0.0135000000000005
"SC-13-2"	"HFA"	4	"calming"	0.0788000000000011
"SC-13-2"	"HFA"	4	"calming"	0.0237999999999943
"SC-13-2"	"HFA"	4	"calming"	0.0166500000000056
"SC-13-2"	"HFA"	4	"calming"	0.158549999999998
"SC-13-2"	"HFA"	4	"calming"	0.102199999999996
"SC-13-2"	"HFA"	4	"calming"	0.0143500000000003
"SC-13-2"	"HFA"	4	"calming"	0.00404999999999944
"SC-13-2"	"HFA"	4	"calming"	0.158500000000004
"SC-13-2"	"HFA"	4	"calming"	0.0763999999999996
"SC-13-2"	"HFA"	4	"calming"	0.0640500000000017
"SC-13-2"	"HFA"	4	"calming"	0.1004
"SC-13-2"	"HFA"	4	"calming"	0.111549999999994
"SC-13-2"	"HFA"	4	"calming"	0.130800000000001
"SC-13-2"	"HFA"	4	"calming"	0.0805000000000007
"SC-13-2"	"HFA"	5	"gratitude"	NA
"SC-13-2"	"HFA"	5	"gratitude"	0.0320999999999998
"SC-13-2"	"HFA"	5	"gratitude"	0.10125
"SC-13-2"	"HFA"	5	"gratitude"	0.0370500000000007
"SC-13-2"	"HFA"	5	"gratitude"	0.0219499999999968
"SC-13-2"	"HFA"	5	"gratitude"	0.561550000000004
"SC-13-2"	"HFA"	5	"gratitude"	0.863199999999999
"SC-13-2"	"HFA"	5	"gratitude"	0.158050000000003
"SC-13-2"	"HFA"	5	"gratitude"	0.138949999999994
"SC-13-2"	"HFA"	5	"gratitude"	1.1002
"SC-13-2"	"HFA"	5	"gratitude"	0.015900000000002
"SC-13-2"	"HFA"	5	"gratitude"	1.64455
"SC-13-2"	"HFA"	5	"gratitude"	0.0628999999999991
"SC-13-2"	"HFA"	5	"gratitude"	0.0795999999999992
"SC-13-2"	"HFA"	5	"gratitude"	0.218049999999998
"SC-13-2"	"HFA"	5	"gratitude"	1.43485
"SC-13-2"	"HFA"	5	"gratitude"	0.0154500000000013
"SC-13-2"	"HFA"	5	"gratitude"	0.027000000000001
"SC-13-2"	"HFA"	5	"gratitude"	0.01755
"SC-13-2"	"HFA"	5	"gratitude"	0.0570500000000038
"SC-13-2"	"HFA"	5	"gratitude"	1.55139999999999
"SC-13-2"	"HFA"	6	"sadness"	NA
"SC-13-2"	"HFA"	6	"sadness"	0.0208999999999975
"SC-13-2"	"HFA"	6	"sadness"	0.0506499999999903
"SC-13-2"	"HFA"	6	"sadness"	0.0118500000000097
"SC-13-2"	"HFA"	6	"sadness"	0.0976500000000016
"SC-13-2"	"HFA"	6	"sadness"	0.0391499999999922
"SC-13-2"	"HFA"	6	"sadness"	1.97495000000001
"SC-13-2"	"HFA"	6	"sadness"	0.244299999999996
"SC-13-2"	"HFA"	6	"sadness"	0.0330500000000029
"SC-13-2"	"HFA"	6	"sadness"	0.07974999999999
"SC-13-2"	"HFA"	6	"sadness"	0.524650000000008
"SC-13-2"	"HFA"	6	"sadness"	0.297749999999994
"SC-13-2"	"HFA"	6	"sadness"	1.27770000000001
"SC-13-2"	"HFA"	6	"sadness"	0.320799999999991
"SC-13-2"	"HFA"	6	"sadness"	0.177050000000008
"SC-13-2"	"HFA"	6	"sadness"	0.119900000000001
"SC-13-2"	"HFA"	6	"sadness"	0.0404499999999928
"SC-13-2"	"HFA"	6	"sadness"	0.137100000000004
"SC-13-2"	"HFA"	6	"sadness"	0.425699999999992
"SC-13-2"	"HFA"	6	"sadness"	0.0328000000000088
"SC-13-2"	"HFA"	6	"sadness"	0.0227999999999895
"SC-13-2"	"HFA"	6	"sadness"	0.027000000000001
"SC-13-2"	"HFA"	6	"sadness"	0.0547000000000111
"SC-13-2"	"HFA"	6	"sadness"	1.03904999999999
"SC-13-2"	"HFA"	6	"sadness"	0.298400000000001
"SC-13-2"	"HFA"	6	"sadness"	0.160200000000003
"SC-13-2"	"HFA"	6	"sadness"	0.317999999999998
"SC-13-2"	"HFA"	6	"sadness"	0.0255999999999972
"SC-13-2"	"HFA"	6	"sadness"	0.0981000000000023
"SC-13-2"	"HFA"	6	"sadness"	0.377050000000011
"SC-13-2"	"HFA"	6	"sadness"	0.57889999999999
"SC-13-2"	"HFA"	6	"sadness"	0.205300000000008
"SC-13-2"	"HFA"	6	"sadness"	0.0192499999999995
"SC-13-2"	"HFA"	6	"sadness"	0.0572499999999962
"SC-13-2"	"HFA"	6	"sadness"	0.017799999999994
"SC-13-2"	"HFA"	6	"sadness"	0.036050000000003
"SC-13-2"	"HFA"	6	"sadness"	0.0102499999999992
"SC-13-2"	"HFA"	6	"sadness"	0.0694500000000033
"SC-13-2"	"HFA"	6	"sadness"	0.00794999999999391
"SC-13-2"	"HFA"	6	"sadness"	0.0105500000000092
"SC-13-2"	"HFA"	7	"happiness"	NA
"SC-13-2"	"HFA"	7	"happiness"	0.201350000000005
"SC-13-2"	"HFA"	7	"happiness"	0.0792000000000002
"SC-13-2"	"HFA"	7	"happiness"	0.0126999999999953
"SC-13-2"	"HFA"	7	"happiness"	0.115100000000012
"SC-13-2"	"HFA"	7	"happiness"	0.149749999999997
"SC-13-2"	"HFA"	7	"happiness"	0.00985000000000014
"SC-13-2"	"HFA"	7	"happiness"	0.0178999999999974
"SC-13-2"	"HFA"	7	"happiness"	0.00934999999999775
"SC-13-2"	"HFA"	7	"happiness"	0.0132499999999993
"SC-13-2"	"HFA"	7	"happiness"	0.00535000000000707
"SC-13-2"	"HFA"	7	"happiness"	0.40464999999999
"SC-13-2"	"HFA"	7	"happiness"	0.00440000000000396
"SC-13-2"	"HFA"	7	"happiness"	0.016050000000007
"SC-13-2"	"HFA"	7	"happiness"	0.00909999999998945
"SC-13-2"	"HFA"	7	"happiness"	0.210549999999998
"SC-13-2"	"HFA"	7	"happiness"	0.00390000000000157
"SC-13-2"	"HFA"	7	"happiness"	0.1417
"SC-13-2"	"HFA"	7	"happiness"	0.0217999999999989
"SC-13-2"	"HFA"	7	"happiness"	0.0127500000000111
"SC-13-2"	"HFA"	7	"happiness"	0.0203999999999951
"SC-13-2"	"HFA"	7	"happiness"	0.174149999999997
"SC-13-2"	"HFA"	7	"happiness"	0.0116000000000014
"SC-13-2"	"HFA"	7	"happiness"	0.00920000000000698
"SC-13-2"	"HFA"	7	"happiness"	0.149799999999999
"SC-13-2"	"HFA"	7	"happiness"	0.0455999999999932
"SC-13-2"	"HFA"	7	"happiness"	0.00549999999999784
"SC-13-2"	"HFA"	7	"happiness"	0.0115499999999997
"SC-13-2"	"HFA"	7	"happiness"	0.0292500000000047
"SC-13-2"	"HFA"	7	"happiness"	0.020300000000006
"SC-13-2"	"HFA"	7	"happiness"	0.24199999999999
"SC-13-2"	"HFA"	7	"happiness"	0.0189000000000021
"SC-13-2"	"HFA"	7	"happiness"	0.303100000000001
"SC-13-2"	"HFA"	7	"happiness"	0.0161999999999978
"SC-13-2"	"HFA"	7	"happiness"	0.163800000000009
"SC-13-2"	"HFA"	7	"happiness"	0.0175999999999874
"SC-13-2"	"HFA"	7	"happiness"	0.0225500000000096
"SC-13-2"	"HFA"	7	"happiness"	0.0447999999999951
"SC-13-2"	"HFA"	7	"happiness"	0.00589999999999691
"SC-13-2"	"HFA"	7	"happiness"	0.129950000000008
"SC-13-2"	"HFA"	7	"happiness"	0.0454000000000008
"SC-13-2"	"HFA"	7	"happiness"	0.012999999999991
"SC-13-2"	"HFA"	7	"happiness"	0.00370000000000914
"SC-13-2"	"HFA"	7	"happiness"	0.300699999999992
"SC-13-2"	"HFA"	7	"happiness"	0.038800000000009
"SC-13-2"	"HFA"	7	"happiness"	0.0400999999999954
"SC-13-2"	"HFA"	7	"happiness"	0.00449999999999307
"SC-13-2"	"HFA"	7	"happiness"	0.00570000000000448
"SC-13-2"	"HFA"	7	"happiness"	0.00589999999999691
"SC-13-2"	"HFA"	7	"happiness"	0.0453000000000117
"SC-13-2"	"HFA"	7	"happiness"	0.0285999999999973
"SC-13-2"	"HFA"	7	"happiness"	0.0232000000000028
"SC-13-2"	"HFA"	7	"happiness"	0.0225999999999971
"SC-13-2"	"HFA"	7	"happiness"	0.14224999999999
"SC-13-2"	"HFA"	7	"happiness"	0.0180500000000023
"SC-13-2"	"HFA"	7	"happiness"	0.011800000000008
"SC-13-2"	"HFA"	7	"happiness"	0.125450000000001
"SC-13-2"	"HFA"	7	"happiness"	0.00419999999999732
"SC-13-2"	"HFA"	7	"happiness"	0.00475000000000136
"SC-13-2"	"HFA"	7	"happiness"	0.0664000000000016
