 	Channel 4	 	 
2999.36105	1.0	2988.5975	calm
2999.3941	1.0	2988.5975	calm
3000.0529	0.0	2988.5975	calm
3003.06855	0.0	2988.5975	calm
3004.7427	0.0	2988.5975	calm
3005.4463	1.0	3005.1025	sad
3005.7066	0.0	3005.1025	sad
3006.02915	0.0	3005.1025	sad
3006.44725	0.0	3005.1025	sad
3006.607	0.0	3005.1025	sad
3008.83805	0.0	3005.1025	sad
3010.2742	0.0	3005.1025	sad
3013.02285	0.0	3005.1025	sad
3013.86345	0.0	3005.1025	sad
3014.22655	1.0	3005.1025	sad
3014.58405	0.0	3005.1025	sad
3016.5825	0.0	3005.1025	sad
3017.17745	0.0	3005.1025	sad
3018.06355	0.0	3005.1025	sad
3018.206	0.0	3005.1025	sad
3019.25915	0.0	3005.1025	sad
3022.62135	0.0	3021.745	grat
3023.3315	0.0	3021.745	grat
3024.8025	0.0	3021.745	grat
3025.34885	0.0	3021.745	grat
3026.4965	0.0	3021.745	grat
3027.3445	0.0	3021.745	grat
3027.48505	0.0	3021.745	grat
3027.98575	1.0	3021.745	grat
3027.9903	0.0	3021.745	grat
3028.0122	1.0	3021.745	grat
3028.1025	0.0	3021.745	grat
3028.3132	0.0	3021.745	grat
3028.3587	0.0	3021.745	grat
3028.4229	1.0	3021.745	grat
3028.831	1.0	3021.745	grat
3029.07195	1.0	3021.745	grat
3029.18325	1.0	3021.745	grat
3029.414	1.0	3021.745	grat
3029.6207	0.0	3021.745	grat
3029.62325	0.0	3021.745	grat
3029.71545	0.0	3021.745	grat
3029.8279	0.0	3021.745	grat
3029.95985	0.0	3021.745	grat
3029.9732	1.0	3021.745	grat
3030.1204	1.0	3021.745	grat
3030.15935	1.0	3021.745	grat
3030.1852	1.0	3021.745	grat
3030.21295	1.0	3021.745	grat
3030.2232	0.0	3021.745	grat
3030.2829	1.0	3021.745	grat
3030.6693	1.0	3021.745	grat
3030.8653	1.0	3021.745	grat
3031.0664	1.0	3021.745	grat
3031.3878	1.0	3021.745	grat
3031.61795	0.0	3021.745	grat
3031.63355	1.0	3021.745	grat
3032.00615	0.0	3021.745	grat
3032.0336	0.0	3021.745	grat
3032.37535	0.0	3021.745	grat
3033.4049	0.0	3021.745	grat
3035.65205	0.0	3021.745	grat
3036.08695	0.0	3021.745	grat
3037.39145	0.0	3021.745	grat
3037.54235	0.0	3021.745	grat
3037.60955	0.0	3021.745	grat
3037.66225	1.0	3021.745	grat
3038.21175	0.0	3021.745	grat
3038.42105	0.0	3021.745	grat
3039.97605	0.0	3038.7475	att
3040.6098	0.0	3038.7475	att
3040.83165	0.0	3038.7475	att
3041.35375	0.0	3038.7475	att
3042.2344	0.0	3038.7475	att
3042.2663	1.0	3038.7475	att
3042.7022	0.0	3038.7475	att
3043.16785	0.0	3038.7475	att
3044.28015	0.0	3038.7475	att
3044.38745	0.0	3038.7475	att
3044.99955	0.0	3038.7475	att
3045.2707	0.0	3038.7475	att
3045.92375	0.0	3038.7475	att
3047.09695	0.0	3038.7475	att
3047.20715	0.0	3038.7475	att
3047.8145	0.0	3038.7475	att
3048.06325	0.0	3038.7475	att
3048.3299	0.0	3038.7475	att
3048.40755	0.0	3038.7475	att
3048.9458	0.0	3038.7475	att
3049.19475	0.0	3038.7475	att
3050.3083	0.0	3038.7475	att
3051.03545	0.0	3038.7475	att
3053.01275	0.0	3038.7475	att
3053.49655	0.0	3038.7475	att
3055.129	0.0	3055.0975	love
3055.951	0.0	3055.0975	love
3056.29165	0.0	3055.0975	love
3056.45695	1.0	3055.0975	love
3056.4809	0.0	3055.0975	love
3056.5493	1.0	3055.0975	love
3056.58825	1.0	3055.0975	love
3056.6112	1.0	3055.0975	love
3056.6304	1.0	3055.0975	love
3056.77555	1.0	3055.0975	love
3056.99915	0.0	3055.0975	love
3057.04275	1.0	3055.0975	love
3057.5103	0.0	3055.0975	love
3058.9034	0.0	3055.0975	love
3059.4389	0.0	3055.0975	love
3059.90675	0.0	3055.0975	love
3060.2588	0.0	3055.0975	love
3060.96825	0.0	3055.0975	love
3063.47795	0.0	3055.0975	love
3064.391	0.0	3055.0975	love
3064.44475	0.0	3055.0975	love
3065.5103	0.0	3055.0975	love
3065.53015	1.0	3055.0975	love
3067.1545	0.0	3055.0975	love
3067.30155	0.0	3055.0975	love
3068.03255	0.0	3055.0975	love
3069.02655	0.0	3055.0975	love
3069.4023	0.0	3055.0975	love
3070.32595	0.0	3055.0975	love
3071.7733	0.0	3071.0975	calm
3071.8842	0.0	3071.0975	calm
3071.9243	0.0	3071.0975	calm
3072.97485	0.0	3071.0975	calm
3072.9791	0.0	3071.0975	calm
3073.0308	1.0	3071.0975	calm
3073.29445	1.0	3071.0975	calm
3073.3589	1.0	3071.0975	calm
3073.43975	1.0	3071.0975	calm
3073.4978	1.0	3071.0975	calm
3073.5644	1.0	3071.0975	calm
3073.694	1.0	3071.0975	calm
3073.721	1.0	3071.0975	calm
3073.8909	1.0	3071.0975	calm
3073.9251	1.0	3071.0975	calm
3074.3334	1.0	3071.0975	calm
3076.2739	0.0	3071.0975	calm
3076.3099	1.0	3071.0975	calm
3076.65585	0.0	3071.0975	calm
3076.96085	1.0	3071.0975	calm
3077.03	1.0	3071.0975	calm
3077.5522	1.0	3071.0975	calm
3078.5893	0.0	3071.0975	calm
3079.72725	0.0	3071.0975	calm
3079.79645	0.0	3071.0975	calm
3079.90175	1.0	3071.0975	calm
3080.3459	1.0	3071.0975	calm
3080.8128	0.0	3071.0975	calm
3080.8449	1.0	3071.0975	calm
3081.40065	0.0	3071.0975	calm
3084.41585	0.0	3071.0975	calm
3088.45585	0.0	3087.6	happy
3088.9652	0.0	3087.6	happy
3089.47325	0.0	3087.6	happy
3090.07205	0.0	3087.6	happy
3090.1164	1.0	3087.6	happy
3090.46205	0.0	3087.6	happy
3090.54835	0.0	3087.6	happy
3090.68565	1.0	3087.6	happy
3090.7152	0.0	3087.6	happy
3090.8981	0.0	3087.6	happy
3092.60405	0.0	3087.6	happy
3095.42285	0.0	3087.6	happy
3096.4998	1.0	3087.6	happy
3097.00335	1.0	3087.6	happy
3097.2424	0.0	3087.6	happy
3097.3454	0.0	3087.6	happy
3097.41255	0.0	3087.6	happy
3097.5559	0.0	3087.6	happy
3100.95185	0.0	3087.6	happy
3104.9125	0.0	3087.6	happy
3105.1754	0.0	3087.6	happy
3107.82055	0.0	3087.6	happy
3114.96715	1.0	3087.6	happy
3121.50585	1.0	3117.5	happy
3121.73035	0.0	3117.5	happy
3122.43975	0.0	3117.5	happy
3122.4422	0.0	3117.5	happy
