 	Spikes	 	 
Time	Value	Cmt Time	Cmt Text
s	V	s	 
738.34835	1.0	728.5986	Love
738.42	1.0	728.5986	Love
738.67105	1.0	728.5986	Love
738.854	1.0	728.5986	Love
738.89465	1.0	728.5986	Love
741.1707	1.0	728.5986	Love
741.5099	1.0	728.5986	Love
741.86635	1.0	728.5986	Love
742.40625	1.0	728.5986	Love
742.8302	1.0	728.5986	Love
743.03265	1.0	728.5986	Love
743.2577	1.0	728.5986	Love
743.6977	1.0	728.5986	Love
743.89775	1.0	728.5986	Love
744.09345	1.0	728.5986	Love
744.4911	1.0	728.5986	Love
744.6761	1.0	728.5986	Love
744.8747	1.0	728.5986	Love
745.0665	1.0	728.5986	Love
745.25755	1.0	728.5986	Love
745.62885	1.0	728.5986	Love
745.8345	1.0	745.6865	Sadness
746.00765	1.0	745.6865	Sadness
746.186	1.0	745.6865	Sadness
746.6856	1.0	745.6865	Sadness
746.7368	1.0	745.6865	Sadness
746.98365	1.0	745.6865	Sadness
747.0567	1.0	745.6865	Sadness
747.22355	1.0	745.6865	Sadness
747.38495	1.0	745.6865	Sadness
747.7508	1.0	745.6865	Sadness
747.852	1.0	745.6865	Sadness
748.09325	1.0	745.6865	Sadness
748.16865	1.0	745.6865	Sadness
748.249	1.0	745.6865	Sadness
748.3234	1.0	745.6865	Sadness
748.55435	1.0	745.6865	Sadness
748.63305	1.0	745.6865	Sadness
748.79415	1.0	745.6865	Sadness
748.9693	1.0	745.6865	Sadness
749.06405	1.0	745.6865	Sadness
749.2663	1.0	745.6865	Sadness
749.69215	1.0	745.6865	Sadness
750.3294	0.0	745.6865	Sadness
750.36775	1.0	745.6865	Sadness
750.37345	1.0	745.6865	Sadness
750.38685	1.0	745.6865	Sadness
750.39485	1.0	745.6865	Sadness
750.405	1.0	745.6865	Sadness
750.4348	1.0	745.6865	Sadness
750.4477	1.0	745.6865	Sadness
750.46345	1.0	745.6865	Sadness
750.48005	1.0	745.6865	Sadness
750.49655	1.0	745.6865	Sadness
750.51015	1.0	745.6865	Sadness
750.5239	0.0	745.6865	Sadness
750.53985	1.0	745.6865	Sadness
750.5583	1.0	745.6865	Sadness
750.5655	0.0	745.6865	Sadness
750.57475	1.0	745.6865	Sadness
750.5925	1.0	745.6865	Sadness
750.616	1.0	745.6865	Sadness
750.63995	1.0	745.6865	Sadness
750.66325	1.0	745.6865	Sadness
750.68555	1.0	745.6865	Sadness
750.7093	1.0	745.6865	Sadness
750.7308	1.0	745.6865	Sadness
750.7528	1.0	745.6865	Sadness
750.77505	1.0	745.6865	Sadness
750.80045	1.0	745.6865	Sadness
750.82575	1.0	745.6865	Sadness
750.84985	1.0	745.6865	Sadness
750.8724	1.0	745.6865	Sadness
750.90175	1.0	745.6865	Sadness
750.92565	1.0	745.6865	Sadness
750.9515	1.0	745.6865	Sadness
751.00535	1.0	745.6865	Sadness
751.0297	1.0	745.6865	Sadness
751.05375	1.0	745.6865	Sadness
751.101	1.0	745.6865	Sadness
751.12425	1.0	745.6865	Sadness
751.1477	1.0	745.6865	Sadness
751.1701	1.0	745.6865	Sadness
751.194	1.0	745.6865	Sadness
751.24	1.0	745.6865	Sadness
751.266	1.0	745.6865	Sadness
751.29035	1.0	745.6865	Sadness
751.34045	1.0	745.6865	Sadness
751.36615	1.0	745.6865	Sadness
751.3909	1.0	745.6865	Sadness
751.4433	1.0	745.6865	Sadness
751.46805	1.0	745.6865	Sadness
751.49485	1.0	745.6865	Sadness
751.52035	1.0	745.6865	Sadness
751.5444	1.0	745.6865	Sadness
751.57075	1.0	745.6865	Sadness
751.6238	1.0	745.6865	Sadness
751.64885	1.0	745.6865	Sadness
751.7033	1.0	745.6865	Sadness
751.72865	1.0	745.6865	Sadness
751.7847	1.0	745.6865	Sadness
751.8118	1.0	745.6865	Sadness
751.8399	1.0	745.6865	Sadness
751.86845	1.0	745.6865	Sadness
751.92255	1.0	745.6865	Sadness
751.9514	1.0	745.6865	Sadness
752.0063	1.0	745.6865	Sadness
752.06505	1.0	745.6865	Sadness
752.09395	1.0	745.6865	Sadness
752.1222	1.0	745.6865	Sadness
752.1499	1.0	745.6865	Sadness
752.20875	1.0	745.6865	Sadness
752.26425	1.0	745.6865	Sadness
752.29235	1.0	745.6865	Sadness
752.3226	1.0	745.6865	Sadness
752.3521	1.0	745.6865	Sadness
752.3812	1.0	745.6865	Sadness
752.4109	1.0	745.6865	Sadness
752.44085	1.0	745.6865	Sadness
752.4706	1.0	745.6865	Sadness
752.50045	1.0	745.6865	Sadness
752.531	1.0	745.6865	Sadness
752.56185	1.0	745.6865	Sadness
752.59255	1.0	745.6865	Sadness
752.62425	1.0	745.6865	Sadness
752.6846	1.0	745.6865	Sadness
752.7445	1.0	745.6865	Sadness
752.80975	1.0	745.6865	Sadness
752.8411	1.0	745.6865	Sadness
752.8717	1.0	745.6865	Sadness
752.90165	1.0	745.6865	Sadness
752.9327	1.0	745.6865	Sadness
752.96365	1.0	745.6865	Sadness
753.02725	1.0	745.6865	Sadness
753.05945	1.0	745.6865	Sadness
753.0922	1.0	745.6865	Sadness
753.12525	1.0	745.6865	Sadness
753.1904	1.0	745.6865	Sadness
753.2233	1.0	745.6865	Sadness
753.2903	1.0	745.6865	Sadness
753.3241	1.0	745.6865	Sadness
753.3918	1.0	745.6865	Sadness
753.42645	0.0	745.6865	Sadness
753.4921	1.0	745.6865	Sadness
753.52755	1.0	745.6865	Sadness
753.5613	1.0	745.6865	Sadness
753.6317	1.0	745.6865	Sadness
753.6651	1.0	745.6865	Sadness
753.7013	1.0	745.6865	Sadness
753.76935	1.0	745.6865	Sadness
753.80375	1.0	745.6865	Sadness
753.83905	1.0	745.6865	Sadness
753.91045	1.0	745.6865	Sadness
753.9469	1.0	745.6865	Sadness
753.98315	1.0	745.6865	Sadness
754.019	1.0	745.6865	Sadness
754.1326	1.0	745.6865	Sadness
754.17005	1.0	745.6865	Sadness
754.2084	1.0	745.6865	Sadness
754.247	1.0	745.6865	Sadness
754.2855	1.0	745.6865	Sadness
754.32475	1.0	745.6865	Sadness
754.3629	1.0	745.6865	Sadness
754.40275	1.0	745.6865	Sadness
754.4418	1.0	745.6865	Sadness
754.48215	1.0	745.6865	Sadness
754.52275	1.0	745.6865	Sadness
754.56445	1.0	745.6865	Sadness
754.60605	1.0	745.6865	Sadness
754.64925	1.0	745.6865	Sadness
754.73895	1.0	745.6865	Sadness
754.78465	1.0	745.6865	Sadness
754.9386	1.0	745.6865	Sadness
754.9696	1.0	745.6865	Sadness
755.0595	1.0	745.6865	Sadness
755.0896	1.0	745.6865	Sadness
755.19075	1.0	745.6865	Sadness
755.80485	1.0	745.6865	Sadness
755.84655	1.0	745.6865	Sadness
755.8852	1.0	745.6865	Sadness
755.98665	1.0	745.6865	Sadness
756.01905	1.0	745.6865	Sadness
756.02855	1.0	745.6865	Sadness
756.0813	1.0	745.6865	Sadness
756.211	0.0	745.6865	Sadness
756.3508	1.0	745.6865	Sadness
756.484	1.0	745.6865	Sadness
756.53115	1.0	745.6865	Sadness
756.5794	1.0	745.6865	Sadness
756.62095	1.0	745.6865	Sadness
756.6683	1.0	745.6865	Sadness
756.76055	1.0	745.6865	Sadness
756.80935	0.0	745.6865	Sadness
756.8637	1.0	745.6865	Sadness
761.97885	1.0	745.6865	Sadness
763.44425	1.0	745.6865	Sadness
764.09785	1.0	745.6865	Sadness
764.3271	1.0	745.6865	Sadness
765.01355	1.0	764.8279	Attention
765.2361	1.0	764.8279	Attention
765.458	1.0	764.8279	Attention
765.7263	0.0	764.8279	Attention
765.73245	1.0	764.8279	Attention
765.73665	1.0	764.8279	Attention
765.75485	1.0	764.8279	Attention
765.95265	1.0	764.8279	Attention
765.95525	1.0	764.8279	Attention
765.95785	1.0	764.8279	Attention
765.9629	1.0	764.8279	Attention
765.97475	1.0	764.8279	Attention
765.98455	1.0	764.8279	Attention
766.00575	1.0	764.8279	Attention
766.17785	1.0	764.8279	Attention
766.19315	1.0	764.8279	Attention
766.3439	1.0	764.8279	Attention
766.38315	1.0	764.8279	Attention
766.54575	1.0	764.8279	Attention
766.56635	1.0	764.8279	Attention
766.58045	1.0	764.8279	Attention
766.5995	1.0	764.8279	Attention
767.8233	1.0	764.8279	Attention
767.8577	1.0	764.8279	Attention
768.0336	1.0	764.8279	Attention
768.0362	1.0	764.8279	Attention
768.03825	1.0	764.8279	Attention
768.0403	1.0	764.8279	Attention
768.0456	1.0	764.8279	Attention
768.05535	1.0	764.8279	Attention
768.2352	1.0	764.8279	Attention
768.238	1.0	764.8279	Attention
768.24045	1.0	764.8279	Attention
768.2579	1.0	764.8279	Attention
768.43425	1.0	764.8279	Attention
768.43875	1.0	764.8279	Attention
768.66815	1.0	764.8279	Attention
769.8772	1.0	764.8279	Attention
769.87995	1.0	764.8279	Attention
769.89545	1.0	764.8279	Attention
769.901	1.0	764.8279	Attention
769.91995	1.0	764.8279	Attention
770.0986	1.0	764.8279	Attention
770.10125	1.0	764.8279	Attention
770.1034	1.0	764.8279	Attention
770.1207	1.0	764.8279	Attention
770.1337	1.0	764.8279	Attention
770.30085	1.0	764.8279	Attention
770.3038	1.0	764.8279	Attention
770.32015	1.0	764.8279	Attention
770.3373	1.0	764.8279	Attention
770.53135	1.0	764.8279	Attention
770.5341	1.0	764.8279	Attention
770.5368	1.0	764.8279	Attention
770.55345	1.0	764.8279	Attention
770.7522	1.0	764.8279	Attention
770.7549	1.0	764.8279	Attention
770.7597	0.0	764.8279	Attention
770.7782	1.0	764.8279	Attention
770.8027	1.0	764.8279	Attention
772.12995	1.0	764.8279	Attention
772.1322	1.0	764.8279	Attention
772.14455	1.0	764.8279	Attention
772.1529	1.0	764.8279	Attention
772.17	1.0	764.8279	Attention
772.19725	1.0	764.8279	Attention
772.3584	1.0	764.8279	Attention
772.361	1.0	764.8279	Attention
772.36365	1.0	764.8279	Attention
772.38035	1.0	764.8279	Attention
772.40005	1.0	764.8279	Attention
772.57105	1.0	764.8279	Attention
772.5747	1.0	764.8279	Attention
772.59865	1.0	764.8279	Attention
773.0113	0.0	764.8279	Attention
774.23345	1.0	764.8279	Attention
774.2361	1.0	764.8279	Attention
774.23835	1.0	764.8279	Attention
774.25735	1.0	764.8279	Attention
774.46935	0.0	764.8279	Attention
774.4721	1.0	764.8279	Attention
774.4756	1.0	764.8279	Attention
774.4945	1.0	764.8279	Attention
774.67705	1.0	764.8279	Attention
774.7015	1.0	764.8279	Attention
774.879	1.0	764.8279	Attention
774.89405	0.0	764.8279	Attention
774.9907	1.0	764.8279	Attention
775.1297	0.0	764.8279	Attention
775.2366	1.0	764.8279	Attention
777.8162	1.0	764.8279	Attention
778.8224	1.0	764.8279	Attention
779.09055	1.0	764.8279	Attention
779.31375	1.0	764.8279	Attention
780.21525	1.0	764.8279	Attention
780.6575	1.0	764.8279	Attention
780.9097	1.0	764.8279	Attention
781.3326	1.0	764.8279	Attention
781.57245	1.0	781.548	Calming
781.77885	1.0	781.548	Calming
782.1929	1.0	781.548	Calming
782.81105	1.0	781.548	Calming
782.9501	1.0	781.548	Calming
783.015	1.0	781.548	Calming
783.07175	1.0	781.548	Calming
783.09695	1.0	781.548	Calming
783.3003	1.0	781.548	Calming
783.36505	1.0	781.548	Calming
783.3955	1.0	781.548	Calming
783.42915	1.0	781.548	Calming
783.4605	1.0	781.548	Calming
783.48915	1.0	781.548	Calming
783.4959	1.0	781.548	Calming
783.5013	1.0	781.548	Calming
783.5069	1.0	781.548	Calming
783.5141	1.0	781.548	Calming
783.51945	1.0	781.548	Calming
783.53205	1.0	781.548	Calming
783.5509	1.0	781.548	Calming
783.57275	1.0	781.548	Calming
783.58935	1.0	781.548	Calming
783.6197	1.0	781.548	Calming
783.63715	1.0	781.548	Calming
783.65775	1.0	781.548	Calming
783.6764	1.0	781.548	Calming
783.6964	1.0	781.548	Calming
783.7166	1.0	781.548	Calming
783.73255	1.0	781.548	Calming
783.7901	1.0	781.548	Calming
783.81425	1.0	781.548	Calming
783.8384	1.0	781.548	Calming
783.85105	1.0	781.548	Calming
783.8631	1.0	781.548	Calming
783.8812	1.0	781.548	Calming
783.9078	1.0	781.548	Calming
785.6379	1.0	781.548	Calming
786.39665	1.0	781.548	Calming
786.9281	1.0	781.548	Calming
786.97675	1.0	781.548	Calming
787.0582	1.0	781.548	Calming
787.06995	1.0	781.548	Calming
787.09605	1.0	781.548	Calming
787.1102	1.0	781.548	Calming
787.13045	1.0	781.548	Calming
787.1508	1.0	781.548	Calming
787.1741	1.0	781.548	Calming
787.19455	1.0	781.548	Calming
787.20565	0.0	781.548	Calming
787.209	1.0	781.548	Calming
787.2182	1.0	781.548	Calming
787.22965	1.0	781.548	Calming
787.2527	1.0	781.548	Calming
787.2696	1.0	781.548	Calming
787.2891	1.0	781.548	Calming
787.3128	1.0	781.548	Calming
787.3315	1.0	781.548	Calming
787.3542	1.0	781.548	Calming
787.41535	1.0	781.548	Calming
787.4464	1.0	781.548	Calming
787.5175	1.0	781.548	Calming
787.53655	1.0	781.548	Calming
787.56975	1.0	781.548	Calming
787.63465	1.0	781.548	Calming
787.6561	1.0	781.548	Calming
787.67355	1.0	781.548	Calming
789.4688	0.0	781.548	Calming
790.2494	1.0	781.548	Calming
791.04455	1.0	781.548	Calming
791.0935	1.0	781.548	Calming
791.14615	1.0	781.548	Calming
791.17565	1.0	781.548	Calming
791.1858	1.0	781.548	Calming
791.1926	1.0	781.548	Calming
791.1992	0.0	781.548	Calming
791.23495	1.0	781.548	Calming
791.24105	1.0	781.548	Calming
791.2535	1.0	781.548	Calming
791.27	1.0	781.548	Calming
791.2846	1.0	781.548	Calming
791.2884	1.0	781.548	Calming
791.30135	1.0	781.548	Calming
791.30915	1.0	781.548	Calming
791.32375	1.0	781.548	Calming
791.35265	1.0	781.548	Calming
791.3718	1.0	781.548	Calming
791.3885	1.0	781.548	Calming
791.41605	1.0	781.548	Calming
791.448	1.0	781.548	Calming
791.49515	1.0	781.548	Calming
791.55215	1.0	781.548	Calming
791.57095	1.0	781.548	Calming
791.59385	1.0	781.548	Calming
791.61565	1.0	781.548	Calming
791.6356	1.0	781.548	Calming
791.70305	1.0	781.548	Calming
791.7191	1.0	781.548	Calming
791.773	1.0	781.548	Calming
791.80555	1.0	781.548	Calming
791.82695	1.0	781.548	Calming
791.8487	1.0	781.548	Calming
791.8666	1.0	781.548	Calming
791.8837	1.0	781.548	Calming
796.6333	1.0	781.548	Calming
797.63295	1.0	781.548	Calming
797.90805	1.0	781.548	Calming
798.105	1.0	781.548	Calming
798.80615	1.0	781.548	Calming
799.0128	1.0	781.548	Calming
799.45455	1.0	781.548	Calming
799.64695	1.0	781.548	Calming
799.84735	1.0	781.548	Calming
800.0436	1.0	799.9383	Sadness
800.2482	1.0	799.9383	Sadness
800.6535	1.0	799.9383	Sadness
800.7288	1.0	799.9383	Sadness
801.10185	1.0	799.9383	Sadness
801.1627	1.0	799.9383	Sadness
801.2137	1.0	799.9383	Sadness
801.2335	1.0	799.9383	Sadness
801.2837	1.0	799.9383	Sadness
801.3668	1.0	799.9383	Sadness
801.4386	0.0	799.9383	Sadness
801.4868	1.0	799.9383	Sadness
801.5027	1.0	799.9383	Sadness
801.53465	1.0	799.9383	Sadness
801.5931	1.0	799.9383	Sadness
801.6468	1.0	799.9383	Sadness
801.70895	1.0	799.9383	Sadness
801.77505	1.0	799.9383	Sadness
801.89445	1.0	799.9383	Sadness
801.955	1.0	799.9383	Sadness
802.0814	1.0	799.9383	Sadness
802.1462	1.0	799.9383	Sadness
802.2061	1.0	799.9383	Sadness
802.2694	1.0	799.9383	Sadness
802.3327	1.0	799.9383	Sadness
802.53025	1.0	799.9383	Sadness
802.6664	1.0	799.9383	Sadness
802.73485	1.0	799.9383	Sadness
802.80895	1.0	799.9383	Sadness
802.8859	1.0	799.9383	Sadness
802.9689	1.0	799.9383	Sadness
803.051	1.0	799.9383	Sadness
803.23385	1.0	799.9383	Sadness
803.3227	1.0	799.9383	Sadness
803.4049	1.0	799.9383	Sadness
803.48245	1.0	799.9383	Sadness
803.56915	1.0	799.9383	Sadness
803.74885	1.0	799.9383	Sadness
803.925	1.0	799.9383	Sadness
804.00905	1.0	799.9383	Sadness
804.08715	1.0	799.9383	Sadness
804.14215	1.0	799.9383	Sadness
804.24205	1.0	799.9383	Sadness
804.5749	1.0	799.9383	Sadness
805.0864	1.0	799.9383	Sadness
805.24445	1.0	799.9383	Sadness
805.2831	1.0	799.9383	Sadness
805.31755	1.0	799.9383	Sadness
805.3441	1.0	799.9383	Sadness
805.3715	1.0	799.9383	Sadness
805.42325	1.0	799.9383	Sadness
805.45535	1.0	799.9383	Sadness
805.4867	1.0	799.9383	Sadness
805.49535	0.0	799.9383	Sadness
805.51345	1.0	799.9383	Sadness
805.5412	1.0	799.9383	Sadness
805.5652	1.0	799.9383	Sadness
805.5876	1.0	799.9383	Sadness
805.60835	1.0	799.9383	Sadness
805.63195	1.0	799.9383	Sadness
805.67945	1.0	799.9383	Sadness
805.70335	1.0	799.9383	Sadness
805.72955	1.0	799.9383	Sadness
805.75405	1.0	799.9383	Sadness
805.7778	1.0	799.9383	Sadness
805.8028	1.0	799.9383	Sadness
805.82685	1.0	799.9383	Sadness
805.84955	1.0	799.9383	Sadness
805.87175	1.0	799.9383	Sadness
805.89555	0.0	799.9383	Sadness
805.9204	1.0	799.9383	Sadness
805.94575	1.0	799.9383	Sadness
805.9714	1.0	799.9383	Sadness
805.99735	0.0	799.9383	Sadness
806.02385	1.0	799.9383	Sadness
806.04945	1.0	799.9383	Sadness
806.10425	1.0	799.9383	Sadness
806.1307	1.0	799.9383	Sadness
806.1839	1.0	799.9383	Sadness
806.21015	1.0	799.9383	Sadness
806.2335	1.0	799.9383	Sadness
806.26725	1.0	799.9383	Sadness
806.3234	1.0	799.9383	Sadness
806.35035	1.0	799.9383	Sadness
806.40755	1.0	799.9383	Sadness
806.4352	1.0	799.9383	Sadness
806.46415	1.0	799.9383	Sadness
806.4919	1.0	799.9383	Sadness
806.5203	1.0	799.9383	Sadness
806.5477	1.0	799.9383	Sadness
806.6024	1.0	799.9383	Sadness
806.6303	1.0	799.9383	Sadness
806.65665	1.0	799.9383	Sadness
806.68235	1.0	799.9383	Sadness
806.71085	1.0	799.9383	Sadness
806.7389	0.0	799.9383	Sadness
806.7667	1.0	799.9383	Sadness
806.79435	1.0	799.9383	Sadness
806.8221	1.0	799.9383	Sadness
806.8506	1.0	799.9383	Sadness
806.9054	1.0	799.9383	Sadness
806.9342	1.0	799.9383	Sadness
806.963	1.0	799.9383	Sadness
806.9906	1.0	799.9383	Sadness
807.0491	1.0	799.9383	Sadness
807.0798	0.0	799.9383	Sadness
807.1105	1.0	799.9383	Sadness
807.1394	0.0	799.9383	Sadness
807.1714	1.0	799.9383	Sadness
807.2043	1.0	799.9383	Sadness
807.2346	1.0	799.9383	Sadness
807.2667	1.0	799.9383	Sadness
807.33085	1.0	799.9383	Sadness
807.36215	1.0	799.9383	Sadness
807.42715	1.0	799.9383	Sadness
807.4901	1.0	799.9383	Sadness
807.5217	1.0	799.9383	Sadness
807.5539	1.0	799.9383	Sadness
807.58575	1.0	799.9383	Sadness
807.65035	1.0	799.9383	Sadness
807.6831	0.0	799.9383	Sadness
807.71725	0.0	799.9383	Sadness
807.72835	0.0	799.9383	Sadness
807.7491	1.0	799.9383	Sadness
807.7827	1.0	799.9383	Sadness
807.81425	1.0	799.9383	Sadness
807.84755	1.0	799.9383	Sadness
807.8807	1.0	799.9383	Sadness
807.91365	1.0	799.9383	Sadness
807.9468	1.0	799.9383	Sadness
808.01345	1.0	799.9383	Sadness
808.047	1.0	799.9383	Sadness
808.082	1.0	799.9383	Sadness
808.1492	1.0	799.9383	Sadness
808.18485	1.0	799.9383	Sadness
808.2495	1.0	799.9383	Sadness
808.28335	1.0	799.9383	Sadness
808.3525	1.0	799.9383	Sadness
808.3855	1.0	799.9383	Sadness
808.45355	1.0	799.9383	Sadness
808.4892	1.0	799.9383	Sadness
808.52265	1.0	799.9383	Sadness
808.58755	1.0	799.9383	Sadness
808.6507	1.0	799.9383	Sadness
808.6853	1.0	799.9383	Sadness
808.7196	1.0	799.9383	Sadness
808.7513	1.0	799.9383	Sadness
808.78375	1.0	799.9383	Sadness
808.8475	1.0	799.9383	Sadness
808.9114	1.0	799.9383	Sadness
808.9438	1.0	799.9383	Sadness
809.00975	1.0	799.9383	Sadness
809.0429	1.0	799.9383	Sadness
809.1132	1.0	799.9383	Sadness
809.14975	1.0	799.9383	Sadness
809.1849	1.0	799.9383	Sadness
809.20765	1.0	799.9383	Sadness
809.29305	1.0	799.9383	Sadness
809.327	1.0	799.9383	Sadness
809.39565	0.0	799.9383	Sadness
809.4323	1.0	799.9383	Sadness
809.4676	1.0	799.9383	Sadness
809.50565	1.0	799.9383	Sadness
809.5447	1.0	799.9383	Sadness
809.6428	1.0	799.9383	Sadness
810.15995	0.0	799.9383	Sadness
812.3645	0.0	799.9383	Sadness
812.36555	0.0	799.9383	Sadness
812.59075	1.0	799.9383	Sadness
812.79565	0.0	799.9383	Sadness
812.89405	0.0	799.9383	Sadness
812.89635	0.0	799.9383	Sadness
812.8975	0.0	799.9383	Sadness
813.7734	0.0	799.9383	Sadness
813.77455	0.0	799.9383	Sadness
813.77755	0.0	799.9383	Sadness
813.7931	0.0	799.9383	Sadness
813.79445	0.0	799.9383	Sadness
813.7958	0.0	799.9383	Sadness
813.81655	0.0	799.9383	Sadness
813.8345	0.0	799.9383	Sadness
813.83615	0.0	799.9383	Sadness
813.8561	0.0	799.9383	Sadness
816.46535	1.0	815.5393	Happiness
816.64635	1.0	815.5393	Happiness
816.686	1.0	815.5393	Happiness
816.77075	1.0	815.5393	Happiness
816.802	1.0	815.5393	Happiness
816.80395	1.0	815.5393	Happiness
816.80745	1.0	815.5393	Happiness
816.82125	1.0	815.5393	Happiness
816.82835	1.0	815.5393	Happiness
816.85005	1.0	815.5393	Happiness
816.8681	1.0	815.5393	Happiness
817.0724	1.0	815.5393	Happiness
817.07545	1.0	815.5393	Happiness
817.07875	1.0	815.5393	Happiness
817.10015	1.0	815.5393	Happiness
817.1066	1.0	815.5393	Happiness
817.1221	1.0	815.5393	Happiness
817.4542	1.0	815.5393	Happiness
818.2716	1.0	815.5393	Happiness
818.371	1.0	815.5393	Happiness
818.629	1.0	815.5393	Happiness
818.6317	1.0	815.5393	Happiness
818.6341	1.0	815.5393	Happiness
818.6507	1.0	815.5393	Happiness
818.66595	1.0	815.5393	Happiness
818.6714	1.0	815.5393	Happiness
818.9235	1.0	815.5393	Happiness
819.5831	1.0	815.5393	Happiness
820.0911	1.0	815.5393	Happiness
820.2752	1.0	815.5393	Happiness
820.3724	1.0	815.5393	Happiness
820.38695	1.0	815.5393	Happiness
820.38955	1.0	815.5393	Happiness
820.3916	1.0	815.5393	Happiness
820.3935	1.0	815.5393	Happiness
820.4232	1.0	815.5393	Happiness
820.4448	1.0	815.5393	Happiness
820.66395	1.0	815.5393	Happiness
820.7018	0.0	815.5393	Happiness
820.76605	1.0	815.5393	Happiness
820.97105	1.0	815.5393	Happiness
821.23445	1.0	815.5393	Happiness
822.04775	1.0	815.5393	Happiness
822.1665	1.0	815.5393	Happiness
822.19	1.0	815.5393	Happiness
822.4231	1.0	815.5393	Happiness
822.48515	1.0	815.5393	Happiness
822.5063	1.0	815.5393	Happiness
822.72615	1.0	815.5393	Happiness
822.72915	1.0	815.5393	Happiness
822.7323	1.0	815.5393	Happiness
822.91315	1.0	815.5393	Happiness
823.18555	1.0	815.5393	Happiness
824.1251	1.0	815.5393	Happiness
824.1916	1.0	815.5393	Happiness
824.1943	1.0	815.5393	Happiness
824.22665	1.0	815.5393	Happiness
824.48255	1.0	815.5393	Happiness
824.4856	1.0	815.5393	Happiness
824.50985	1.0	815.5393	Happiness
824.52665	1.0	815.5393	Happiness
824.5543	1.0	815.5393	Happiness
824.72195	1.0	815.5393	Happiness
824.7246	1.0	815.5393	Happiness
824.7285	1.0	815.5393	Happiness
824.74795	1.0	815.5393	Happiness
824.76775	1.0	815.5393	Happiness
825.08325	1.0	815.5393	Happiness
825.144	1.0	815.5393	Happiness
825.8285	1.0	815.5393	Happiness
825.83545	0.0	815.5393	Happiness
826.12435	1.0	815.5393	Happiness
826.127	1.0	815.5393	Happiness
826.1293	1.0	815.5393	Happiness
826.13275	1.0	815.5393	Happiness
826.152	1.0	815.5393	Happiness
826.1636	1.0	815.5393	Happiness
826.17095	1.0	815.5393	Happiness
829.24475	1.0	815.5393	Happiness
831.1891	1.0	815.5393	Happiness
831.61195	1.0	815.5393	Happiness
832.02825	1.0	815.5393	Happiness
832.23015	1.0	815.5393	Happiness
832.6641	1.0	832.2625	Gratitude
832.86965	1.0	832.2625	Gratitude
833.10405	1.0	832.2625	Gratitude
833.2676	1.0	832.2625	Gratitude
833.30855	1.0	832.2625	Gratitude
833.45365	1.0	832.2625	Gratitude
833.469	1.0	832.2625	Gratitude
833.48575	1.0	832.2625	Gratitude
833.5338	1.0	832.2625	Gratitude
833.5493	1.0	832.2625	Gratitude
833.55445	0.0	832.2625	Gratitude
833.5629	1.0	832.2625	Gratitude
833.57595	0.0	832.2625	Gratitude
833.59405	1.0	832.2625	Gratitude
833.615	1.0	832.2625	Gratitude
833.6441	1.0	832.2625	Gratitude
833.6687	1.0	832.2625	Gratitude
833.72505	1.0	832.2625	Gratitude
833.7513	1.0	832.2625	Gratitude
833.8104	1.0	832.2625	Gratitude
833.85475	1.0	832.2625	Gratitude
833.90165	1.0	832.2625	Gratitude
834.0777	1.0	832.2625	Gratitude
834.21415	1.0	832.2625	Gratitude
834.28765	1.0	832.2625	Gratitude
834.3232	1.0	832.2625	Gratitude
834.3642	1.0	832.2625	Gratitude
834.45485	0.0	832.2625	Gratitude
835.0066	1.0	832.2625	Gratitude
835.0425	1.0	832.2625	Gratitude
835.09235	1.0	832.2625	Gratitude
835.10455	1.0	832.2625	Gratitude
835.134	1.0	832.2625	Gratitude
835.2072	1.0	832.2625	Gratitude
835.26955	1.0	832.2625	Gratitude
835.30535	1.0	832.2625	Gratitude
835.3412	1.0	832.2625	Gratitude
835.45275	1.0	832.2625	Gratitude
835.4939	1.0	832.2625	Gratitude
835.5263	1.0	832.2625	Gratitude
835.55395	0.0	832.2625	Gratitude
835.5857	1.0	832.2625	Gratitude
835.7903	1.0	832.2625	Gratitude
835.83415	1.0	832.2625	Gratitude
836.0308	1.0	832.2625	Gratitude
836.1265	1.0	832.2625	Gratitude
836.28625	1.0	832.2625	Gratitude
836.6213	1.0	832.2625	Gratitude
836.7635	1.0	832.2625	Gratitude
836.80465	1.0	832.2625	Gratitude
836.8212	0.0	832.2625	Gratitude
836.83335	1.0	832.2625	Gratitude
836.84375	1.0	832.2625	Gratitude
836.85265	0.0	832.2625	Gratitude
836.86175	1.0	832.2625	Gratitude
836.8723	1.0	832.2625	Gratitude
836.8806	1.0	832.2625	Gratitude
836.89145	1.0	832.2625	Gratitude
836.90385	1.0	832.2625	Gratitude
836.9306	1.0	832.2625	Gratitude
836.952	1.0	832.2625	Gratitude
836.9714	1.0	832.2625	Gratitude
837.02385	1.0	832.2625	Gratitude
837.0279	1.0	832.2625	Gratitude
837.04825	1.0	832.2625	Gratitude
837.06825	1.0	832.2625	Gratitude
837.7822	1.0	832.2625	Gratitude
837.87095	1.0	832.2625	Gratitude
837.9045	1.0	832.2625	Gratitude
837.9802	1.0	832.2625	Gratitude
838.0001	1.0	832.2625	Gratitude
838.0206	0.0	832.2625	Gratitude
838.04085	1.0	832.2625	Gratitude
838.05945	1.0	832.2625	Gratitude
838.07715	0.0	832.2625	Gratitude
838.0944	1.0	832.2625	Gratitude
838.11245	1.0	832.2625	Gratitude
