 	Spikes	 	 
Time	Value	Cmt Time	Cmt Text
s	V	s	 
8325.578596	0.0	8324.5781	Attention
8325.586596	0.0	8324.5781	Attention
8325.802796	0.0	8324.5781	Attention
8325.804946	0.0	8324.5781	Attention
8325.806496	0.0	8324.5781	Attention
8325.807846	0.0	8324.5781	Attention
8325.808846	0.0	8324.5781	Attention
8326.216296	0.0	8324.5781	Attention
8326.218346	0.0	8324.5781	Attention
8326.220246	0.0	8324.5781	Attention
8326.426146	0.0	8324.5781	Attention
8326.427496	0.0	8324.5781	Attention
8326.429396	0.0	8324.5781	Attention
8326.430896	0.0	8324.5781	Attention
8326.600796	1.0	8324.5781	Attention
8326.641646	0.0	8324.5781	Attention
8326.646496	0.0	8324.5781	Attention
8326.647846	0.0	8324.5781	Attention
8328.095246	0.0	8324.5781	Attention
8328.096296	0.0	8324.5781	Attention
8328.097496	0.0	8324.5781	Attention
8328.100246	0.0	8324.5781	Attention
8328.101996	0.0	8324.5781	Attention
8328.103046	0.0	8324.5781	Attention
8328.327296	0.0	8324.5781	Attention
8328.328446	0.0	8324.5781	Attention
8328.330196	0.0	8324.5781	Attention
8328.336846	0.0	8324.5781	Attention
8328.363746	0.0	8324.5781	Attention
8328.365296	0.0	8324.5781	Attention
8328.368196	0.0	8324.5781	Attention
8328.557446	0.0	8324.5781	Attention
8328.719146	1.0	8324.5781	Attention
8328.911796	1.0	8324.5781	Attention
8330.504646	0.0	8324.5781	Attention
8331.010896	0.0	8324.5781	Attention
8331.012046	0.0	8324.5781	Attention
8331.013296	0.0	8324.5781	Attention
8331.019696	0.0	8324.5781	Attention
8331.021346	0.0	8324.5781	Attention
8331.240396	0.0	8324.5781	Attention
8331.241446	0.0	8324.5781	Attention
8331.249846	0.0	8324.5781	Attention
8331.593696	1.0	8324.5781	Attention
8331.846096	0.0	8324.5781	Attention
8331.850296	0.0	8324.5781	Attention
8331.851546	0.0	8324.5781	Attention
8332.042946	0.0	8324.5781	Attention
8332.052696	0.0	8324.5781	Attention
8333.650796	0.0	8324.5781	Attention
8333.652596	0.0	8324.5781	Attention
8333.659296	0.0	8324.5781	Attention
8333.873096	0.0	8324.5781	Attention
8333.874346	0.0	8324.5781	Attention
8333.875496	0.0	8324.5781	Attention
8333.876746	0.0	8324.5781	Attention
8333.879746	0.0	8324.5781	Attention
8334.081796	0.0	8324.5781	Attention
8334.082896	0.0	8324.5781	Attention
8334.083996	0.0	8324.5781	Attention
8334.085896	0.0	8324.5781	Attention
8334.087046	0.0	8324.5781	Attention
8334.088146	0.0	8324.5781	Attention
8334.279796	0.0	8324.5781	Attention
8334.281146	0.0	8324.5781	Attention
8334.282146	0.0	8324.5781	Attention
8334.283596	0.0	8324.5781	Attention
8334.284996	0.0	8324.5781	Attention
8334.286846	0.0	8324.5781	Attention
8334.484146	0.0	8324.5781	Attention
8334.485446	0.0	8324.5781	Attention
8334.486896	0.0	8324.5781	Attention
8334.488746	0.0	8324.5781	Attention
8334.490396	0.0	8324.5781	Attention
8334.492146	0.0	8324.5781	Attention
8334.666996	1.0	8324.5781	Attention
8334.707196	0.0	8324.5781	Attention
8334.708196	0.0	8324.5781	Attention
8334.717796	0.0	8324.5781	Attention
8334.871546	1.0	8324.5781	Attention
8339.380246	1.0	8324.5781	Attention
8342.264096	0.0	8324.5781	Attention
8342.420846	1.0	8324.5781	Attention
8347.411946	0.0	8346.1194	Happiness
8347.586246	0.0	8346.1194	Happiness
8348.374646	1.0	8346.1194	Happiness
8348.429596	1.0	8346.1194	Happiness
8348.476596	1.0	8346.1194	Happiness
8348.852046	0.0	8346.1194	Happiness
8350.337696	0.0	8346.1194	Happiness
8350.339646	0.0	8346.1194	Happiness
8350.340996	0.0	8346.1194	Happiness
8350.342196	0.0	8346.1194	Happiness
8351.019946	0.0	8346.1194	Happiness
8351.021196	0.0	8346.1194	Happiness
8351.022446	0.0	8346.1194	Happiness
8352.818696	1.0	8346.1194	Happiness
8352.871946	1.0	8346.1194	Happiness
8352.991446	0.0	8346.1194	Happiness
8352.992446	0.0	8346.1194	Happiness
8352.998346	0.0	8346.1194	Happiness
8352.999446	0.0	8346.1194	Happiness
8353.110746	0.0	8346.1194	Happiness
8354.290596	1.0	8346.1194	Happiness
8355.357046	1.0	8346.1194	Happiness
8356.921296	0.0	8346.1194	Happiness
8359.144646	0.0	8346.1194	Happiness
8359.147296	0.0	8346.1194	Happiness
8368.637346	1.0	8366.9281	Gratitude
8368.657246	0.0	8366.9281	Gratitude
8368.751296	1.0	8366.9281	Gratitude
8368.831646	1.0	8366.9281	Gratitude
8368.890946	1.0	8366.9281	Gratitude
8368.948196	1.0	8366.9281	Gratitude
8368.984146	1.0	8366.9281	Gratitude
8369.030896	1.0	8366.9281	Gratitude
8369.087096	1.0	8366.9281	Gratitude
8369.142696	1.0	8366.9281	Gratitude
8369.201546	1.0	8366.9281	Gratitude
8369.297846	1.0	8366.9281	Gratitude
8369.435446	1.0	8366.9281	Gratitude
8369.569796	1.0	8366.9281	Gratitude
8369.757496	1.0	8366.9281	Gratitude
8370.373596	1.0	8366.9281	Gratitude
8370.865146	1.0	8366.9281	Gratitude
8370.960646	1.0	8366.9281	Gratitude
8371.079596	1.0	8366.9281	Gratitude
8371.125346	1.0	8366.9281	Gratitude
8371.160696	1.0	8366.9281	Gratitude
8371.220396	1.0	8366.9281	Gratitude
8371.913196	1.0	8366.9281	Gratitude
8371.963496	1.0	8366.9281	Gratitude
8372.045496	1.0	8366.9281	Gratitude
8372.089446	1.0	8366.9281	Gratitude
8372.160696	1.0	8366.9281	Gratitude
8372.168396	0.0	8366.9281	Gratitude
8372.170246	0.0	8366.9281	Gratitude
8373.886396	1.0	8366.9281	Gratitude
8374.470346	1.0	8366.9281	Gratitude
8374.610096	1.0	8366.9281	Gratitude
8374.869546	0.0	8366.9281	Gratitude
8374.871096	0.0	8366.9281	Gratitude
8374.872196	0.0	8366.9281	Gratitude
8375.736196	1.0	8366.9281	Gratitude
8375.812046	1.0	8366.9281	Gratitude
8375.854196	1.0	8366.9281	Gratitude
8376.560496	1.0	8366.9281	Gratitude
8376.753746	1.0	8366.9281	Gratitude
8382.792946	0.0	8366.9281	Gratitude
8389.754846	0.0	8387.7265	Love
8389.903846	1.0	8387.7265	Love
8390.232396	1.0	8387.7265	Love
8390.366896	1.0	8387.7265	Love
8390.410646	1.0	8387.7265	Love
8392.254396	1.0	8387.7265	Love
8392.306596	1.0	8387.7265	Love
8392.343096	1.0	8387.7265	Love
8394.084246	1.0	8387.7265	Love
8394.165746	1.0	8387.7265	Love
8394.236946	1.0	8387.7265	Love
8395.823496	0.0	8387.7265	Love
8396.292846	1.0	8387.7265	Love
8396.332546	1.0	8387.7265	Love
8396.362646	1.0	8387.7265	Love
8396.388946	1.0	8387.7265	Love
8404.895746	0.0	8387.7265	Love
8404.898296	0.0	8387.7265	Love
8409.809246	1.0	8408.3486	Calming
8410.042546	1.0	8408.3486	Calming
8410.083296	1.0	8408.3486	Calming
8410.122046	1.0	8408.3486	Calming
8410.167046	1.0	8408.3486	Calming
8410.212546	1.0	8408.3486	Calming
8410.257596	1.0	8408.3486	Calming
8410.291296	1.0	8408.3486	Calming
8410.334996	1.0	8408.3486	Calming
8410.384096	1.0	8408.3486	Calming
8410.422896	1.0	8408.3486	Calming
8410.462546	1.0	8408.3486	Calming
8410.498996	1.0	8408.3486	Calming
8410.676546	1.0	8408.3486	Calming
8410.745446	1.0	8408.3486	Calming
8411.743346	0.0	8408.3486	Calming
8412.247296	1.0	8408.3486	Calming
8412.302596	1.0	8408.3486	Calming
8412.338596	1.0	8408.3486	Calming
8412.368696	1.0	8408.3486	Calming
8412.703096	0.0	8408.3486	Calming
8413.987446	1.0	8408.3486	Calming
8414.070896	1.0	8408.3486	Calming
8415.628246	1.0	8408.3486	Calming
8415.767846	0.0	8408.3486	Calming
8415.768946	0.0	8408.3486	Calming
8415.770096	0.0	8408.3486	Calming
8415.800646	0.0	8408.3486	Calming
8418.900046	1.0	8408.3486	Calming
8419.437896	1.0	8408.3486	Calming
8419.543496	1.0	8408.3486	Calming
8419.630346	1.0	8408.3486	Calming
8419.693146	1.0	8408.3486	Calming
8419.738096	1.0	8408.3486	Calming
8420.168746	0.0	8408.3486	Calming
8420.173246	0.0	8408.3486	Calming
8428.847246	0.0	8408.3486	Calming
8433.887596	1.0	8431.9506	Happiness
8435.728046	1.0	8431.9506	Happiness
8437.629946	1.0	8431.9506	Happiness
8441.358946	0.0	8431.9506	Happiness
8441.814146	1.0	8431.9506	Happiness
8443.943346	0.0	8431.9506	Happiness
8444.148546	1.0	8431.9506	Happiness
8444.452346	1.0	8431.9506	Happiness
8451.004596	1.0	8449.222	Sadness
8451.044796	1.0	8449.222	Sadness
8451.075946	1.0	8449.222	Sadness
8451.141696	1.0	8449.222	Sadness
8451.172746	1.0	8449.222	Sadness
8451.202396	1.0	8449.222	Sadness
8451.231946	1.0	8449.222	Sadness
8451.261496	1.0	8449.222	Sadness
8451.292496	1.0	8449.222	Sadness
8451.324596	1.0	8449.222	Sadness
8451.355246	1.0	8449.222	Sadness
8451.565046	1.0	8449.222	Sadness
8451.603596	1.0	8449.222	Sadness
8451.639996	1.0	8449.222	Sadness
8451.678846	1.0	8449.222	Sadness
8451.824996	1.0	8449.222	Sadness
8451.881996	1.0	8449.222	Sadness
8451.934596	1.0	8449.222	Sadness
8452.035446	1.0	8449.222	Sadness
8452.397746	1.0	8449.222	Sadness
8452.618346	0.0	8449.222	Sadness
8452.685646	1.0	8449.222	Sadness
8452.854746	1.0	8449.222	Sadness
8452.945846	1.0	8449.222	Sadness
8453.367796	1.0	8449.222	Sadness
8454.664696	0.0	8449.222	Sadness
8454.667096	0.0	8449.222	Sadness
8456.681746	1.0	8449.222	Sadness
8458.399646	0.0	8449.222	Sadness
8458.454796	0.0	8449.222	Sadness
8459.183246	0.0	8449.222	Sadness
8459.539396	0.0	8449.222	Sadness
8467.724696	0.0	8466.6819	Attention
8467.732346	0.0	8466.6819	Attention
8467.733446	0.0	8466.6819	Attention
8467.961146	0.0	8466.6819	Attention
8468.325146	0.0	8466.6819	Attention
8468.385946	0.0	8466.6819	Attention
8468.386996	0.0	8466.6819	Attention
8468.388596	0.0	8466.6819	Attention
8468.389596	0.0	8466.6819	Attention
8468.390596	0.0	8466.6819	Attention
8468.392396	0.0	8466.6819	Attention
8468.559046	1.0	8466.6819	Attention
8468.618996	0.0	8466.6819	Attention
8468.621546	0.0	8466.6819	Attention
8468.622896	0.0	8466.6819	Attention
8468.624046	0.0	8466.6819	Attention
8468.660296	1.0	8466.6819	Attention
8468.838246	0.0	8466.6819	Attention
8468.839396	0.0	8466.6819	Attention
8468.840746	0.0	8466.6819	Attention
8469.007646	1.0	8466.6819	Attention
8469.226196	1.0	8466.6819	Attention
8470.196396	0.0	8466.6819	Attention
8470.197646	0.0	8466.6819	Attention
8470.198996	0.0	8466.6819	Attention
8470.427796	0.0	8466.6819	Attention
8470.429096	0.0	8466.6819	Attention
8470.430396	0.0	8466.6819	Attention
8470.431896	0.0	8466.6819	Attention
8470.433096	0.0	8466.6819	Attention
8470.434846	0.0	8466.6819	Attention
8470.581096	1.0	8466.6819	Attention
8470.640546	0.0	8466.6819	Attention
8470.642696	0.0	8466.6819	Attention
8470.643696	0.0	8466.6819	Attention
8470.646196	0.0	8466.6819	Attention
8470.648346	0.0	8466.6819	Attention
8470.816246	1.0	8466.6819	Attention
8470.847146	0.0	8466.6819	Attention
8470.849046	0.0	8466.6819	Attention
8470.853646	0.0	8466.6819	Attention
8471.044996	0.0	8466.6819	Attention
8471.046646	0.0	8466.6819	Attention
8471.048046	0.0	8466.6819	Attention
8471.049546	0.0	8466.6819	Attention
8471.050696	0.0	8466.6819	Attention
8471.235946	0.0	8466.6819	Attention
8471.238996	0.0	8466.6819	Attention
8471.240296	0.0	8466.6819	Attention
8471.241346	0.0	8466.6819	Attention
8471.242596	0.0	8466.6819	Attention
8471.446246	0.0	8466.6819	Attention
8471.447596	0.0	8466.6819	Attention
8471.448996	0.0	8466.6819	Attention
8471.453946	0.0	8466.6819	Attention
8472.855046	0.0	8466.6819	Attention
8472.856646	0.0	8466.6819	Attention
8472.859696	0.0	8466.6819	Attention
8473.083996	0.0	8466.6819	Attention
8473.085596	0.0	8466.6819	Attention
8473.239196	1.0	8466.6819	Attention
8473.307246	0.0	8466.6819	Attention
8473.308996	0.0	8466.6819	Attention
8473.310046	0.0	8466.6819	Attention
8473.312896	0.0	8466.6819	Attention
8473.313896	0.0	8466.6819	Attention
8473.528796	0.0	8466.6819	Attention
8473.529946	0.0	8466.6819	Attention
8473.531046	0.0	8466.6819	Attention
8473.532546	0.0	8466.6819	Attention
8473.533796	0.0	8466.6819	Attention
8473.733596	0.0	8466.6819	Attention
8473.735646	0.0	8466.6819	Attention
8473.737446	0.0	8466.6819	Attention
8473.738496	0.0	8466.6819	Attention
8473.739746	0.0	8466.6819	Attention
8473.740996	0.0	8466.6819	Attention
8473.917096	1.0	8466.6819	Attention
8473.944696	0.0	8466.6819	Attention
8473.945696	0.0	8466.6819	Attention
8473.947996	0.0	8466.6819	Attention
8473.950246	0.0	8466.6819	Attention
8474.122796	1.0	8466.6819	Attention
8474.156846	0.0	8466.6819	Attention
8474.158296	0.0	8466.6819	Attention
8474.160746	0.0	8466.6819	Attention
8474.162046	0.0	8466.6819	Attention
8474.163896	0.0	8466.6819	Attention
8474.165196	0.0	8466.6819	Attention
8474.551646	1.0	8466.6819	Attention
8475.831896	0.0	8466.6819	Attention
8475.832996	0.0	8466.6819	Attention
8475.840346	0.0	8466.6819	Attention
8475.978246	1.0	8466.6819	Attention
8476.051696	0.0	8466.6819	Attention
8476.053096	0.0	8466.6819	Attention
8476.221096	1.0	8466.6819	Attention
8476.263296	0.0	8466.6819	Attention
8476.264296	0.0	8466.6819	Attention
8476.265446	0.0	8466.6819	Attention
8476.266996	0.0	8466.6819	Attention
8476.268746	0.0	8466.6819	Attention
8476.473746	0.0	8466.6819	Attention
8476.474896	0.0	8466.6819	Attention
8476.475996	0.0	8466.6819	Attention
8476.477246	0.0	8466.6819	Attention
8476.478296	0.0	8466.6819	Attention
8476.479346	0.0	8466.6819	Attention
8476.681946	0.0	8466.6819	Attention
8476.684546	0.0	8466.6819	Attention
8476.685646	0.0	8466.6819	Attention
8476.686646	0.0	8466.6819	Attention
8476.687896	0.0	8466.6819	Attention
8476.863646	1.0	8466.6819	Attention
8476.915196	0.0	8466.6819	Attention
8476.916346	0.0	8466.6819	Attention
8477.074096	1.0	8466.6819	Attention
8481.392546	0.0	8466.6819	Attention
8483.148196	0.0	8466.6819	Attention
8483.990496	1.0	8466.6819	Attention
8690.149496	0.0	 	 
8700.138996	0.0	 	 
8700.171946	0.0	 	 
8701.721596	1.0	 	 
8702.050496	0.0	 	 
8702.051746	0.0	 	 
8702.052796	0.0	 	 
8702.446046	0.0	 	 
8703.020746	1.0	 	 
8704.315696	0.0	 	 
8704.628446	0.0	 	 
8704.632296	0.0	 	 
8704.634246	0.0	 	 
8704.636846	0.0	 	 
8704.687646	1.0	 	 
8705.097996	0.0	 	 
8705.550446	0.0	 	 
8705.898746	0.0	 	 
8706.322296	0.0	 	 
8706.556946	0.0	 	 
8706.577596	1.0	 	 
8706.885646	0.0	 	 
8707.037596	0.0	 	 
8707.108646	0.0	 	 
8707.118046	0.0	 	 
8707.129046	0.0	 	 
8707.142596	1.0	 	 
8707.190796	0.0	 	 
8707.528746	0.0	 	 
8707.755346	0.0	 	 
8707.870446	0.0	 	 
8707.963346	0.0	 	 
8708.583446	0.0	 	 
8708.589546	0.0	 	 
8708.931296	0.0	 	 
8709.460346	0.0	 	 
8709.771096	0.0	 	 
8709.773396	0.0	 	 
8709.861096	0.0	 	 
8709.967646	0.0	 	 
8709.985946	0.0	 	 
8709.989296	0.0	 	 
8710.159846	0.0	 	 
8710.359446	0.0	 	 
8710.596396	1.0	 	 
8711.001446	0.0	 	 
8711.180846	1.0	 	 
8711.583846	0.0	 	 
8712.584796	0.0	 	 
8712.596046	0.0	 	 
8712.900946	0.0	 	 
8713.480946	0.0	 	 
8715.503746	0.0	 	 
8715.505146	0.0	 	 
8715.602096	0.0	 	 
8715.767746	1.0	 	 
8719.540246	0.0	 	 
8719.544746	0.0	 	 
8719.823796	1.0	 	 
8721.376896	0.0	 	 
8723.989546	0.0	 	 
8724.832396	0.0	 	 
8728.788946	0.0	 	 
8731.197546	0.0	 	 
8731.947796	0.0	 	 
8732.615796	0.0	 	 
8740.460146	0.0	 	 
8747.701346	0.0	 	 
8747.750346	0.0	 	 
8747.751546	0.0	 	 
8752.008196	0.0	 	 
8752.013596	0.0	 	 
8758.084896	0.0	 	 
8768.602896	0.0	 	 
8769.334346	0.0	 	 
8778.177846	0.0	 	 
8778.181546	0.0	 	 
8784.504896	0.0	 	 
8784.904396	0.0	 	 
8785.216346	1.0	 	 
8786.603446	1.0	 	 
8786.842046	1.0	 	 
8789.875896	1.0	 	 
8791.098946	1.0	 	 
8791.398096	0.0	 	 
8791.697046	0.0	 	 
8791.699046	0.0	 	 
8792.536796	0.0	 	 
8792.577946	0.0	 	 
8792.619196	0.0	 	 
8792.620196	0.0	 	 
8793.296846	0.0	 	 
8793.433896	0.0	 	 
8795.216946	0.0	 	 
8795.220546	0.0	 	 
8795.348996	0.0	 	 
8795.352696	0.0	 	 
8795.506896	0.0	 	 
8795.507946	0.0	 	 
8795.938396	0.0	 	 
8795.997596	0.0	 	 
8798.541846	1.0	 	 
8799.115546	1.0	 	 
8810.517396	0.0	 	 
8811.714296	0.0	 	 
8811.720896	0.0	 	 
8815.758046	1.0	 	 
8816.899396	0.0	 	 
8816.902446	0.0	 	 
8817.071146	0.0	 	 
8818.431346	1.0	 	 
8818.645296	1.0	 	 
8818.967146	0.0	 	 
8819.470596	0.0	 	 
8820.586846	0.0	 	 
8821.170896	0.0	 	 
8821.178996	0.0	 	 
8821.220196	0.0	 	 
8821.397996	0.0	 	 
8821.749746	0.0	 	 
8822.995496	0.0	 	 
8823.001696	0.0	 	 
8823.971246	0.0	 	 
8824.029746	0.0	 	 
8824.051446	0.0	 	 
8826.481696	0.0	 	 
8836.555646	0.0	 	 
8836.557896	0.0	 	 
8837.120396	0.0	 	 
8841.103796	0.0	 	 
8850.153992	0.0	 	 
8860.443592	0.0	 	 
8860.503092	0.0	 	 
8860.600142	0.0	 	 
8877.254252	0.0	 	 
8877.257302	0.0	 	 
8877.259852	0.0	 	 
8877.275102	0.0	 	 
8877.510952	0.0	 	 
8880.027502	0.0	 	 
