 	Spike markers	 	 
Time	Value	Cmt Time	Cmt Text
s	V	s	 
48.07319996	1.0	45.331	Sadness
48.10199996	1.0	45.331	Sadness
48.12719996	1.0	45.331	Sadness
48.14109996	1.0	45.331	Sadness
48.17049996	1.0	45.331	Sadness
48.21399996	1.0	45.331	Sadness
49.39424996	1.0	45.331	Sadness
49.47894996	1.0	45.331	Sadness
49.53774996	1.0	45.331	Sadness
49.54799996	1.0	45.331	Sadness
49.55884996	1.0	45.331	Sadness
49.56444996	1.0	45.331	Sadness
49.57559996	1.0	45.331	Sadness
49.59569996	1.0	45.331	Sadness
49.86924996	1.0	45.331	Sadness
50.01254996	1.0	45.331	Sadness
50.07899996	1.0	45.331	Sadness
50.09039996	1.0	45.331	Sadness
50.09674996	1.0	45.331	Sadness
50.12309996	1.0	45.331	Sadness
50.13719996	1.0	45.331	Sadness
50.14759996	1.0	45.331	Sadness
50.15714996	1.0	45.331	Sadness
50.16769996	1.0	45.331	Sadness
50.27384996	1.0	45.331	Sadness
50.30719996	1.0	45.331	Sadness
50.33129996	1.0	45.331	Sadness
50.41839996	1.0	45.331	Sadness
50.46624996	1.0	45.331	Sadness
50.51979996	1.0	45.331	Sadness
50.69299996	1.0	45.331	Sadness
51.73269996	1.0	45.331	Sadness
52.44899996	1.0	45.331	Sadness
52.47219996	1.0	45.331	Sadness
52.48624996	1.0	45.331	Sadness
52.49354996	1.0	45.331	Sadness
52.49889996	1.0	45.331	Sadness
52.50554996	1.0	45.331	Sadness
52.51049996	1.0	45.331	Sadness
52.51584996	1.0	45.331	Sadness
52.53084996	1.0	45.331	Sadness
52.56719996	1.0	45.331	Sadness
52.58599996	1.0	45.331	Sadness
52.60729996	1.0	45.331	Sadness
52.63754996	1.0	45.331	Sadness
54.63894996	1.0	45.331	Sadness
54.67199996	1.0	45.331	Sadness
54.74144996	1.0	45.331	Sadness
54.81759996	1.0	45.331	Sadness
54.90279996	1.0	45.331	Sadness
54.91969996	1.0	45.331	Sadness
54.94464996	1.0	45.331	Sadness
55.01724996	1.0	45.331	Sadness
55.15789996	1.0	45.331	Sadness
55.17474996	0.0	45.331	Sadness
56.24604996	0.0	45.331	Sadness
56.39949996	0.0	45.331	Sadness
56.40129996	0.0	45.331	Sadness
60.34544996	0.0	45.331	Sadness
64.16449996	1.0	62.6157	Attention
64.24424996	1.0	62.6157	Attention
64.36949996	1.0	62.6157	Attention
64.58254996	1.0	62.6157	Attention
65.00464996	1.0	62.6157	Attention
65.02179996	1.0	62.6157	Attention
65.03374996	1.0	62.6157	Attention
65.04659996	1.0	62.6157	Attention
65.09024996	1.0	62.6157	Attention
65.10304996	1.0	62.6157	Attention
65.22624996	1.0	62.6157	Attention
65.23109996	1.0	62.6157	Attention
65.25229996	1.0	62.6157	Attention
65.26654996	1.0	62.6157	Attention
65.28569996	1.0	62.6157	Attention
65.29484996	1.0	62.6157	Attention
65.40479996	1.0	62.6157	Attention
65.42179996	1.0	62.6157	Attention
65.44209996	1.0	62.6157	Attention
65.45179996	1.0	62.6157	Attention
65.54294996	1.0	62.6157	Attention
65.58754996	1.0	62.6157	Attention
66.82874996	1.0	62.6157	Attention
66.84564996	1.0	62.6157	Attention
66.85519996	1.0	62.6157	Attention
66.86299996	1.0	62.6157	Attention
66.92844996	1.0	62.6157	Attention
67.02274996	1.0	62.6157	Attention
67.03224996	1.0	62.6157	Attention
67.04549996	1.0	62.6157	Attention
67.05439996	1.0	62.6157	Attention
67.10504996	1.0	62.6157	Attention
67.20494996	1.0	62.6157	Attention
67.21234996	1.0	62.6157	Attention
67.22284996	1.0	62.6157	Attention
67.26594996	1.0	62.6157	Attention
67.36709996	1.0	62.6157	Attention
67.37444996	1.0	62.6157	Attention
67.38149996	1.0	62.6157	Attention
67.38729996	1.0	62.6157	Attention
67.40854996	1.0	62.6157	Attention
68.84984996	1.0	62.6157	Attention
70.60234996	0.0	62.6157	Attention
70.60339996	0.0	62.6157	Attention
78.49164996	0.0	62.6157	Attention
81.41729996	1.0	80.256	Love
81.44654996	1.0	80.256	Love
81.48419996	1.0	80.256	Love
81.50454996	1.0	80.256	Love
81.62799996	1.0	80.256	Love
81.64614996	1.0	80.256	Love
81.66709996	1.0	80.256	Love
81.69759996	1.0	80.256	Love
81.79104996	1.0	80.256	Love
82.02984996	1.0	80.256	Love
83.10589996	1.0	80.256	Love
83.15844996	1.0	80.256	Love
83.19679996	1.0	80.256	Love
83.24529996	1.0	80.256	Love
83.27849996	1.0	80.256	Love
83.29119996	1.0	80.256	Love
83.29769996	1.0	80.256	Love
83.30359996	1.0	80.256	Love
83.30869996	1.0	80.256	Love
83.31724996	1.0	80.256	Love
83.32434996	1.0	80.256	Love
83.32984996	1.0	80.256	Love
83.33574996	1.0	80.256	Love
83.34079996	1.0	80.256	Love
83.34754996	1.0	80.256	Love
83.35279996	1.0	80.256	Love
83.35794996	1.0	80.256	Love
83.36419996	1.0	80.256	Love
83.36939996	1.0	80.256	Love
83.37584996	1.0	80.256	Love
83.38179996	1.0	80.256	Love
83.47824996	1.0	80.256	Love
83.51819996	1.0	80.256	Love
83.54234996	1.0	80.256	Love
83.56524996	1.0	80.256	Love
83.57959996	1.0	80.256	Love
83.58954996	1.0	80.256	Love
83.60294996	1.0	80.256	Love
83.61154996	1.0	80.256	Love
83.61964996	1.0	80.256	Love
83.62759996	1.0	80.256	Love
83.63664996	1.0	80.256	Love
83.65199996	1.0	80.256	Love
83.66889996	1.0	80.256	Love
83.68819996	1.0	80.256	Love
83.70074996	1.0	80.256	Love
83.70689996	1.0	80.256	Love
83.71264996	1.0	80.256	Love
83.72234996	1.0	80.256	Love
83.72809996	1.0	80.256	Love
83.73324996	1.0	80.256	Love
83.73974996	1.0	80.256	Love
83.74389996	1.0	80.256	Love
83.86944996	1.0	80.256	Love
85.00414996	1.0	80.256	Love
85.06524996	1.0	80.256	Love
85.19844996	1.0	80.256	Love
85.30644996	1.0	80.256	Love
85.33824996	1.0	80.256	Love
85.35354996	1.0	80.256	Love
85.36004996	1.0	80.256	Love
85.37274996	1.0	80.256	Love
85.38309996	1.0	80.256	Love
85.39039996	1.0	80.256	Love
85.39809996	1.0	80.256	Love
85.40439996	1.0	80.256	Love
85.41104996	1.0	80.256	Love
85.41824996	1.0	80.256	Love
85.42584996	1.0	80.256	Love
85.43139996	1.0	80.256	Love
85.43829996	1.0	80.256	Love
85.44544996	1.0	80.256	Love
85.45259996	1.0	80.256	Love
85.46004996	1.0	80.256	Love
85.46679996	1.0	80.256	Love
85.47744996	1.0	80.256	Love
85.48474996	1.0	80.256	Love
85.49379996	1.0	80.256	Love
85.49964996	1.0	80.256	Love
85.50619996	1.0	80.256	Love
85.80564996	1.0	80.256	Love
85.84504996	1.0	80.256	Love
86.49019996	1.0	80.256	Love
86.52539996	1.0	80.256	Love
86.55799996	1.0	80.256	Love
86.60389996	1.0	80.256	Love
86.61644996	1.0	80.256	Love
86.63549996	1.0	80.256	Love
86.66449996	1.0	80.256	Love
86.70959996	1.0	80.256	Love
86.72039996	1.0	80.256	Love
86.73414996	1.0	80.256	Love
86.74329996	1.0	80.256	Love
86.75159996	1.0	80.256	Love
86.76034996	1.0	80.256	Love
86.77024996	1.0	80.256	Love
86.78389996	1.0	80.256	Love
86.79379996	1.0	80.256	Love
86.95494996	1.0	80.256	Love
86.96764996	1.0	80.256	Love
86.97774996	1.0	80.256	Love
86.99304996	1.0	80.256	Love
87.00784996	1.0	80.256	Love
87.02034996	1.0	80.256	Love
87.05609996	1.0	80.256	Love
87.09084996	1.0	80.256	Love
87.11199996	1.0	80.256	Love
87.12739996	1.0	80.256	Love
87.16204996	1.0	80.256	Love
87.18454996	1.0	80.256	Love
87.19079996	1.0	80.256	Love
87.19629996	1.0	80.256	Love
87.20149996	1.0	80.256	Love
87.86119996	1.0	80.256	Love
88.13749996	1.0	80.256	Love
88.16199996	1.0	80.256	Love
88.17364996	1.0	80.256	Love
88.18874996	1.0	80.256	Love
88.24519996	1.0	80.256	Love
88.30719996	1.0	80.256	Love
88.32489996	1.0	80.256	Love
88.33824996	1.0	80.256	Love
88.34264996	1.0	80.256	Love
88.34914996	1.0	80.256	Love
88.35584996	1.0	80.256	Love
88.36154996	1.0	80.256	Love
88.36639996	1.0	80.256	Love
88.37294996	1.0	80.256	Love
88.37819996	1.0	80.256	Love
88.38519996	1.0	80.256	Love
88.39249996	1.0	80.256	Love
88.40029996	1.0	80.256	Love
88.42914996	1.0	80.256	Love
88.43544996	1.0	80.256	Love
88.50554996	1.0	80.256	Love
88.53554996	1.0	80.256	Love
88.55934996	1.0	80.256	Love
88.58139996	1.0	80.256	Love
88.62599996	1.0	80.256	Love
88.67769996	1.0	80.256	Love
88.70349996	1.0	80.256	Love
88.70954996	1.0	80.256	Love
88.71529996	1.0	80.256	Love
88.72004996	1.0	80.256	Love
88.72584996	1.0	80.256	Love
88.73229996	1.0	80.256	Love
88.73644996	1.0	80.256	Love
88.74169996	1.0	80.256	Love
88.74804996	1.0	80.256	Love
88.75429996	1.0	80.256	Love
89.70154996	0.0	80.256	Love
97.78614996	0.0	80.256	Love
101.0516	1.0	99.5747	Happiness
101.09945	1.0	99.5747	Happiness
101.13115	1.0	99.5747	Happiness
101.17425	1.0	99.5747	Happiness
101.20675	1.0	99.5747	Happiness
101.3124	1.0	99.5747	Happiness
101.31725	1.0	99.5747	Happiness
101.32585	1.0	99.5747	Happiness
101.34895	1.0	99.5747	Happiness
101.5091	1.0	99.5747	Happiness
101.7087	1.0	99.5747	Happiness
101.74855	1.0	99.5747	Happiness
101.77455	1.0	99.5747	Happiness
102.45735	1.0	99.5747	Happiness
102.5932	1.0	99.5747	Happiness
102.6601	1.0	99.5747	Happiness
103.0787	1.0	99.5747	Happiness
103.1479	1.0	99.5747	Happiness
103.28995	1.0	99.5747	Happiness
103.29495	1.0	99.5747	Happiness
103.31445	1.0	99.5747	Happiness
103.4651	1.0	99.5747	Happiness
103.4869	1.0	99.5747	Happiness
103.50455	1.0	99.5747	Happiness
103.60505	1.0	99.5747	Happiness
103.6934	0.0	99.5747	Happiness
103.7066	0.0	99.5747	Happiness
103.9059	1.0	99.5747	Happiness
103.9134	1.0	99.5747	Happiness
103.9538	1.0	99.5747	Happiness
103.97055	1.0	99.5747	Happiness
103.98705	1.0	99.5747	Happiness
104.0089	1.0	99.5747	Happiness
104.56905	1.0	99.5747	Happiness
104.7715	1.0	99.5747	Happiness
104.77765	1.0	99.5747	Happiness
104.7861	1.0	99.5747	Happiness
104.8497	1.0	99.5747	Happiness
104.92825	1.0	99.5747	Happiness
104.9419	1.0	99.5747	Happiness
104.9518	1.0	99.5747	Happiness
104.9939	1.0	99.5747	Happiness
105.00215	1.0	99.5747	Happiness
105.0123	1.0	99.5747	Happiness
105.1286	1.0	99.5747	Happiness
105.1481	1.0	99.5747	Happiness
105.19525	1.0	99.5747	Happiness
105.2178	1.0	99.5747	Happiness
105.4231	1.0	99.5747	Happiness
105.4303	1.0	99.5747	Happiness
105.43645	1.0	99.5747	Happiness
105.47005	1.0	99.5747	Happiness
105.5145	1.0	99.5747	Happiness
106.0358	1.0	99.5747	Happiness
106.0498	1.0	99.5747	Happiness
106.0582	1.0	99.5747	Happiness
106.1165	1.0	99.5747	Happiness
106.2673	1.0	99.5747	Happiness
106.2965	0.0	99.5747	Happiness
106.3008	0.0	99.5747	Happiness
106.33395	0.0	99.5747	Happiness
106.434	1.0	99.5747	Happiness
106.4463	1.0	99.5747	Happiness
106.45805	1.0	99.5747	Happiness
106.53305	1.0	99.5747	Happiness
106.57285	1.0	99.5747	Happiness
106.656	1.0	99.5747	Happiness
106.67085	1.0	99.5747	Happiness
106.6835	1.0	99.5747	Happiness
106.71795	1.0	99.5747	Happiness
106.7968	1.0	99.5747	Happiness
106.807	1.0	99.5747	Happiness
106.9284	1.0	99.5747	Happiness
106.9492	1.0	99.5747	Happiness
107.0703	1.0	99.5747	Happiness
107.0921	1.0	99.5747	Happiness
107.2256	1.0	99.5747	Happiness
107.308	1.0	99.5747	Happiness
107.31785	1.0	99.5747	Happiness
108.0094	1.0	99.5747	Happiness
117.5276	0.0	99.5747	Happiness
118.84135	0.0	118.1547	Gratitude
118.91315	0.0	118.1547	Gratitude
119.1338	1.0	118.1547	Gratitude
119.15825	1.0	118.1547	Gratitude
119.1659	1.0	118.1547	Gratitude
119.17795	1.0	118.1547	Gratitude
119.18555	1.0	118.1547	Gratitude
119.19285	1.0	118.1547	Gratitude
119.20285	1.0	118.1547	Gratitude
119.21105	1.0	118.1547	Gratitude
119.2188	1.0	118.1547	Gratitude
119.23385	1.0	118.1547	Gratitude
119.24415	1.0	118.1547	Gratitude
119.2599	1.0	118.1547	Gratitude
119.26825	1.0	118.1547	Gratitude
119.27595	1.0	118.1547	Gratitude
119.34975	1.0	118.1547	Gratitude
119.3745	1.0	118.1547	Gratitude
119.4007	1.0	118.1547	Gratitude
119.41505	1.0	118.1547	Gratitude
119.4948	1.0	118.1547	Gratitude
120.07815	0.0	118.1547	Gratitude
121.7018	1.0	118.1547	Gratitude
122.0564	1.0	118.1547	Gratitude
122.11815	1.0	118.1547	Gratitude
122.1371	1.0	118.1547	Gratitude
122.1438	1.0	118.1547	Gratitude
122.1488	1.0	118.1547	Gratitude
122.1539	1.0	118.1547	Gratitude
122.16025	1.0	118.1547	Gratitude
122.18205	1.0	118.1547	Gratitude
122.714	1.0	118.1547	Gratitude
122.77565	1.0	118.1547	Gratitude
123.1393	1.0	118.1547	Gratitude
123.4349	1.0	118.1547	Gratitude
123.7168	1.0	118.1547	Gratitude
123.73265	1.0	118.1547	Gratitude
123.90405	1.0	118.1547	Gratitude
124.003	1.0	118.1547	Gratitude
124.01595	1.0	118.1547	Gratitude
124.02925	1.0	118.1547	Gratitude
124.0424	1.0	118.1547	Gratitude
124.16475	1.0	118.1547	Gratitude
124.1726	1.0	118.1547	Gratitude
124.41625	1.0	118.1547	Gratitude
124.4217	1.0	118.1547	Gratitude
124.47665	1.0	118.1547	Gratitude
124.49435	1.0	118.1547	Gratitude
124.59115	1.0	118.1547	Gratitude
124.6545	1.0	118.1547	Gratitude
124.67965	1.0	118.1547	Gratitude
124.775	1.0	118.1547	Gratitude
124.85435	1.0	118.1547	Gratitude
125.40195	1.0	118.1547	Gratitude
126.1157	1.0	118.1547	Gratitude
126.1434	1.0	118.1547	Gratitude
126.15495	1.0	118.1547	Gratitude
126.17695	1.0	118.1547	Gratitude
126.1991	1.0	118.1547	Gratitude
126.2164	1.0	118.1547	Gratitude
126.23615	1.0	118.1547	Gratitude
126.2651	1.0	118.1547	Gratitude
126.29875	1.0	118.1547	Gratitude
272.5155	0.0	 	 
272.51655	0.0	 	 
272.518	0.0	 	 
272.5571	0.0	 	 
272.57585	0.0	 	 
272.5771	0.0	 	 
272.61615	0.0	 	 
273.21565	0.0	 	 
273.21705	0.0	 	 
273.2371	0.0	 	 
273.277	0.0	 	 
274.21485	0.0	 	 
274.2165	0.0	 	 
274.2179	0.0	 	 
274.2195	0.0	 	 
274.23675	0.0	 	 
274.2378	0.0	 	 
274.255	0.0	 	 
274.256	0.0	 	 
274.257	0.0	 	 
274.27555	0.0	 	 
274.2969	0.0	 	 
274.31715	0.0	 	 
278.42265	1.0	276.7985	Sadness
278.78135	1.0	276.7985	Sadness
278.788	1.0	276.7985	Sadness
278.7991	1.0	276.7985	Sadness
278.80685	1.0	276.7985	Sadness
278.84515	1.0	276.7985	Sadness
278.8623	1.0	276.7985	Sadness
278.9057	1.0	276.7985	Sadness
278.94735	1.0	276.7985	Sadness
278.96975	1.0	276.7985	Sadness
279.00095	1.0	276.7985	Sadness
279.06935	1.0	276.7985	Sadness
279.08695	1.0	276.7985	Sadness
279.18245	1.0	276.7985	Sadness
279.212	1.0	276.7985	Sadness
279.5452	1.0	276.7985	Sadness
279.78985	1.0	276.7985	Sadness
279.81225	1.0	276.7985	Sadness
279.82515	1.0	276.7985	Sadness
279.8396	1.0	276.7985	Sadness
279.85135	1.0	276.7985	Sadness
279.8622	1.0	276.7985	Sadness
279.87885	1.0	276.7985	Sadness
279.9364	1.0	276.7985	Sadness
279.9817	1.0	276.7985	Sadness
280.04535	1.0	276.7985	Sadness
280.1268	1.0	276.7985	Sadness
280.3099	1.0	276.7985	Sadness
280.54385	1.0	276.7985	Sadness
280.62515	1.0	276.7985	Sadness
281.0228	1.0	276.7985	Sadness
281.2718	1.0	276.7985	Sadness
281.4853	1.0	276.7985	Sadness
281.68765	1.0	276.7985	Sadness
281.75195	1.0	276.7985	Sadness
282.06895	1.0	276.7985	Sadness
282.56665	1.0	276.7985	Sadness
282.58645	1.0	276.7985	Sadness
282.6248	1.0	276.7985	Sadness
282.66355	1.0	276.7985	Sadness
282.7434	1.0	276.7985	Sadness
282.7688	1.0	276.7985	Sadness
282.7809	1.0	276.7985	Sadness
282.79205	1.0	276.7985	Sadness
282.8031	1.0	276.7985	Sadness
282.82315	1.0	276.7985	Sadness
282.832	1.0	276.7985	Sadness
282.8423	1.0	276.7985	Sadness
282.8519	1.0	276.7985	Sadness
282.86485	1.0	276.7985	Sadness
282.92365	1.0	276.7985	Sadness
283.02745	1.0	276.7985	Sadness
283.0673	1.0	276.7985	Sadness
283.2229	1.0	276.7985	Sadness
283.3631	1.0	276.7985	Sadness
283.52245	1.0	276.7985	Sadness
283.6595	1.0	276.7985	Sadness
283.68825	1.0	276.7985	Sadness
283.7466	1.0	276.7985	Sadness
283.78395	1.0	276.7985	Sadness
283.82735	1.0	276.7985	Sadness
283.86075	1.0	276.7985	Sadness
283.889	1.0	276.7985	Sadness
283.90665	1.0	276.7985	Sadness
283.97165	1.0	276.7985	Sadness
284.1653	1.0	276.7985	Sadness
284.2321	1.0	276.7985	Sadness
284.2666	1.0	276.7985	Sadness
285.3709	1.0	276.7985	Sadness
285.55105	1.0	276.7985	Sadness
285.5725	1.0	276.7985	Sadness
285.58945	1.0	276.7985	Sadness
285.67215	1.0	276.7985	Sadness
285.704	1.0	276.7985	Sadness
285.71	1.0	276.7985	Sadness
285.94445	1.0	276.7985	Sadness
285.9629	1.0	276.7985	Sadness
285.97085	1.0	276.7985	Sadness
285.97955	1.0	276.7985	Sadness
285.98685	1.0	276.7985	Sadness
286.0042	1.0	276.7985	Sadness
286.0109	1.0	276.7985	Sadness
286.16695	1.0	276.7985	Sadness
286.1887	1.0	276.7985	Sadness
286.19895	1.0	276.7985	Sadness
286.2122	1.0	276.7985	Sadness
286.2228	1.0	276.7985	Sadness
286.2338	1.0	276.7985	Sadness
286.25025	1.0	276.7985	Sadness
286.259	1.0	276.7985	Sadness
286.269	1.0	276.7985	Sadness
286.28375	1.0	276.7985	Sadness
286.29195	1.0	276.7985	Sadness
286.2979	1.0	276.7985	Sadness
286.3023	1.0	276.7985	Sadness
286.31175	1.0	276.7985	Sadness
286.3874	1.0	276.7985	Sadness
286.454	1.0	276.7985	Sadness
287.54105	1.0	276.7985	Sadness
287.5654	1.0	276.7985	Sadness
287.6487	1.0	276.7985	Sadness
287.6824	1.0	276.7985	Sadness
287.6883	1.0	276.7985	Sadness
287.6945	1.0	276.7985	Sadness
287.7002	1.0	276.7985	Sadness
287.70625	1.0	276.7985	Sadness
287.71295	1.0	276.7985	Sadness
