 	Channel 4	 	 
163.1255999	0.0	153.0499	happiness
163.3101499	1.0	153.0499	happiness
163.9702999	1.0	153.0499	happiness
166.0512999	1.0	153.0499	happiness
174.8812499	1.0	174.2499	calming
174.9221999	1.0	174.2499	calming
175.0251499	0.0	174.2499	calming
175.5388999	1.0	174.2499	calming
175.6475999	1.0	174.2499	calming
178.5202499	1.0	174.2499	calming
178.9431999	1.0	174.2499	calming
179.1343499	1.0	174.2499	calming
181.7765999	1.0	174.2499	calming
181.8564499	1.0	174.2499	calming
182.1990499	1.0	174.2499	calming
182.3508999	1.0	174.2499	calming
182.7708999	1.0	174.2499	calming
185.0985999	1.0	174.2499	calming
185.2128499	1.0	174.2499	calming
185.2512499	1.0	174.2499	calming
187.6914499	1.0	174.2499	calming
188.5774999	1.0	174.2499	calming
188.8523499	1.0	174.2499	calming
189.2485499	1.0	174.2499	calming
189.9878999	1.0	174.2499	calming
569.0921499	1.0	568.7999	attention
569.2719499	1.0	568.7999	attention
569.4518999	1.0	568.7999	attention
570.5640999	0.0	568.7999	attention
570.7438499	0.0	568.7999	attention
570.7492999	1.0	568.7999	attention
570.7536499	0.0	568.7999	attention
570.9053499	1.0	568.7999	attention
570.9139499	0.0	568.7999	attention
571.9832499	0.0	568.7999	attention
571.9877999	1.0	568.7999	attention
571.9907999	0.0	568.7999	attention
572.0149499	1.0	568.7999	attention
572.9261999	0.0	568.7999	attention
572.9309999	0.0	568.7999	attention
573.1093499	0.0	568.7999	attention
573.2722499	1.0	568.7999	attention
573.4312999	0.0	568.7999	attention
574.4805999	1.0	568.7999	attention
574.4859499	1.0	568.7999	attention
574.4898499	0.0	568.7999	attention
574.8477499	0.0	568.7999	attention
574.8516999	1.0	568.7999	attention
575.9085499	0.0	568.7999	attention
575.9187999	0.0	568.7999	attention
576.1059499	1.0	568.7999	attention
576.2838999	1.0	568.7999	attention
576.4781999	1.0	568.7999	attention
576.6472999	0.0	568.7999	attention
577.8372999	0.0	568.7999	attention
577.8408499	0.0	568.7999	attention
578.0200499	1.0	568.7999	attention
578.0245499	1.0	568.7999	attention
578.1966499	1.0	568.7999	attention
578.2022999	1.0	568.7999	attention
578.5574999	1.0	568.7999	attention
578.5642499	1.0	568.7999	attention
579.6588499	0.0	568.7999	attention
579.8353999	1.0	568.7999	attention
579.8404499	1.0	568.7999	attention
579.8437499	0.0	568.7999	attention
580.0350499	1.0	568.7999	attention
580.0392999	1.0	568.7999	attention
593.0107999	1.0	592.96	love
593.2526999	1.0	592.96	love
596.8930499	0.0	592.96	love
597.7728999	0.0	592.96	love
604.5909999	1.0	592.96	love
605.7441499	1.0	592.96	love
607.2293999	0.0	592.96	love
607.5205499	0.0	592.96	love
608.5045499	1.0	592.96	love
608.7618999	0.0	592.96	love
610.7438999	1.0	592.96	love
611.6587499	1.0	592.96	love
617.6164499	1.0	616.7499	gratitude
617.6535499	1.0	616.7499	gratitude
617.7958999	1.0	616.7499	gratitude
618.4777999	1.0	616.7499	gratitude
618.8230499	1.0	616.7499	gratitude
618.8362999	1.0	616.7499	gratitude
619.5972999	1.0	616.7499	gratitude
619.8564999	1.0	616.7499	gratitude
620.0982999	1.0	616.7499	gratitude
621.0698999	1.0	616.7499	gratitude
621.0967999	1.0	616.7499	gratitude
621.3296499	1.0	616.7499	gratitude
621.4298999	0.0	616.7499	gratitude
621.8540499	0.0	616.7499	gratitude
621.9522999	1.0	616.7499	gratitude
622.2004499	1.0	616.7499	gratitude
622.7526999	0.0	616.7499	gratitude
623.4895999	1.0	616.7499	gratitude
624.0396499	1.0	616.7499	gratitude
624.2276999	0.0	616.7499	gratitude
625.3392499	1.0	616.7499	gratitude
625.6536999	1.0	616.7499	gratitude
626.0510999	1.0	616.7499	gratitude
626.2559999	0.0	616.7499	gratitude
626.5912499	1.0	616.7499	gratitude
637.2720499	0.0	637.0499	sadness
637.3480499	1.0	637.0499	sadness
637.5092499	1.0	637.0499	sadness
637.6133999	1.0	637.0499	sadness
637.9708999	1.0	637.0499	sadness
638.6487999	1.0	637.0499	sadness
638.7241499	1.0	637.0499	sadness
638.7666499	0.0	637.0499	sadness
638.8065999	0.0	637.0499	sadness
639.2511999	0.0	637.0499	sadness
639.5892499	1.0	637.0499	sadness
640.0879999	1.0	637.0499	sadness
640.4090499	1.0	637.0499	sadness
642.1720499	0.0	637.0499	sadness
642.6233499	1.0	637.0499	sadness
643.0020499	1.0	637.0499	sadness
644.0118999	0.0	637.0499	sadness
644.1296999	1.0	637.0499	sadness
645.1817499	1.0	637.0499	sadness
645.5117999	1.0	637.0499	sadness
645.5308499	0.0	637.0499	sadness
645.6934999	1.0	637.0499	sadness
647.3282999	1.0	637.0499	sadness
648.0866999	1.0	637.0499	sadness
656.2431999	1.0	637.0499	sadness
656.7284999	1.0	637.0499	sadness
657.5682999	1.0	637.0499	sadness
658.3818499	0.0	658.2999	happiness
658.9693999	1.0	658.2999	happiness
658.9788499	1.0	658.2999	happiness
659.4458499	0.0	658.2999	happiness
659.4636999	1.0	658.2999	happiness
660.0795499	1.0	658.2999	happiness
660.8197999	0.0	658.2999	happiness
661.0558499	0.0	658.2999	happiness
661.2838499	1.0	658.2999	happiness
661.5195999	1.0	658.2999	happiness
661.7609999	0.0	658.2999	happiness
663.5232999	1.0	658.2999	happiness
663.7622999	1.0	658.2999	happiness
664.0005999	1.0	658.2999	happiness
664.0147499	1.0	658.2999	happiness
664.5031999	1.0	658.2999	happiness
665.3223499	0.0	658.2999	happiness
665.8215999	1.0	658.2999	happiness
667.5992499	1.0	658.2999	happiness
667.6333499	0.0	658.2999	happiness
668.0599499	1.0	658.2999	happiness
668.3211499	0.0	658.2999	happiness
668.8241499	1.0	658.2999	happiness
679.3542999	1.0	658.2999	happiness
680.7169499	1.0	658.2999	happiness
681.2584999	0.0	658.2999	happiness
681.6339499	1.0	658.2999	happiness
682.3782999	0.0	658.2999	happiness
683.4108999	1.0	658.2999	happiness
683.8105499	0.0	658.2999	happiness
684.7714499	1.0	658.2999	happiness
685.9198499	0.0	685.84	calming
685.9988999	0.0	685.84	calming
686.0365499	1.0	685.84	calming
686.5002999	0.0	685.84	calming
686.5900499	0.0	685.84	calming
686.7579499	1.0	685.84	calming
688.9588499	0.0	685.84	calming
689.1952499	1.0	685.84	calming
689.5311499	1.0	685.84	calming
691.7499999	1.0	685.84	calming
692.2145999	1.0	685.84	calming
697.6357499	1.0	685.84	calming
698.0705499	1.0	685.84	calming
698.2297999	0.0	685.84	calming
700.1789499	0.0	685.84	calming
703.2175499	0.0	685.84	calming
703.2370499	1.0	685.84	calming
703.8692499	0.0	685.84	calming
703.9546499	1.0	685.84	calming
704.3737499	0.0	685.84	calming
704.5161999	1.0	685.84	calming
704.9603499	1.0	685.84	calming
705.0379999	0.0	685.84	calming
723.4622499	1.0	722.6999	att
723.4663999	0.0	722.6999	att
723.4694999	1.0	722.6999	att
723.6428999	1.0	722.6999	att
723.6462999	0.0	722.6999	att
723.6504499	1.0	722.6999	att
723.8488999	1.0	722.6999	att
724.0259499	0.0	722.6999	att
724.0322499	0.0	722.6999	att
725.0883499	1.0	722.6999	att
725.0930499	1.0	722.6999	att
725.2685999	1.0	722.6999	att
725.2736499	1.0	722.6999	att
725.4516999	1.0	722.6999	att
725.4606499	1.0	722.6999	att
725.6326499	1.0	722.6999	att
726.6838999	0.0	722.6999	att
726.6884999	1.0	722.6999	att
726.8410999	1.0	722.6999	att
726.8444999	0.0	722.6999	att
727.4455999	1.0	722.6999	att
727.7834499	0.0	722.6999	att
727.7883999	0.0	722.6999	att
729.0465999	1.0	722.6999	att
729.2030999	0.0	722.6999	att
729.2075999	0.0	722.6999	att
729.3621499	0.0	722.6999	att
729.3676999	0.0	722.6999	att
729.5266999	0.0	722.6999	att
730.6249999	0.0	722.6999	att
730.8012999	0.0	722.6999	att
730.8058499	0.0	722.6999	att
730.9440999	1.0	722.6999	att
731.1567499	1.0	722.6999	att
731.1629999	1.0	722.6999	att
731.1668999	1.0	722.6999	att
732.4058999	1.0	722.6999	att
732.5792499	0.0	722.6999	att
744.0107999	1.0	743.7499	lov
746.8217999	1.0	743.7499	lov
747.7817999	1.0	743.7499	lov
751.5782999	1.0	743.7499	lov
751.7228999	1.0	743.7499	lov
755.1010999	0.0	743.7499	lov
755.1945999	1.0	743.7499	lov
758.2944999	0.0	743.7499	lov
758.5770999	1.0	743.7499	lov
765.4681499	1.0	764.6999	grat
765.4937999	1.0	764.6999	grat
765.5126999	0.0	764.6999	grat
765.6173499	0.0	764.6999	grat
765.7757499	0.0	764.6999	grat
765.9129499	0.0	764.6999	grat
766.5966999	0.0	764.6999	grat
766.8485499	1.0	764.6999	grat
766.8752499	0.0	764.6999	grat
767.8342999	1.0	764.6999	grat
767.8510499	1.0	764.6999	grat
768.9545499	1.0	764.6999	grat
769.0747499	1.0	764.6999	grat
769.1358499	0.0	764.6999	grat
769.2275499	1.0	764.6999	grat
769.2718999	1.0	764.6999	grat
770.1898999	1.0	764.6999	grat
771.2780999	1.0	764.6999	grat
771.2876999	1.0	764.6999	grat
771.5456999	1.0	764.6999	grat
771.8906499	1.0	764.6999	grat
771.9142999	0.0	764.6999	grat
772.1574499	1.0	764.6999	grat
772.4303999	1.0	764.6999	grat
772.4931499	0.0	764.6999	grat
772.7155499	1.0	764.6999	grat
773.3899499	1.0	764.6999	grat
774.3853999	1.0	764.6999	grat
774.4279999	1.0	764.6999	grat
774.6500999	1.0	764.6999	grat
785.1220499	1.0	785.07	sad
785.7263499	1.0	785.07	sad
787.1325999	1.0	785.07	sad
787.3669999	0.0	785.07	sad
787.5592999	1.0	785.07	sad
787.6066499	0.0	785.07	sad
788.4859499	0.0	785.07	sad
789.2288999	1.0	785.07	sad
789.2595999	0.0	785.07	sad
789.2798499	1.0	785.07	sad
789.8852499	1.0	785.07	sad
790.2788999	1.0	785.07	sad
790.3240999	1.0	785.07	sad
791.1981999	1.0	785.07	sad
791.3413999	0.0	785.07	sad
791.4234999	0.0	785.07	sad
792.1849499	0.0	785.07	sad
792.9552499	1.0	785.07	sad
793.0812499	0.0	785.07	sad
793.2053499	0.0	785.07	sad
794.5824999	0.0	785.07	sad
794.6133499	1.0	785.07	sad
794.6747499	1.0	785.07	sad
794.9174999	0.0	785.07	sad
795.0586999	0.0	785.07	sad
799.4219499	1.0	785.07	sad
800.0296499	1.0	785.07	sad
800.6165499	1.0	785.07	sad
800.8095999	1.0	785.07	sad
800.9526999	1.0	785.07	sad
801.2392499	1.0	785.07	sad
801.4380499	0.0	785.07	sad
801.6182999	0.0	785.07	sad
801.6984499	0.0	785.07	sad
801.8748499	1.0	785.07	sad
802.0999499	1.0	785.07	sad
802.2125999	1.0	785.07	sad
802.2956999	1.0	785.07	sad
802.4745999	1.0	785.07	sad
802.5517499	0.0	785.07	sad
802.7973499	0.0	785.07	sad
803.1469999	1.0	785.07	sad
803.2680999	1.0	785.07	sad
803.3930499	1.0	785.07	sad
803.8719499	1.0	785.07	sad
804.0151499	0.0	785.07	sad
804.0695499	1.0	785.07	sad
804.3297999	1.0	785.07	sad
804.6558499	0.0	785.07	sad
805.2936999	1.0	785.07	sad
807.4516499	1.0	807.32	happy
807.4909499	1.0	807.32	happy
807.5074999	1.0	807.32	happy
807.7648499	1.0	807.32	happy
807.7710999	1.0	807.32	happy
808.0135499	0.0	807.32	happy
808.2313999	1.0	807.32	happy
809.1523499	0.0	807.32	happy
809.6917499	0.0	807.32	happy
809.7661999	1.0	807.32	happy
809.7696499	1.0	807.32	happy
809.7735499	1.0	807.32	happy
809.7836999	1.0	807.32	happy
809.8862999	0.0	807.32	happy
811.6648999	0.0	807.32	happy
811.8247499	0.0	807.32	happy
812.0415999	1.0	807.32	happy
812.0719499	1.0	807.32	happy
812.2886499	1.0	807.32	happy
812.3867499	0.0	807.32	happy
812.4868999	1.0	807.32	happy
812.4924999	1.0	807.32	happy
812.5026499	1.0	807.32	happy
812.9495999	0.0	807.32	happy
812.9610499	1.0	807.32	happy
812.9659999	0.0	807.32	happy
813.1894499	1.0	807.32	happy
813.4128999	1.0	807.32	happy
813.4281499	0.0	807.32	happy
813.7868999	1.0	807.32	happy
814.0079999	1.0	807.32	happy
814.2233499	0.0	807.32	happy
814.4882499	1.0	807.32	happy
815.3477499	1.0	807.32	happy
815.6239499	0.0	807.32	happy
815.6301999	1.0	807.32	happy
815.9444499	1.0	807.32	happy
816.1831999	1.0	807.32	happy
816.2446999	1.0	807.32	happy
816.5284999	0.0	807.32	happy
817.2415999	0.0	807.32	happy
817.5650499	1.0	807.32	happy
818.0837499	1.0	807.32	happy
818.6074499	0.0	807.32	happy
827.5191999	1.0	827.2999	calm
827.5414999	0.0	827.2999	calm
827.5962999	1.0	827.2999	calm
827.6366499	0.0	827.2999	calm
827.9156499	1.0	827.2999	calm
830.4695999	1.0	827.2999	calm
830.7325499	0.0	827.2999	calm
831.0167499	1.0	827.2999	calm
833.3534499	1.0	827.2999	calm
833.3757999	0.0	827.2999	calm
833.4186999	1.0	827.2999	calm
833.4518499	1.0	827.2999	calm
837.2108999	1.0	827.2999	calm
837.2487999	1.0	827.2999	calm
837.5500499	1.0	827.2999	calm
837.9085499	1.0	827.2999	calm
840.2307999	0.0	827.2999	calm
841.1297999	0.0	827.2999	calm
841.3808999	1.0	827.2999	calm
842.3664499	1.0	827.2999	calm
842.7991499	0.0	827.2999	calm
842.9788499	1.0	827.2999	calm
844.0831999	1.0	827.2999	calm
844.4578499	0.0	827.2999	calm
844.6446999	1.0	827.2999	calm
