 	Spike markers	 	 
850.8209501	0.0	848.245	attention
850.8308001	0.0	848.245	attention
850.8516001	0.0	848.245	attention
850.8536501	0.0	848.245	attention
850.8548501	0.0	848.245	attention
850.8559501	0.0	848.245	attention
850.8573001	0.0	848.245	attention
850.8760501	1.0	848.245	attention
850.9162501	0.0	848.245	attention
850.9177001	0.0	848.245	attention
850.9190001	0.0	848.245	attention
851.0200501	1.0	848.245	attention
851.0235501	0.0	848.245	attention
851.0639001	0.0	848.245	attention
851.0653001	0.0	848.245	attention
851.0664001	0.0	848.245	attention
851.0677501	0.0	848.245	attention
851.2231001	1.0	848.245	attention
851.2262501	1.0	848.245	attention
851.2294001	1.0	848.245	attention
851.3048001	1.0	848.245	attention
851.4608501	1.0	848.245	attention
851.9136001	0.0	848.245	attention
851.9149001	0.0	848.245	attention
851.9170001	0.0	848.245	attention
851.9569001	0.0	848.245	attention
851.9731501	0.0	848.245	attention
851.9743001	0.0	848.245	attention
851.9755001	0.0	848.245	attention
851.9766501	0.0	848.245	attention
852.0348001	0.0	848.245	attention
852.0358001	0.0	848.245	attention
852.7078501	1.0	848.245	attention
852.7117001	1.0	848.245	attention
852.7467501	0.0	848.245	attention
852.7549001	0.0	848.245	attention
852.7977001	1.0	848.245	attention
852.8048001	1.0	848.245	attention
852.9410001	0.0	848.245	attention
852.9447001	1.0	848.245	attention
852.9840501	0.0	848.245	attention
852.9871001	0.0	848.245	attention
853.0054501	1.0	848.245	attention
853.1629001	1.0	848.245	attention
853.2277501	1.0	848.245	attention
853.3971001	1.0	848.245	attention
853.4483001	0.0	848.245	attention
853.8341501	0.0	848.245	attention
853.8354001	0.0	848.245	attention
853.8527001	0.0	848.245	attention
853.8540001	0.0	848.245	attention
853.8556501	0.0	848.245	attention
853.9118501	0.0	848.245	attention
853.9129001	0.0	848.245	attention
853.9149501	0.0	848.245	attention
853.9746001	0.0	848.245	attention
854.7060501	1.0	848.245	attention
854.7096001	1.0	848.245	attention
854.7138501	0.0	848.245	attention
854.7414501	0.0	848.245	attention
854.7429001	0.0	848.245	attention
854.7441501	0.0	848.245	attention
854.7457001	0.0	848.245	attention
854.7471001	0.0	848.245	attention
854.7846501	0.0	848.245	attention
854.9606501	1.0	848.245	attention
854.9857501	1.0	848.245	attention
855.3952501	1.0	848.245	attention
855.3991501	1.0	848.245	attention
856.0310001	0.0	848.245	attention
856.0731501	0.0	848.245	attention
856.7581001	1.0	848.245	attention
856.7673001	1.0	848.245	attention
856.9902501	0.0	848.245	attention
856.9992501	1.0	848.245	attention
857.0221501	0.0	848.245	attention
857.2629001	1.0	848.245	attention
857.8929501	0.0	848.245	attention
857.8941001	0.0	848.245	attention
857.9112501	0.0	848.245	attention
857.9122501	0.0	848.245	attention
857.9134501	0.0	848.245	attention
857.9709501	0.0	848.245	attention
857.9723501	0.0	848.245	attention
857.9735501	0.0	848.245	attention
863.5808501	0.0	848.245	attention
925.9882501	1.0	924.61	calming
926.0062501	1.0	924.61	calming
926.0450001	1.0	924.61	calming
926.0501001	1.0	924.61	calming
926.0556501	1.0	924.61	calming
926.0732001	1.0	924.61	calming
926.1099501	1.0	924.61	calming
926.2761001	1.0	924.61	calming
926.2966501	1.0	924.61	calming
926.7691001	1.0	924.61	calming
926.8403001	1.0	924.61	calming
926.8514001	1.0	924.61	calming
927.2855501	1.0	924.61	calming
927.3774001	1.0	924.61	calming
928.3341001	1.0	924.61	calming
929.7818501	1.0	924.61	calming
929.8968001	1.0	924.61	calming
929.9168001	1.0	924.61	calming
929.9564501	1.0	924.61	calming
929.9787501	1.0	924.61	calming
930.0468001	1.0	924.61	calming
930.1956501	1.0	924.61	calming
930.2268001	1.0	924.61	calming
931.6141501	1.0	924.61	calming
931.7289501	1.0	924.61	calming
931.7719001	1.0	924.61	calming
931.9709001	1.0	924.61	calming
932.0013501	1.0	924.61	calming
933.5059001	1.0	924.61	calming
934.4833001	1.0	924.61	calming
934.5886501	1.0	924.61	calming
934.6102501	1.0	924.61	calming
934.7888001	1.0	924.61	calming
943.0987001	1.0	942.685	happiness
943.1394001	0.0	942.685	happiness
943.1410001	0.0	942.685	happiness
943.1423501	0.0	942.685	happiness
943.1469501	1.0	942.685	happiness
943.1661501	1.0	942.685	happiness
943.1946501	1.0	942.685	happiness
943.1985501	1.0	942.685	happiness
943.2081501	1.0	942.685	happiness
943.4285001	1.0	942.685	happiness
943.4318501	1.0	942.685	happiness
943.4351001	1.0	942.685	happiness
943.4708001	0.0	942.685	happiness
943.4725501	0.0	942.685	happiness
943.4744501	0.0	942.685	happiness
943.4757001	0.0	942.685	happiness
943.4770001	0.0	942.685	happiness
943.5022001	1.0	942.685	happiness
943.7225501	1.0	942.685	happiness
943.7461501	1.0	942.685	happiness
944.5017001	1.0	942.685	happiness
944.5048501	1.0	942.685	happiness
944.5076501	1.0	942.685	happiness
944.5443501	1.0	942.685	happiness
944.5792001	0.0	942.685	happiness
944.7722501	0.0	942.685	happiness
944.7758501	1.0	942.685	happiness
944.9722501	0.0	942.685	happiness
944.9733001	0.0	942.685	happiness
944.9743001	0.0	942.685	happiness
945.0710001	0.0	942.685	happiness
945.1416501	0.0	942.685	happiness
945.1626001	0.0	942.685	happiness
945.9582501	1.0	942.685	happiness
946.0040001	0.0	942.685	happiness
946.0737001	1.0	942.685	happiness
946.0847501	1.0	942.685	happiness
946.2766001	1.0	942.685	happiness
946.2895001	1.0	942.685	happiness
946.4269001	1.0	942.685	happiness
946.4632501	0.0	942.685	happiness
946.8773001	1.0	942.685	happiness
947.0364501	1.0	942.685	happiness
947.5196001	1.0	942.685	happiness
947.7483501	1.0	942.685	happiness
947.8395001	1.0	942.685	happiness
947.9482501	1.0	942.685	happiness
948.1645501	1.0	942.685	happiness
948.8348501	1.0	942.685	happiness
948.8640501	1.0	942.685	happiness
948.8682001	1.0	942.685	happiness
948.8747001	0.0	942.685	happiness
948.9036001	0.0	942.685	happiness
948.9049501	0.0	942.685	happiness
948.9087001	0.0	942.685	happiness
948.9102001	0.0	942.685	happiness
949.0494501	0.0	942.685	happiness
949.0504501	0.0	942.685	happiness
949.0516001	0.0	942.685	happiness
949.0532501	0.0	942.685	happiness
949.0551001	0.0	942.685	happiness
949.1461001	1.0	942.685	happiness
949.1572501	1.0	942.685	happiness
949.1849501	0.0	942.685	happiness
949.1874001	0.0	942.685	happiness
949.2700001	1.0	942.685	happiness
949.3707501	1.0	942.685	happiness
949.4643501	1.0	942.685	happiness
949.6143001	1.0	942.685	happiness
949.6176501	1.0	942.685	happiness
949.6286501	1.0	942.685	happiness
949.6564501	0.0	942.685	happiness
949.6574501	0.0	942.685	happiness
949.6586001	0.0	942.685	happiness
949.6597501	0.0	942.685	happiness
949.6608001	0.0	942.685	happiness
949.7014501	1.0	942.685	happiness
950.5208001	1.0	942.685	happiness
950.5252501	1.0	942.685	happiness
950.5641001	0.0	942.685	happiness
950.5658001	0.0	942.685	happiness
950.7082001	1.0	942.685	happiness
950.8940001	1.0	942.685	happiness
950.8980001	1.0	942.685	happiness
951.0072001	1.0	942.685	happiness
951.0152001	1.0	942.685	happiness
951.1816501	1.0	942.685	happiness
951.1953501	1.0	942.685	happiness
951.2982001	1.0	942.685	happiness
951.6752501	1.0	942.685	happiness
951.7402501	1.0	942.685	happiness
952.0343501	1.0	942.685	happiness
952.0383001	0.0	942.685	happiness
952.0781501	1.0	942.685	happiness
952.2543501	1.0	942.685	happiness
960.3079001	1.0	958.75	love
960.3257501	1.0	958.75	love
960.3360501	1.0	958.75	love
960.3475501	1.0	958.75	love
960.3572501	1.0	958.75	love
960.4009001	1.0	958.75	love
962.1529501	1.0	958.75	love
962.2310501	1.0	958.75	love
962.2495501	1.0	958.75	love
962.2583501	1.0	958.75	love
962.3330501	1.0	958.75	love
962.4505001	1.0	958.75	love
963.9977001	1.0	958.75	love
964.1119001	1.0	958.75	love
964.6252001	1.0	958.75	love
964.6651001	1.0	958.75	love
965.2252501	0.0	958.75	love
965.2268001	0.0	958.75	love
966.6683001	1.0	958.75	love
966.6837501	1.0	958.75	love
966.6934501	1.0	958.75	love
966.7136501	1.0	958.75	love
966.7666001	1.0	958.75	love
966.7907001	1.0	958.75	love
966.8085001	1.0	958.75	love
966.8277501	1.0	958.75	love
966.8441001	1.0	958.75	love
966.8576501	1.0	958.75	love
966.8632501	1.0	958.75	love
966.8852501	1.0	958.75	love
966.9007501	1.0	958.75	love
967.0935501	1.0	958.75	love
968.7056001	1.0	958.75	love
969.4013501	1.0	958.75	love
969.4171001	1.0	958.75	love
969.4275501	1.0	958.75	love
969.4483001	1.0	958.75	love
969.4641001	1.0	958.75	love
969.6616501	1.0	958.75	love
977.1835001	1.0	976.48	gratitude
978.4241001	1.0	976.48	gratitude
978.8203001	1.0	976.48	gratitude
978.9613501	1.0	976.48	gratitude
979.0387501	1.0	976.48	gratitude
979.1677001	1.0	976.48	gratitude
979.2630001	1.0	976.48	gratitude
979.3391501	1.0	976.48	gratitude
979.7417001	1.0	976.48	gratitude
979.8776501	1.0	976.48	gratitude
979.9054501	0.0	976.48	gratitude
979.9168501	1.0	976.48	gratitude
979.9363501	1.0	976.48	gratitude
980.0518501	1.0	976.48	gratitude
980.5562501	1.0	976.48	gratitude
980.9835501	1.0	976.48	gratitude
981.0104001	1.0	976.48	gratitude
981.3883001	1.0	976.48	gratitude
981.4083501	1.0	976.48	gratitude
981.4297501	1.0	976.48	gratitude
982.0049501	1.0	976.48	gratitude
982.1013001	1.0	976.48	gratitude
982.3737501	1.0	976.48	gratitude
982.4022001	1.0	976.48	gratitude
982.7114501	1.0	976.48	gratitude
982.7404001	1.0	976.48	gratitude
982.8343001	1.0	976.48	gratitude
983.6102001	1.0	976.48	gratitude
983.6473501	1.0	976.48	gratitude
983.7305501	1.0	976.48	gratitude
983.7600501	1.0	976.48	gratitude
983.7772001	1.0	976.48	gratitude
983.8075501	1.0	976.48	gratitude
983.8870001	1.0	976.48	gratitude
983.9076001	1.0	976.48	gratitude
983.9284001	1.0	976.48	gratitude
983.9933501	1.0	976.48	gratitude
984.1339501	1.0	976.48	gratitude
984.6148501	1.0	976.48	gratitude
984.6883501	1.0	976.48	gratitude
985.6292001	1.0	976.48	gratitude
985.6560501	1.0	976.48	gratitude
985.7775001	1.0	976.48	gratitude
986.2141001	1.0	976.48	gratitude
986.2306501	1.0	976.48	gratitude
986.2918501	1.0	976.48	gratitude
994.3110001	1.0	993.4	attention
994.3513001	0.0	993.4	attention
994.3530001	0.0	993.4	attention
994.3576501	0.0	993.4	attention
994.3590501	0.0	993.4	attention
994.3873001	1.0	993.4	attention
994.3989501	1.0	993.4	attention
994.5527501	1.0	993.4	attention
994.5879501	0.0	993.4	attention
994.5891001	0.0	993.4	attention
994.6033001	0.0	993.4	attention
994.7315501	1.0	993.4	attention
994.7442001	1.0	993.4	attention
994.7854001	1.0	993.4	attention
994.7933501	0.0	993.4	attention
994.9654001	1.0	993.4	attention
995.4779001	0.0	993.4	attention
995.4801001	0.0	993.4	attention
995.5368001	0.0	993.4	attention
995.5382501	0.0	993.4	attention
995.5401001	0.0	993.4	attention
995.5419501	0.0	993.4	attention
995.5975501	0.0	993.4	attention
995.5994001	0.0	993.4	attention
996.4393001	1.0	993.4	attention
996.4423501	1.0	993.4	attention
996.4853001	0.0	993.4	attention
996.4863001	0.0	993.4	attention
996.4879501	0.0	993.4	attention
996.5229001	0.0	993.4	attention
996.8522501	1.0	993.4	attention
996.8559501	1.0	993.4	attention
996.8888501	1.0	993.4	attention
996.9153001	1.0	993.4	attention
996.9467001	1.0	993.4	attention
997.0769501	1.0	993.4	attention
997.0800501	1.0	993.4	attention
998.6032001	1.0	993.4	attention
998.6062001	1.0	993.4	attention
998.6107501	1.0	993.4	attention
998.6397501	0.0	993.4	attention
998.6437501	1.0	993.4	attention
998.6460001	0.0	993.4	attention
998.8244501	1.0	993.4	attention
998.8276001	1.0	993.4	attention
999.0419501	1.0	993.4	attention
999.0452001	1.0	993.4	attention
999.0478001	1.0	993.4	attention
999.0986001	0.0	993.4	attention
999.2608501	1.0	993.4	attention
999.2638001	1.0	993.4	attention
999.3135501	0.0	993.4	attention
1000.83565	1.0	993.4	attention
1000.8413	1.0	993.4	attention
1000.8861	0.0	993.4	attention
1000.8875	0.0	993.4	attention
1000.90725	0.0	993.4	attention
1001.06915	1.0	993.4	attention
1001.107	1.0	993.4	attention
1001.1153	0.0	993.4	attention
1001.14615	1.0	993.4	attention
1001.28445	1.0	993.4	attention
1001.2878	1.0	993.4	attention
1001.2904	1.0	993.4	attention
1001.35625	1.0	993.4	attention
1003.04085	1.0	993.4	attention
1003.0438	1.0	993.4	attention
1003.27095	0.0	993.4	attention
1003.3474	1.0	993.4	attention
1003.5028	1.0	993.4	attention
1003.54265	1.0	993.4	attention
1003.56085	0.0	993.4	attention
1003.724	0.0	993.4	attention
1003.72725	0.0	993.4	attention
1003.7654	1.0	993.4	attention
1003.7693	1.0	993.4	attention
1003.78275	0.0	993.4	attention
1004.35555	0.0	993.4	attention
1013.39605	0.0	1010.41	sadness
1013.3976	0.0	1010.41	sadness
1013.40685	0.0	1010.41	sadness
1013.42035	0.0	1010.41	sadness
1014.3235	1.0	1010.41	sadness
1017.47905	1.0	1010.41	sadness
1017.48925	0.0	1010.41	sadness
1017.49105	0.0	1010.41	sadness
1017.5093	0.0	1010.41	sadness
1017.51035	0.0	1010.41	sadness
1017.52015	0.0	1010.41	sadness
1017.52205	0.0	1010.41	sadness
1018.99745	1.0	1010.41	sadness
1019.0149	1.0	1010.41	sadness
1020.8671	1.0	1010.41	sadness
1028.0126	1.0	1027.2775	happiness
1028.0694	1.0	1027.2775	happiness
1028.07245	1.0	1027.2775	happiness
1028.0756	0.0	1027.2775	happiness
1028.085	1.0	1027.2775	happiness
1028.09435	0.0	1027.2775	happiness
1028.11235	0.0	1027.2775	happiness
1028.1137	0.0	1027.2775	happiness
1028.115	0.0	1027.2775	happiness
1028.125	0.0	1027.2775	happiness
1028.3232	1.0	1027.2775	happiness
1028.3479	1.0	1027.2775	happiness
1028.3898	0.0	1027.2775	happiness
1028.39125	0.0	1027.2775	happiness
1028.39255	0.0	1027.2775	happiness
1028.394	0.0	1027.2775	happiness
1028.39535	0.0	1027.2775	happiness
1028.63325	1.0	1027.2775	happiness
1028.6374	1.0	1027.2775	happiness
1028.73115	1.0	1027.2775	happiness
1029.3916	1.0	1027.2775	happiness
1029.42845	0.0	1027.2775	happiness
1029.4519	0.0	1027.2775	happiness
1029.45355	0.0	1027.2775	happiness
1029.45545	0.0	1027.2775	happiness
1029.5787	0.0	1027.2775	happiness
1029.57995	0.0	1027.2775	happiness
1029.5811	0.0	1027.2775	happiness
1029.58215	0.0	1027.2775	happiness
1029.6664	1.0	1027.2775	happiness
1029.67175	1.0	1027.2775	happiness
1029.6799	1.0	1027.2775	happiness
1029.7272	1.0	1027.2775	happiness
1029.73465	0.0	1027.2775	happiness
1029.73685	0.0	1027.2775	happiness
1029.7632	1.0	1027.2775	happiness
1029.9459	1.0	1027.2775	happiness
1029.98525	1.0	1027.2775	happiness
1030.0802	1.0	1027.2775	happiness
1030.2466	1.0	1027.2775	happiness
1030.8563	0.0	1027.2775	happiness
1030.9256	1.0	1027.2775	happiness
1031.27365	1.0	1027.2775	happiness
1032.12175	1.0	1027.2775	happiness
1032.16785	1.0	1027.2775	happiness
1032.22105	1.0	1027.2775	happiness
1032.9895	1.0	1027.2775	happiness
1033.0829	1.0	1027.2775	happiness
1033.19595	1.0	1027.2775	happiness
1033.2447	1.0	1027.2775	happiness
1033.3158	1.0	1027.2775	happiness
1033.5024	1.0	1027.2775	happiness
1033.65285	0.0	1027.2775	happiness
1034.41775	1.0	1027.2775	happiness
1034.42155	1.0	1027.2775	happiness
1034.49735	1.0	1027.2775	happiness
1034.537	1.0	1027.2775	happiness
1034.7591	1.0	1027.2775	happiness
1034.9815	1.0	1027.2775	happiness
1034.98785	1.0	1027.2775	happiness
1035.06315	1.0	1027.2775	happiness
1035.15635	1.0	1027.2775	happiness
1036.363	1.0	1027.2775	happiness
1036.6641	1.0	1027.2775	happiness
1036.78175	1.0	1027.2775	happiness
1036.82385	1.0	1027.2775	happiness
1036.8382	1.0	1027.2775	happiness
1036.93135	1.0	1027.2775	happiness
1036.9401	1.0	1027.2775	happiness
1036.97895	1.0	1027.2775	happiness
1036.99215	1.0	1027.2775	happiness
1037.23375	1.0	1027.2775	happiness
1045.2159	1.0	1044.69	sadness
1051.8057	1.0	1044.69	sadness
1061.923	1.0	1059.925	love
1061.946	1.0	1059.925	love
1061.95715	1.0	1059.925	love
1062.0149	1.0	1059.925	love
1063.7767	1.0	1059.925	love
1063.7949	1.0	1059.925	love
1063.81405	1.0	1059.925	love
1063.83	1.0	1059.925	love
1063.85455	1.0	1059.925	love
1063.86985	1.0	1059.925	love
1063.8935	1.0	1059.925	love
1063.90095	1.0	1059.925	love
1063.90995	1.0	1059.925	love
1063.9191	1.0	1059.925	love
1063.9331	1.0	1059.925	love
1063.95805	1.0	1059.925	love
1065.29955	1.0	1059.925	love
1065.42095	1.0	1059.925	love
1065.43595	1.0	1059.925	love
1065.765	1.0	1059.925	love
1065.783	1.0	1059.925	love
1065.7936	1.0	1059.925	love
1065.81765	1.0	1059.925	love
1066.3321	1.0	1059.925	love
1067.60325	1.0	1059.925	love
1067.6288	1.0	1059.925	love
1067.67025	1.0	1059.925	love
1067.6769	1.0	1059.925	love
1067.6871	1.0	1059.925	love
1067.70345	1.0	1059.925	love
1067.71765	1.0	1059.925	love
1067.74775	1.0	1059.925	love
1067.759	1.0	1059.925	love
1067.76365	1.0	1059.925	love
1067.77425	1.0	1059.925	love
1067.7807	1.0	1059.925	love
1067.7848	1.0	1059.925	love
1067.7892	1.0	1059.925	love
1067.79575	1.0	1059.925	love
1067.8057	1.0	1059.925	love
1067.826	1.0	1059.925	love
1067.92695	1.0	1059.925	love
1069.01935	1.0	1059.925	love
1069.3727	1.0	1059.925	love
1069.39415	1.0	1059.925	love
1069.5804	1.0	1059.925	love
1069.70965	1.0	1059.925	love
1070.0329	1.0	1059.925	love
1078.59575	1.0	1077.125	calming
1078.61615	1.0	1077.125	calming
1078.6766	1.0	1077.125	calming
1078.6976	1.0	1077.125	calming
1078.7746	1.0	1077.125	calming
1079.1933	1.0	1077.125	calming
1079.21685	1.0	1077.125	calming
1079.2376	1.0	1077.125	calming
1079.27735	1.0	1077.125	calming
1079.2953	1.0	1077.125	calming
1079.3168	1.0	1077.125	calming
1079.4442	1.0	1077.125	calming
1079.6085	1.0	1077.125	calming
1079.726	1.0	1077.125	calming
1079.86175	1.0	1077.125	calming
1079.96755	1.0	1077.125	calming
1080.1216	0.0	1077.125	calming
1080.1288	1.0	1077.125	calming
1080.1515	0.0	1077.125	calming
1080.2325	1.0	1077.125	calming
1080.29055	1.0	1077.125	calming
1080.33585	0.0	1077.125	calming
1080.59895	0.0	1077.125	calming
1080.6001	0.0	1077.125	calming
1080.60165	0.0	1077.125	calming
1080.65635	0.0	1077.125	calming
1083.40135	1.0	1077.125	calming
1083.4717	1.0	1077.125	calming
1083.5407	1.0	1077.125	calming
1083.60835	1.0	1077.125	calming
1083.70855	1.0	1077.125	calming
1083.8383	1.0	1077.125	calming
1083.972	0.0	1077.125	calming
1083.9731	0.0	1077.125	calming
1083.97425	0.0	1077.125	calming
1083.97535	0.0	1077.125	calming
1083.97635	0.0	1077.125	calming
1083.97735	0.0	1077.125	calming
1083.9784	0.0	1077.125	calming
1083.97945	0.0	1077.125	calming
1083.9831	0.0	1077.125	calming
1084.16185	1.0	1077.125	calming
