 	Channel 4	 	 
Time	Value	Cmt Time	Cmt Text
s	V	s	 
9652.13575	0.0	9646.3975	love
9652.14145	0.0	9646.3975	love
9652.2469	0.0	9646.3975	love
9652.25265	0.0	9646.3975	love
9652.36985	0.0	9646.3975	love
9652.3756	0.0	9646.3975	love
9652.4946	0.0	9646.3975	love
9652.5004	0.0	9646.3975	love
9652.62315	0.0	9646.3975	love
9652.62885	0.0	9646.3975	love
9652.78355	0.0	9646.3975	love
9652.7896	0.0	9646.3975	love
9652.90885	0.0	9646.3975	love
9652.9145	0.0	9646.3975	love
9653.0194	0.0	9646.3975	love
9653.02505	0.0	9646.3975	love
9653.125	0.0	9646.3975	love
9653.13065	0.0	9646.3975	love
9653.22795	0.0	9646.3975	love
9653.2337	0.0	9646.3975	love
9653.3232	0.0	9646.3975	love
9653.3288	0.0	9646.3975	love
9653.4103	0.0	9646.3975	love
9653.416	0.0	9646.3975	love
9653.50155	0.0	9646.3975	love
9653.50685	0.0	9646.3975	love
9653.596	0.0	9646.3975	love
9653.6017	0.0	9646.3975	love
9653.68665	0.0	9646.3975	love
9653.69225	0.0	9646.3975	love
9653.79535	0.0	9646.3975	love
9653.8008	0.0	9646.3975	love
9653.8894	0.0	9646.3975	love
9653.8948	0.0	9646.3975	love
9653.999	0.0	9646.3975	love
9654.00475	0.0	9646.3975	love
9654.11045	0.0	9646.3975	love
9654.11595	0.0	9646.3975	love
9654.2236	0.0	9646.3975	love
9654.2258	0.0	9646.3975	love
9654.2293	0.0	9646.3975	love
9654.34	0.0	9646.3975	love
9654.34565	0.0	9646.3975	love
9654.42475	1.0	9646.3975	love
9654.44815	0.0	9646.3975	love
9654.45395	0.0	9646.3975	love
9654.55685	0.0	9646.3975	love
9654.56265	0.0	9646.3975	love
9654.56645	1.0	9646.3975	love
9654.6589	0.0	9646.3975	love
9654.6621	0.0	9646.3975	love
9654.6646	0.0	9646.3975	love
9654.78825	0.0	9646.3975	love
9654.79385	0.0	9646.3975	love
9654.911	0.0	9646.3975	love
9654.91675	0.0	9646.3975	love
9655.0092	0.0	9646.3975	love
9655.01485	0.0	9646.3975	love
9655.12685	0.0	9646.3975	love
9655.1326	0.0	9646.3975	love
9655.24005	0.0	9646.3975	love
9655.24575	0.0	9646.3975	love
9655.3471	0.0	9646.3975	love
9655.3527	0.0	9646.3975	love
9655.45905	0.0	9646.3975	love
9655.4648	0.0	9646.3975	love
9655.59745	0.0	9646.3975	love
9655.6031	0.0	9646.3975	love
9655.7244	0.0	9646.3975	love
9655.72995	0.0	9646.3975	love
9655.88455	0.0	9646.3975	love
9655.89035	0.0	9646.3975	love
9656.0647	0.0	9646.3975	love
9656.0705	0.0	9646.3975	love
9656.2699	0.0	9646.3975	love
9656.2759	0.0	9646.3975	love
9656.42835	0.0	9646.3975	love
9656.43425	0.0	9646.3975	love
