 	Channel 4	 	 
832.3351	1.0	820.985	happy
832.479	1.0	820.985	happy
832.5451	1.0	820.985	happy
839.03695	1.0	838.005	sad
839.0637	1.0	838.005	sad
839.2092	1.0	838.005	sad
839.23945	1.0	838.005	sad
839.26895	1.0	838.005	sad
839.30575	1.0	838.005	sad
839.41855	1.0	838.005	sad
839.4736	1.0	838.005	sad
841.01215	1.0	838.005	sad
841.04245	1.0	838.005	sad
841.07485	1.0	838.005	sad
841.09005	1.0	838.005	sad
841.1365	1.0	838.005	sad
841.18865	1.0	838.005	sad
841.21645	1.0	838.005	sad
841.32	1.0	838.005	sad
841.4048	1.0	838.005	sad
841.4369	1.0	838.005	sad
841.46625	1.0	838.005	sad
841.51445	1.0	838.005	sad
841.56705	1.0	838.005	sad
841.60165	1.0	838.005	sad
841.63625	1.0	838.005	sad
841.70975	1.0	838.005	sad
841.7497	1.0	838.005	sad
841.79125	1.0	838.005	sad
841.83115	1.0	838.005	sad
841.8811	1.0	838.005	sad
841.9163	1.0	838.005	sad
841.9673	1.0	838.005	sad
842.056	1.0	838.005	sad
842.43625	1.0	838.005	sad
842.5292	1.0	838.005	sad
843.5087	1.0	838.005	sad
844.43095	1.0	838.005	sad
848.91785	1.0	838.005	sad
855.51105	1.0	855.005	att
855.7642	1.0	855.005	att
856.038	1.0	855.005	att
856.10315	1.0	855.005	att
856.265	1.0	855.005	att
857.48335	1.0	855.005	att
857.5494	1.0	855.005	att
857.8314	1.0	855.005	att
857.8835	1.0	855.005	att
857.99725	1.0	855.005	att
858.054	1.0	855.005	att
858.1612	1.0	855.005	att
858.2262	1.0	855.005	att
860.10275	1.0	855.005	att
860.1479	1.0	855.005	att
862.3274	1.0	855.005	att
862.55765	1.0	855.005	att
862.6665	1.0	855.005	att
862.7281	1.0	855.005	att
862.8755	1.0	855.005	att
869.52515	1.0	855.005	att
871.731	1.0	871.005	love
871.81995	1.0	871.005	love
872.0402	1.0	871.005	love
872.24095	1.0	871.005	love
872.31595	1.0	871.005	love
872.48305	1.0	871.005	love
872.52235	1.0	871.005	love
872.59145	1.0	871.005	love
872.6569	1.0	871.005	love
873.5025	1.0	871.005	love
874.31925	1.0	871.005	love
874.37415	1.0	871.005	love
874.8627	1.0	871.005	love
874.94295	1.0	871.005	love
874.97635	1.0	871.005	love
875.03465	1.0	871.005	love
875.0611	1.0	871.005	love
875.1137	1.0	871.005	love
875.19035	1.0	871.005	love
876.49445	1.0	871.005	love
876.5784	1.0	871.005	love
876.661	1.0	871.005	love
876.7615	1.0	871.005	love
876.86145	1.0	871.005	love
876.8987	1.0	871.005	love
876.929	1.0	871.005	love
877.64945	1.0	871.005	love
878.52995	1.0	871.005	love
879.13055	1.0	871.005	love
879.3386	1.0	871.005	love
879.37235	1.0	871.005	love
880.4679	1.0	871.005	love
880.6597	1.0	871.005	love
880.7009	1.0	871.005	love
880.7607	1.0	871.005	love
880.79635	1.0	871.005	love
880.95645	1.0	871.005	love
880.99	1.0	871.005	love
881.01955	1.0	871.005	love
881.08755	1.0	871.005	love
881.1107	1.0	871.005	love
881.1312	1.0	871.005	love
888.5523	1.0	887.015	calm
888.6386	1.0	887.015	calm
888.66955	1.0	887.015	calm
888.9813	1.0	887.015	calm
891.32915	1.0	887.015	calm
891.4219	1.0	887.015	calm
893.31955	1.0	887.015	calm
893.98985	1.0	887.015	calm
895.78165	1.0	887.015	calm
896.08885	1.0	887.015	calm
898.22845	1.0	887.015	calm
898.29805	1.0	887.015	calm
898.4645	1.0	887.015	calm
905.0161	1.0	903.995	happy
905.16735	1.0	903.995	happy
905.3414	1.0	903.995	happy
905.4965	1.0	903.995	happy
905.5367	1.0	903.995	happy
905.7575	1.0	903.995	happy
905.9568	1.0	903.995	happy
906.20795	1.0	903.995	happy
906.63605	1.0	903.995	happy
906.67825	1.0	903.995	happy
907.44715	1.0	903.995	happy
907.5788	1.0	903.995	happy
908.0327	1.0	903.995	happy
908.72205	1.0	903.995	happy
910.29615	1.0	903.995	happy
912.26355	1.0	903.995	happy
912.4433	1.0	903.995	happy
912.4736	1.0	903.995	happy
912.7794	1.0	903.995	happy
913.02215	1.0	903.995	happy
921.687	1.0	920.005	grat
923.36535	1.0	920.005	grat
923.52435	1.0	920.005	grat
923.90885	1.0	920.005	grat
924.01315	1.0	920.005	grat
924.06925	1.0	920.005	grat
924.12625	1.0	920.005	grat
924.1805	1.0	920.005	grat
924.80075	1.0	920.005	grat
924.8645	1.0	920.005	grat
925.3451	1.0	920.005	grat
925.6648	1.0	920.005	grat
926.4578	1.0	920.005	grat
926.491	1.0	920.005	grat
926.91915	1.0	920.005	grat
926.9642	1.0	920.005	grat
927.034	1.0	920.005	grat
927.10725	1.0	920.005	grat
927.19635	1.0	920.005	grat
927.22905	1.0	920.005	grat
927.2552	1.0	920.005	grat
927.3053	1.0	920.005	grat
927.32965	1.0	920.005	grat
927.4	1.0	920.005	grat
927.42755	1.0	920.005	grat
927.45945	1.0	920.005	grat
927.4931	1.0	920.005	grat
927.5323	1.0	920.005	grat
927.56795	1.0	920.005	grat
927.6325	1.0	920.005	grat
927.6729	1.0	920.005	grat
927.7168	1.0	920.005	grat
927.7476	1.0	920.005	grat
927.83195	1.0	920.005	grat
927.9074	1.0	920.005	grat
928.0903	1.0	920.005	grat
928.41665	1.0	920.005	grat
928.4568	1.0	920.005	grat
930.44995	1.0	920.005	grat
930.75595	1.0	920.005	grat
931.06515	1.0	920.005	grat
931.1271	1.0	920.005	grat
931.16765	1.0	920.005	grat
931.24175	1.0	920.005	grat
937.79555	1.0	937.005	love
937.8717	1.0	937.005	love
937.9522	1.0	937.005	love
937.97845	1.0	937.005	love
938.0564	1.0	937.005	love
938.16675	1.0	937.005	love
939.16365	1.0	937.005	love
939.6061	1.0	937.005	love
939.70895	1.0	937.005	love
939.9356	1.0	937.005	love
940.9243	1.0	937.005	love
940.96235	1.0	937.005	love
940.986	1.0	937.005	love
941.7326	1.0	937.005	love
941.84315	1.0	937.005	love
942.79305	1.0	937.005	love
943.3771	1.0	937.005	love
943.40325	1.0	937.005	love
943.4251	1.0	937.005	love
943.4737	1.0	937.005	love
944.8072	1.0	937.005	love
944.9656	1.0	937.005	love
945.26	1.0	937.005	love
945.37925	1.0	937.005	love
946.2649	1.0	937.005	love
946.48155	1.0	937.005	love
954.03385	1.0	953.005	happy
954.2632	1.0	953.005	happy
954.3255	1.0	953.005	happy
954.6066	1.0	953.005	happy
955.9429	1.0	953.005	happy
955.97525	1.0	953.005	happy
956.3223	1.0	953.005	happy
956.35085	1.0	953.005	happy
958.2689	1.0	953.005	happy
958.4982	1.0	953.005	happy
958.95045	1.0	953.005	happy
959.00445	1.0	953.005	happy
959.15255	1.0	953.005	happy
959.34585	1.0	953.005	happy
960.44315	1.0	953.005	happy
960.77625	1.0	953.005	happy
960.95025	1.0	953.005	happy
961.2623	0.0	953.005	happy
963.08175	1.0	953.005	happy
970.44835	1.0	969.985	sad
971.28595	1.0	969.985	sad
971.6735	1.0	969.985	sad
971.718	1.0	969.985	sad
971.74425	1.0	969.985	sad
971.7668	1.0	969.985	sad
971.7884	1.0	969.985	sad
971.8095	1.0	969.985	sad
971.8504	0.0	969.985	sad
971.87125	1.0	969.985	sad
971.8944	1.0	969.985	sad
972.1572	1.0	969.985	sad
972.1898	1.0	969.985	sad
972.2328	1.0	969.985	sad
972.66115	1.0	969.985	sad
972.70955	1.0	969.985	sad
972.84105	1.0	969.985	sad
972.99745	1.0	969.985	sad
975.31205	1.0	969.985	sad
976.164	1.0	969.985	sad
976.29265	1.0	969.985	sad
976.3453	1.0	969.985	sad
976.404	1.0	969.985	sad
977.5069	1.0	969.985	sad
981.01585	1.0	969.985	sad
981.1241	1.0	969.985	sad
981.16075	1.0	969.985	sad
981.1858	1.0	969.985	sad
981.2545	1.0	969.985	sad
981.2798	1.0	969.985	sad
987.764	1.0	985.995	grat
988.06635	1.0	985.995	grat
988.4876	1.0	985.995	grat
989.24365	1.0	985.995	grat
989.32095	1.0	985.995	grat
989.4183	1.0	985.995	grat
994.5193	1.0	985.995	grat
994.5976	1.0	985.995	grat
994.64545	1.0	985.995	grat
994.6919	1.0	985.995	grat
994.73905	1.0	985.995	grat
994.82195	1.0	985.995	grat
994.9202	1.0	985.995	grat
994.95465	1.0	985.995	grat
995.2847	1.0	985.995	grat
995.31995	1.0	985.995	grat
995.37	1.0	985.995	grat
995.45955	1.0	985.995	grat
995.50715	1.0	985.995	grat
995.53865	1.0	985.995	grat
995.58095	1.0	985.995	grat
995.68565	1.0	985.995	grat
995.7408	1.0	985.995	grat
995.8046	1.0	985.995	grat
995.85115	1.0	985.995	grat
995.89145	1.0	985.995	grat
995.9358	1.0	985.995	grat
996.00505	1.0	985.995	grat
996.1251	1.0	985.995	grat
996.19685	1.0	985.995	grat
996.2272	1.0	985.995	grat
996.27845	1.0	985.995	grat
996.30655	1.0	985.995	grat
996.34055	1.0	985.995	grat
996.3876	1.0	985.995	grat
996.44845	1.0	985.995	grat
996.60815	1.0	985.995	grat
997.3526	1.0	985.995	grat
997.45185	1.0	985.995	grat
997.48085	1.0	985.995	grat
1003.98225	1.0	1003.605	att
1004.1553	1.0	1003.605	att
1004.30305	1.0	1003.605	att
1004.62245	1.0	1003.605	att
1005.66635	1.0	1003.605	att
1005.7338	1.0	1003.605	att
1005.85665	1.0	1003.605	att
1005.89485	1.0	1003.605	att
1006.014	1.0	1003.605	att
1006.18495	1.0	1003.605	att
1006.22565	1.0	1003.605	att
1006.3401	1.0	1003.605	att
1006.4919	1.0	1003.605	att
1006.5494	1.0	1003.605	att
1007.93495	1.0	1003.605	att
1008.3153	1.0	1003.605	att
1008.46615	1.0	1003.605	att
1008.6301	1.0	1003.605	att
1008.791	1.0	1003.605	att
1010.3104	1.0	1003.605	att
1010.5012	1.0	1003.605	att
1010.5355	1.0	1003.605	att
1010.64715	1.0	1003.605	att
1013.32515	1.0	1003.605	att
1013.44155	1.0	1003.605	att
1013.6604	1.0	1003.605	att
1013.76705	1.0	1003.605	att
1013.83195	1.0	1003.605	att
1013.93045	1.0	1003.605	att
1014.2023	0.0	1003.605	att
1021.03705	1.0	1018.985	calm
1021.3428	1.0	1018.985	calm
1021.4215	1.0	1018.985	calm
1022.71215	1.0	1018.985	calm
1022.74485	1.0	1018.985	calm
1022.77925	1.0	1018.985	calm
1022.8738	1.0	1018.985	calm
1023.3478	1.0	1018.985	calm
1023.44815	1.0	1018.985	calm
1023.8355	1.0	1018.985	calm
1025.31445	1.0	1018.985	calm
1025.9495	1.0	1018.985	calm
1025.99285	1.0	1018.985	calm
1026.0248	1.0	1018.985	calm
1027.47215	1.0	1018.985	calm
1028.3939	1.0	1018.985	calm
1028.4271	1.0	1018.985	calm
1028.4638	1.0	1018.985	calm
1028.5136	1.0	1018.985	calm
1028.62875	1.0	1018.985	calm
1028.6609	1.0	1018.985	calm
1028.69155	1.0	1018.985	calm
1028.7614	1.0	1018.985	calm
1028.80165	1.0	1018.985	calm
1028.852	1.0	1018.985	calm
1028.89675	1.0	1018.985	calm
1028.92595	1.0	1018.985	calm
1034.26305	0.0	1018.985	calm
1034.58675	0.0	1018.985	calm
1034.5895	0.0	1018.985	calm
