 	spike markers	 	 
132.5407	1.0	129.1101	Happiness
132.6855	1.0	129.1101	Happiness
132.7652	1.0	129.1101	Happiness
132.8195	1.0	129.1101	Happiness
133.439	1.0	129.1101	Happiness
133.45995	1.0	129.1101	Happiness
133.6054	1.0	129.1101	Happiness
133.7201	1.0	129.1101	Happiness
133.76	1.0	129.1101	Happiness
133.8065	1.0	129.1101	Happiness
133.8457	1.0	129.1101	Happiness
134.0099	1.0	129.1101	Happiness
134.1268	1.0	129.1101	Happiness
134.2853	1.0	129.1101	Happiness
135.04715	1.0	129.1101	Happiness
135.2257	1.0	129.1101	Happiness
135.3854	1.0	129.1101	Happiness
135.43125	1.0	129.1101	Happiness
135.5187	1.0	129.1101	Happiness
135.7036	1.0	129.1101	Happiness
135.9883	1.0	129.1101	Happiness
136.0259	1.0	129.1101	Happiness
136.92875	1.0	129.1101	Happiness
137.1886	1.0	129.1101	Happiness
137.2667	1.0	129.1101	Happiness
137.40665	1.0	129.1101	Happiness
137.5231	1.0	129.1101	Happiness
138.0273	1.0	129.1101	Happiness
138.07	1.0	129.1101	Happiness
138.8687	1.0	129.1101	Happiness
139.008	1.0	129.1101	Happiness
139.05265	1.0	129.1101	Happiness
139.09045	1.0	129.1101	Happiness
139.5707	1.0	129.1101	Happiness
139.6098	1.0	129.1101	Happiness
140.6512	1.0	129.1101	Happiness
140.8929	1.0	129.1101	Happiness
141.35575	1.0	129.1101	Happiness
141.8313	1.0	129.1101	Happiness
142.0525	1.0	129.1101	Happiness
142.51505	1.0	129.1101	Happiness
142.87015	1.0	129.1101	Happiness
143.67115	1.0	129.1101	Happiness
144.0742	1.0	129.1101	Happiness
144.3973	1.0	129.1101	Happiness
144.7408	1.0	129.1101	Happiness
144.91985	1.0	129.1101	Happiness
145.1943	1.0	129.1101	Happiness
145.3381	1.0	129.1101	Happiness
145.9391	1.0	145.8291	Sadness
146.6192	1.0	145.8291	Sadness
146.80335	1.0	145.8291	Sadness
146.99465	1.0	145.8291	Sadness
147.2162	1.0	145.8291	Sadness
147.3847	1.0	145.8291	Sadness
147.50105	1.0	145.8291	Sadness
147.5585	1.0	145.8291	Sadness
147.6021	1.0	145.8291	Sadness
147.6392	1.0	145.8291	Sadness
147.7749	1.0	145.8291	Sadness
147.81595	1.0	145.8291	Sadness
147.85985	1.0	145.8291	Sadness
147.9041	1.0	145.8291	Sadness
147.9415	1.0	145.8291	Sadness
147.9812	1.0	145.8291	Sadness
148.016	1.0	145.8291	Sadness
148.1369	1.0	145.8291	Sadness
148.17835	1.0	145.8291	Sadness
148.26335	1.0	145.8291	Sadness
148.3602	1.0	145.8291	Sadness
148.51945	1.0	145.8291	Sadness
148.5643	1.0	145.8291	Sadness
148.6632	1.0	145.8291	Sadness
148.7035	1.0	145.8291	Sadness
148.8456	1.0	145.8291	Sadness
149.2878	1.0	145.8291	Sadness
149.39785	1.0	145.8291	Sadness
149.50605	1.0	145.8291	Sadness
149.60425	1.0	145.8291	Sadness
149.6621	1.0	145.8291	Sadness
149.7227	1.0	145.8291	Sadness
149.9432	1.0	145.8291	Sadness
150.1804	1.0	145.8291	Sadness
150.3441	1.0	145.8291	Sadness
150.3997	1.0	145.8291	Sadness
150.4477	1.0	145.8291	Sadness
150.56285	1.0	145.8291	Sadness
150.6595	1.0	145.8291	Sadness
150.7074	1.0	145.8291	Sadness
150.8686	1.0	145.8291	Sadness
150.92405	1.0	145.8291	Sadness
151.0265	1.0	145.8291	Sadness
151.1413	1.0	145.8291	Sadness
151.18635	1.0	145.8291	Sadness
151.2889	1.0	145.8291	Sadness
151.90055	1.0	145.8291	Sadness
154.0029	1.0	145.8291	Sadness
154.51065	1.0	145.8291	Sadness
154.68565	1.0	145.8291	Sadness
154.74835	1.0	145.8291	Sadness
155.07315	1.0	145.8291	Sadness
155.14415	1.0	145.8291	Sadness
155.548	1.0	145.8291	Sadness
155.6713	1.0	145.8291	Sadness
155.73015	1.0	145.8291	Sadness
155.873	1.0	145.8291	Sadness
156.00725	1.0	145.8291	Sadness
156.0919	1.0	145.8291	Sadness
156.371	1.0	145.8291	Sadness
156.4259	1.0	145.8291	Sadness
156.48935	1.0	145.8291	Sadness
164.77975	1.0	163.293	Sadness
164.8424	1.0	163.293	Sadness
164.9383	1.0	163.293	Sadness
165.07675	1.0	163.293	Sadness
165.4018	1.0	163.293	Sadness
165.5201	1.0	163.293	Sadness
165.6776	1.0	163.293	Sadness
165.95975	1.0	163.293	Sadness
166.06235	1.0	163.293	Sadness
166.3347	1.0	163.293	Sadness
166.5162	1.0	163.293	Sadness
166.6829	1.0	163.293	Sadness
166.915	1.0	163.293	Sadness
167.31975	1.0	163.293	Sadness
167.44065	1.0	163.293	Sadness
167.89725	1.0	163.293	Sadness
168.23455	1.0	163.293	Sadness
168.4776	1.0	163.293	Sadness
168.55725	1.0	163.293	Sadness
168.72165	1.0	163.293	Sadness
168.877	1.0	163.293	Sadness
168.961	1.0	163.293	Sadness
170.33735	1.0	163.293	Sadness
170.46525	1.0	163.293	Sadness
170.6363	1.0	163.293	Sadness
170.6809	1.0	163.293	Sadness
170.7181	1.0	163.293	Sadness
170.76415	1.0	163.293	Sadness
170.8352	1.0	163.293	Sadness
170.858	1.0	163.293	Sadness
170.8831	1.0	163.293	Sadness
170.936	1.0	163.293	Sadness
170.9862	1.0	163.293	Sadness
171.0758	1.0	163.293	Sadness
171.18535	1.0	163.293	Sadness
171.23615	1.0	163.293	Sadness
171.4784	1.0	163.293	Sadness
171.6378	1.0	163.293	Sadness
171.80145	1.0	163.293	Sadness
171.90375	1.0	163.293	Sadness
171.9563	1.0	163.293	Sadness
172.07895	1.0	163.293	Sadness
172.1806	1.0	163.293	Sadness
172.24355	1.0	163.293	Sadness
172.2993	1.0	163.293	Sadness
172.58675	1.0	163.293	Sadness
172.64385	1.0	163.293	Sadness
172.74645	1.0	163.293	Sadness
172.79965	1.0	163.293	Sadness
172.93855	1.0	163.293	Sadness
173.0242	1.0	163.293	Sadness
173.1175	1.0	163.293	Sadness
173.22505	1.0	163.293	Sadness
173.2769	1.0	163.293	Sadness
173.32105	1.0	163.293	Sadness
173.35915	1.0	163.293	Sadness
173.46015	1.0	163.293	Sadness
173.5174	1.0	163.293	Sadness
173.5819	1.0	163.293	Sadness
173.64155	1.0	163.293	Sadness
173.70095	1.0	163.293	Sadness
173.86395	1.0	163.293	Sadness
181.5088	1.0	180.0111	Calming
181.56775	1.0	180.0111	Calming
182.42675	1.0	180.0111	Calming
182.7488	1.0	180.0111	Calming
182.98455	1.0	180.0111	Calming
183.2035	1.0	180.0111	Calming
183.38135	1.0	180.0111	Calming
185.1845	1.0	180.0111	Calming
186.507	1.0	180.0111	Calming
186.7634	1.0	180.0111	Calming
186.9295	1.0	180.0111	Calming
187.0922	1.0	180.0111	Calming
188.4082	1.0	180.0111	Calming
189.89275	1.0	180.0111	Calming
190.18825	1.0	180.0111	Calming
190.26645	1.0	180.0111	Calming
190.45035	1.0	180.0111	Calming
190.6043	1.0	180.0111	Calming
190.729	1.0	180.0111	Calming
199.01595	1.0	197.6615	Attention
199.21225	1.0	197.6615	Attention
199.21695	1.0	197.6615	Attention
199.81805	1.0	197.6615	Attention
201.3997	1.0	197.6615	Attention
201.6115	1.0	197.6615	Attention
202.0137	1.0	197.6615	Attention
202.0184	1.0	197.6615	Attention
202.2334	1.0	197.6615	Attention
203.87765	1.0	197.6615	Attention
204.09285	1.0	197.6615	Attention
204.514	1.0	197.6615	Attention
205.73965	1.0	197.6615	Attention
205.9812	1.0	197.6615	Attention
206.18325	1.0	197.6615	Attention
206.40145	1.0	197.6615	Attention
206.6167	1.0	197.6615	Attention
206.84295	1.0	197.6615	Attention
207.94485	1.0	197.6615	Attention
208.17525	1.0	197.6615	Attention
208.1853	1.0	197.6615	Attention
208.3787	1.0	197.6615	Attention
208.38325	1.0	197.6615	Attention
208.5987	1.0	197.6615	Attention
208.60295	1.0	197.6615	Attention
208.60555	1.0	197.6615	Attention
215.46655	1.0	214.0014	Love
215.5912	1.0	214.0014	Love
215.65065	1.0	214.0014	Love
216.01055	1.0	214.0014	Love
217.09	1.0	214.0014	Love
217.67295	1.0	214.0014	Love
218.0109	1.0	214.0014	Love
218.25145	1.0	214.0014	Love
218.469	1.0	214.0014	Love
219.8112	1.0	214.0014	Love
221.15305	1.0	214.0014	Love
221.28735	1.0	214.0014	Love
221.4077	1.0	214.0014	Love
221.87555	1.0	214.0014	Love
222.1314	1.0	214.0014	Love
223.5123	1.0	214.0014	Love
224.7975	1.0	214.0014	Love
224.8356	1.0	214.0014	Love
225.37485	1.0	214.0014	Love
225.73875	1.0	214.0014	Love
226.09165	1.0	214.0014	Love
226.4312	1.0	214.0014	Love
226.9362	1.0	214.0014	Love
230.3141	1.0	214.0014	Love
230.91865	1.0	214.0014	Love
232.1738	1.0	214.0014	Love
233.01495	1.0	232.2083	Happiness
233.34365	1.0	232.2083	Happiness
233.3836	1.0	232.2083	Happiness
233.68145	1.0	232.2083	Happiness
233.7966	1.0	232.2083	Happiness
233.9541	1.0	232.2083	Happiness
235.1777	1.0	232.2083	Happiness
235.3385	1.0	232.2083	Happiness
235.77475	1.0	232.2083	Happiness
236.45525	1.0	232.2083	Happiness
236.9348	1.0	232.2083	Happiness
237.03775	1.0	232.2083	Happiness
237.2428	1.0	232.2083	Happiness
238.1358	1.0	232.2083	Happiness
238.5537	1.0	232.2083	Happiness
238.66255	1.0	232.2083	Happiness
238.8742	1.0	232.2083	Happiness
239.20405	1.0	232.2083	Happiness
240.36335	1.0	232.2083	Happiness
240.4987	1.0	232.2083	Happiness
240.5417	1.0	232.2083	Happiness
241.3357	1.0	232.2083	Happiness
241.97905	1.0	232.2083	Happiness
242.418	1.0	232.2083	Happiness
242.52275	1.0	232.2083	Happiness
242.5742	1.0	232.2083	Happiness
243.3239	1.0	232.2083	Happiness
246.6195	1.0	232.2083	Happiness
247.4552	1.0	232.2083	Happiness
248.19535	1.0	232.2083	Happiness
248.75975	1.0	232.2083	Happiness
249.14	1.0	248.9354	Gratitude
249.60225	1.0	248.9354	Gratitude
250.01315	1.0	248.9354	Gratitude
250.0925	1.0	248.9354	Gratitude
250.1803	1.0	248.9354	Gratitude
250.23725	1.0	248.9354	Gratitude
250.2819	1.0	248.9354	Gratitude
250.35805	1.0	248.9354	Gratitude
250.4158	1.0	248.9354	Gratitude
250.98415	1.0	248.9354	Gratitude
251.65615	1.0	248.9354	Gratitude
252.12075	1.0	248.9354	Gratitude
252.55605	1.0	248.9354	Gratitude
252.9629	1.0	248.9354	Gratitude
252.99965	1.0	248.9354	Gratitude
253.0394	1.0	248.9354	Gratitude
253.0944	1.0	248.9354	Gratitude
253.5212	1.0	248.9354	Gratitude
253.55395	1.0	248.9354	Gratitude
253.61695	1.0	248.9354	Gratitude
253.74135	1.0	248.9354	Gratitude
253.91445	1.0	248.9354	Gratitude
253.9619	1.0	248.9354	Gratitude
255.0187	1.0	248.9354	Gratitude
255.07525	1.0	248.9354	Gratitude
255.3968	1.0	248.9354	Gratitude
255.9158	1.0	248.9354	Gratitude
256.0012	1.0	248.9354	Gratitude
256.12225	1.0	248.9354	Gratitude
256.3228	1.0	248.9354	Gratitude
256.3569	1.0	248.9354	Gratitude
256.54185	1.0	248.9354	Gratitude
257.0576	1.0	248.9354	Gratitude
257.0987	1.0	248.9354	Gratitude
257.20375	1.0	248.9354	Gratitude
257.3776	1.0	248.9354	Gratitude
257.5246	1.0	248.9354	Gratitude
258.1846	1.0	248.9354	Gratitude
258.324	1.0	248.9354	Gratitude
259.33945	1.0	248.9354	Gratitude
259.5581	1.0	248.9354	Gratitude
259.9435	1.0	248.9354	Gratitude
260.1765	1.0	248.9354	Gratitude
260.6015	1.0	248.9354	Gratitude
261.2389	1.0	248.9354	Gratitude
261.60565	1.0	248.9354	Gratitude
262.1256	1.0	248.9354	Gratitude
262.36035	1.0	248.9354	Gratitude
263.5447	1.0	248.9354	Gratitude
266.0215	1.0	248.9354	Gratitude
266.2988	1.0	248.9354	Gratitude
268.86065	1.0	267.3247	Attention
269.06185	1.0	267.3247	Attention
270.6471	1.0	267.3247	Attention
270.8859	1.0	267.3247	Attention
271.2994	1.0	267.3247	Attention
271.30425	1.0	267.3247	Attention
271.50465	1.0	267.3247	Attention
273.02055	1.0	267.3247	Attention
273.24795	1.0	267.3247	Attention
273.4624	1.0	267.3247	Attention
273.6624	1.0	267.3247	Attention
273.86765	1.0	267.3247	Attention
274.0898	1.0	267.3247	Attention
275.5845	1.0	267.3247	Attention
275.58835	1.0	267.3247	Attention
276.021	1.0	267.3247	Attention
276.0241	1.0	267.3247	Attention
276.22665	1.0	267.3247	Attention
276.4616	1.0	267.3247	Attention
277.6311	1.0	267.3247	Attention
277.86405	1.0	267.3247	Attention
277.86805	1.0	267.3247	Attention
280.05	1.0	267.3247	Attention
280.50725	1.0	267.3247	Attention
281.0876	1.0	267.3247	Attention
282.093	1.0	267.3247	Attention
284.10845	1.0	283.8511	Sadness
285.1082	1.0	283.8511	Sadness
285.4741	1.0	283.8511	Sadness
285.52805	1.0	283.8511	Sadness
285.79305	1.0	283.8511	Sadness
285.8756	1.0	283.8511	Sadness
286.27305	1.0	283.8511	Sadness
286.97605	1.0	283.8511	Sadness
287.05655	1.0	283.8511	Sadness
287.12815	1.0	283.8511	Sadness
287.19265	1.0	283.8511	Sadness
287.5954	1.0	283.8511	Sadness
287.67115	1.0	283.8511	Sadness
287.8318	1.0	283.8511	Sadness
287.89445	1.0	283.8511	Sadness
287.9704	1.0	283.8511	Sadness
288.2101	1.0	283.8511	Sadness
288.28925	1.0	283.8511	Sadness
288.4305	1.0	283.8511	Sadness
288.5734	1.0	283.8511	Sadness
288.7107	1.0	283.8511	Sadness
290.29915	1.0	283.8511	Sadness
290.5508	1.0	283.8511	Sadness
290.5928	1.0	283.8511	Sadness
290.6375	1.0	283.8511	Sadness
290.67165	1.0	283.8511	Sadness
290.6916	1.0	283.8511	Sadness
290.75105	1.0	283.8511	Sadness
290.79455	1.0	283.8511	Sadness
291.154	1.0	283.8511	Sadness
291.19375	1.0	283.8511	Sadness
291.25255	1.0	283.8511	Sadness
291.31455	1.0	283.8511	Sadness
291.59925	1.0	283.8511	Sadness
291.7005	1.0	283.8511	Sadness
291.75735	1.0	283.8511	Sadness
291.85885	1.0	283.8511	Sadness
291.95685	1.0	283.8511	Sadness
292.05695	1.0	283.8511	Sadness
292.11115	1.0	283.8511	Sadness
292.15765	1.0	283.8511	Sadness
292.2123	1.0	283.8511	Sadness
292.33385	1.0	283.8511	Sadness
292.4003	1.0	283.8511	Sadness
292.7965	1.0	283.8511	Sadness
292.99525	1.0	283.8511	Sadness
293.0516	1.0	283.8511	Sadness
293.29375	1.0	283.8511	Sadness
293.3599	1.0	283.8511	Sadness
293.5931	1.0	283.8511	Sadness
293.7735	1.0	283.8511	Sadness
293.837	1.0	283.8511	Sadness
293.89675	1.0	283.8511	Sadness
294.01955	1.0	283.8511	Sadness
294.09705	1.0	283.8511	Sadness
294.3768	1.0	283.8511	Sadness
294.45955	1.0	283.8511	Sadness
294.53425	1.0	283.8511	Sadness
301.68185	1.0	300.7546	Gratitude
301.73745	1.0	300.7546	Gratitude
301.8181	1.0	300.7546	Gratitude
301.86375	1.0	300.7546	Gratitude
301.9168	1.0	300.7546	Gratitude
302.1822	1.0	300.7546	Gratitude
302.23935	1.0	300.7546	Gratitude
302.3163	1.0	300.7546	Gratitude
302.35645	1.0	300.7546	Gratitude
302.45685	1.0	300.7546	Gratitude
303.101	1.0	300.7546	Gratitude
303.5047	1.0	300.7546	Gratitude
304.3581	1.0	300.7546	Gratitude
304.41905	1.0	300.7546	Gratitude
304.43695	1.0	300.7546	Gratitude
304.46765	1.0	300.7546	Gratitude
304.4798	1.0	300.7546	Gratitude
304.4975	1.0	300.7546	Gratitude
304.518	1.0	300.7546	Gratitude
304.56035	1.0	300.7546	Gratitude
304.8223	1.0	300.7546	Gratitude
305.04405	1.0	300.7546	Gratitude
305.459	1.0	300.7546	Gratitude
305.4861	1.0	300.7546	Gratitude
305.50465	1.0	300.7546	Gratitude
305.5865	1.0	300.7546	Gratitude
305.64335	1.0	300.7546	Gratitude
305.74585	1.0	300.7546	Gratitude
305.7823	1.0	300.7546	Gratitude
306.8633	1.0	300.7546	Gratitude
306.8998	1.0	300.7546	Gratitude
306.97925	1.0	300.7546	Gratitude
307.0223	1.0	300.7546	Gratitude
307.08155	1.0	300.7546	Gratitude
307.16105	1.0	300.7546	Gratitude
307.4218	1.0	300.7546	Gratitude
307.4483	1.0	300.7546	Gratitude
307.72535	1.0	300.7546	Gratitude
308.0069	1.0	300.7546	Gratitude
308.1646	1.0	300.7546	Gratitude
308.2034	1.0	300.7546	Gratitude
308.2633	1.0	300.7546	Gratitude
309.10575	1.0	300.7546	Gratitude
309.12005	1.0	300.7546	Gratitude
309.15755	1.0	300.7546	Gratitude
309.98415	1.0	300.7546	Gratitude
310.5697	1.0	300.7546	Gratitude
310.68165	1.0	300.7546	Gratitude
310.80095	1.0	300.7546	Gratitude
310.8495	1.0	300.7546	Gratitude
310.8702	1.0	300.7546	Gratitude
310.96455	1.0	300.7546	Gratitude
311.0031	1.0	300.7546	Gratitude
312.68965	1.0	300.7546	Gratitude
312.84715	1.0	300.7546	Gratitude
313.745	1.0	300.7546	Gratitude
314.64495	1.0	300.7546	Gratitude
315.14715	1.0	300.7546	Gratitude
315.5322	1.0	300.7546	Gratitude
316.57345	1.0	300.7546	Gratitude
318.5479	1.0	318.0351	Happiness
318.95055	1.0	318.0351	Happiness
319.41795	1.0	318.0351	Happiness
319.47645	1.0	318.0351	Happiness
319.6476	1.0	318.0351	Happiness
319.752	1.0	318.0351	Happiness
319.8119	1.0	318.0351	Happiness
320.49155	1.0	318.0351	Happiness
320.71835	1.0	318.0351	Happiness
320.89045	1.0	318.0351	Happiness
321.01065	1.0	318.0351	Happiness
321.19775	1.0	318.0351	Happiness
321.5079	1.0	318.0351	Happiness
322.3138	1.0	318.0351	Happiness
322.6541	1.0	318.0351	Happiness
322.9983	1.0	318.0351	Happiness
323.13175	1.0	318.0351	Happiness
324.6125	1.0	318.0351	Happiness
324.65285	1.0	318.0351	Happiness
325.432	1.0	318.0351	Happiness
325.8546	1.0	318.0351	Happiness
326.13385	1.0	318.0351	Happiness
326.1703	1.0	318.0351	Happiness
326.58025	1.0	318.0351	Happiness
326.69805	1.0	318.0351	Happiness
327.2537	1.0	318.0351	Happiness
327.3931	1.0	318.0351	Happiness
327.5339	1.0	318.0351	Happiness
327.6905	1.0	318.0351	Happiness
327.7315	1.0	318.0351	Happiness
328.0173	1.0	318.0351	Happiness
328.3331	1.0	318.0351	Happiness
328.47125	1.0	318.0351	Happiness
328.6186	1.0	318.0351	Happiness
332.47125	1.0	318.0351	Happiness
332.63765	1.0	318.0351	Happiness
332.79485	1.0	318.0351	Happiness
333.17655	1.0	318.0351	Happiness
333.89245	1.0	318.0351	Happiness
334.19285	1.0	334.0122	Calming
334.35295	1.0	334.0122	Calming
334.5801	1.0	334.0122	Calming
335.1542	1.0	334.0122	Calming
335.4113	1.0	334.0122	Calming
335.4563	1.0	334.0122	Calming
335.49765	1.0	334.0122	Calming
335.556	1.0	334.0122	Calming
335.99615	1.0	334.0122	Calming
336.57445	1.0	334.0122	Calming
336.7723	1.0	334.0122	Calming
338.21435	1.0	334.0122	Calming
338.39475	1.0	334.0122	Calming
338.4909	1.0	334.0122	Calming
338.5324	1.0	334.0122	Calming
338.9121	1.0	334.0122	Calming
339.27045	1.0	334.0122	Calming
